ID	Name	Length	I47F_1	I47F_2	I47F_3	I45F_1	I45F_2	I45F_3	logFC	logCPM	PValue	FDR
ENSG00000134802	SLC43A3	4310	0.0524133341820001	0	0.0622409044366333	1.56511226681725	1.35353118086192	1.53009752452582	5.04625401088507	-0.807457741751305	1.75542603476026e-17	5.66325076372041e-16
ENSG00000134853	PDGFRA	9534	0.209653336728	0.114833867980719	0.435686331056433	3.1823949425284	6.02936616929402	16.0071741027317	5.03487446056294	2.45413818183188	2.51645469609871e-21	1.15977657660549e-19
ENSG00000169946	ZFPM2	6691	0.26206667091	0.229667735961438	0.311204522183166	8.66028787638876	8.36728366351006	6.35578971726111	4.8347995187894	1.61123647729939	4.64693380117039e-51	1.04184810142618e-48
ENSG00000152049	KCNE4	4249	0.26206667091	0.459335471922876	0.124481808873267	7.87773174298014	7.19832491640204	9.3571348615233	4.80191183900852	1.57967372136484	8.45664639018764e-56	2.25375754303131e-53
ENSG00000203650	LINC01285	2704	0.0524133341820001	0.0574169339903595	0	1.35643063124161	1.16895874710802	1.00044838142073	4.71616650152836	-0.973640256548596	1.26935398564908e-13	2.8718484039091e-12
ENSG00000100078	PLA2G3	2690	0.104826668364	0	0	0.208681635575633	0.553717301261695	2.58939581073601	4.66477858926522	-0.725786125798239	0.000283806475724792	0.00143140901867888
ENSG00000166510	CCDC68	7307	0	0.114833867980719	0	0.730385724514715	1.35353118086192	1.294697905368	4.63414578468327	-0.946069462256885	3.92354856547724e-12	7.50001398862381e-11
ENSG00000104725	NA	4079	0.157240002546	0.114833867980719	0.248963617746533	1.72162349349897	2.46096578338531	9.12173524236549	4.63019884691482	0.789426629757768	4.13787462773313e-13	8.83755824963816e-12
ENSG00000120875	DUSP4	8123	0.26206667091	0.401918537932517	0.497927235493066	6.15610824948117	9.29014583227955	13.0058289584695	4.60623295377987	2.84646462928536	3.05970762022552e-46	5.6264963428327e-44
ENSG00000160963	COL26A1	3489	0	0	0.0622409044366333	0.417363271151266	0.307620722923164	1.11814819099964	4.56216917968269	0.369019751244858	1.03262248422738e-06	9.04233088688445e-06
ENSG00000145147	SLIT2	10088	4.03582673201401	2.9856805674987	2.2406725597188	64.9521590729157	73.6444010678055	69.6782872707144	4.47422582887315	4.40386089915517	7.918716758173e-129	9.1010801541277e-126
ENSG00000204860	FAM201A	3843	0.314480005092	0.0574169339903595	0.124481808873267	2.50417962690759	2.46096578338531	6.35578971726111	4.41714732376402	0.272016177256441	3.90234368302556e-14	9.3926960716174e-13
ENSG00000152939	MARVELD2	3759	0.157240002546	0.516752405913236	0.1867227133099	5.89525620501163	5.66022130178622	6.70888914599784	4.37975617237754	0.930290594283359	1.4114700050271e-36	1.58265377575874e-34
ENSG00000255509	NA	2423	0.104826668364	0	0.124481808873267	1.61728267571115	2.27639334963141	1.294697905368	4.37809174562543	-0.204211820894819	4.14685054789477e-15	1.1056383940615e-13
ENSG00000135114	OASL	2831	0.209653336728	0.0574169339903595	0	0.991237768984256	1.35353118086192	3.35444457299892	4.24064563498668	-0.490554688917064	4.72782140063933e-08	5.20910172177092e-07
ENSG00000197905	TEAD4	2333	0	0.0574169339903595	0	0.0521704088939082	0.307620722923164	1.11814819099964	4.23832858630154	-0.890764465640948	9.13717232693286e-05	0.000524254171357156
ENSG00000164237	CMBL	3315	3.77376006110401	3.61726684139265	3.60997245732473	62.4479794460081	62.1393860304791	81.3305684190265	4.22275703007861	4.72781087162308	1.06873475458643e-93	7.27887533410735e-91
ENSG00000231991	ANXA2P2	2328	0.314480005092	0.516752405913236	0.622409044366333	3.33890616921012	6.02936616929402	16.6545230554157	4.15381673538674	1.7525536900935	3.33946230690737e-16	9.65556169209429e-15
ENSG00000272449	RP3-395M20.12	995	0.0524133341820001	0.172250801971079	0.124481808873267	0.678215315620807	1.35353118086192	4.2960430496302	4.11360586159811	0.487655467645307	2.4982294672968e-09	3.30979406874069e-08
ENSG00000130707	ASS1	3009	1.415160022914	1.14833867980719	1.36929989760593	11.9991940455989	16.919139760774	38.4878377323034	4.09045273374077	3.15152286265039	1.33990624093424e-27	9.81654815320305e-26
ENSG00000132170	PPARG	4319	0.104826668364	0	0.0622409044366333	1.19991940455989	1.10743460252339	0.941598476631276	4.09036738409004	0.0905667289808278	2.36505743673222e-12	4.64647876111846e-11
ENSG00000121743	GJA3	5209	0	0.114833867980719	0	0.208681635575633	0.676765590430961	1.294697905368	4.00709463720605	-1.22325251027572	8.32982860294947e-06	6.07846103887452e-05
ENSG00000152467	ZSCAN1	2477	0.0524133341820001	0.0574169339903595	0	1.04340817787816	0.615241445846328	0.411949333526183	3.9679037376646	-1.34487163323655	3.23330816058373e-07	3.13097966113608e-06
ENSG00000185885	IFITM1	1240	0.0524133341820001	0.114833867980719	0.0622409044366333	0.782556133408623	1.16895874710802	1.94204685805201	3.96181346668094	-1.0420663043462	2.69310071938446e-10	4.09962161661927e-09
ENSG00000137203	TFAP2A	8229	2.463426706554	1.8373418876915	1.18257718429603	29.528451433952	28.1165340751772	28.601053727675	3.94837461436574	3.65577159005821	2.75162714391094e-120	2.66314060786201e-117
ENSG00000230269	RP1-40E16.9	1502	0.0524133341820001	0.114833867980719	0.311204522183166	1.40860104013552	2.70706236172384	3.29559466820947	3.94134333181909	0.273024946002962	3.86386907779412e-14	9.31227896088545e-13
ENSG00000188803	SHISA6	9158	16.667440269876	17.5121648670597	15.2490215869751	281.250674347059	270.52166373863	206.739715525355	3.93843803823672	6.77443218059567	3.20299464819542e-162	7.36248357320819e-159
ENSG00000149050	ZNF214	5136	0	0.172250801971079	0.311204522183166	2.39983880911978	2.21486920504678	2.64824571552546	3.92749333606637	0.583396740032792	2.09981058677212e-23	1.11277858444244e-21
ENSG00000116133	DHCR24	5463	5.81788009420201	6.20102887095883	4.60582692831086	38.1887393103408	68.1072280551885	142.299069780902	3.90027826467242	5.82660884740435	4.12848359641264e-08	4.59834553933568e-07
ENSG00000183963	SMTN	9515	1.729640028006	2.23926042562402	1.3070589931693	20.5029706953059	22.8254576408988	31.8966483958845	3.82407071318725	3.76355715047404	5.6324084118592e-35	5.91853475918165e-33
ENSG00000247134	RP11-11N9.4	762	0.314480005092	0.287084669951798	0.0622409044366333	3.49541739589185	3.19925551840091	3.1190449538411	3.80477430685197	0.303571666699235	1.01464749182806e-25	6.61643713731427e-24
ENSG00000215397	SCRT2	3575	0	0	0.1867227133099	0.939067360090347	0.984386313354125	0.765048762262912	3.80064575770815	0.184681407071349	7.94597359487094e-07	7.10002470534897e-06
ENSG00000204950	LRRC10B	2210	1.04826668364	0.516752405913236	0.560168139929699	2.39983880911978	5.72174544637085	21.480215248151	3.77713547490636	2.3873931302106	5.40489047255938e-10	7.87563636290765e-09
ENSG00000132872	SYT4	4944	0	0.0574169339903595	0.0622409044366333	0.782556133408623	0.492193156677063	0.529649143105093	3.76141758299596	-0.885075199284634	1.87290626771139e-06	1.56763192339303e-05
ENSG00000236296	GUSBP5	2185	0	0.0574169339903595	0.124481808873267	0.730385724514715	0.799813879600227	1.05929828621019	3.75226199044377	-1.43389407335287	1.46596671871517e-08	1.76078785045416e-07
ENSG00000138435	CHRNA1	3392	0.209653336728	0.114833867980719	0.248963617746533	1.3042602223477	2.70706236172384	3.94294362089347	3.74407915130958	0.164367162197193	5.77163359153245e-13	1.21574536213849e-11
ENSG00000133519	ZDHHC8P1	3608	0.104826668364	0.0574169339903595	0.124481808873267	1.9303051290746	0.676765590430961	1.41239771494691	3.73107163523599	-0.93577928842686	1.22509121859792e-09	1.7079759225775e-08
ENSG00000174343	CHRNA9	3160	0.471720007638001	0.287084669951798	0.1867227133099	2.39983880911978	2.64553821713921	7.76818743220803	3.70665131495996	0.885402767800338	3.31158513133026e-12	6.39000409024472e-11
ENSG00000198832	SELM	3297	0.838613346912001	1.77992495370115	1.1203362798594	11.4774899566598	13.2276910856961	23.7165116301503	3.69185631612438	2.56857096237958	2.13300663965731e-33	2.06441363666622e-31
ENSG00000132130	NA	4115	0.0524133341820001	0.229667735961438	0.124481808873267	1.82596431128679	1.59962775920045	1.94204685805201	3.67364569604473	0.100396700211591	1.60895715165692e-09	2.20241363054498e-08
ENSG00000143333	RGS16	2422	4.66478674219801	4.59335471922876	3.5477315528881	32.1891422875414	43.8051909442586	86.9213093740247	3.66400405486449	4.99595916245567	9.23040436246898e-39	1.16258839603727e-36
ENSG00000178162	FAR2P2	4209	0.104826668364	0.229667735961438	0.1867227133099	1.82596431128679	1.72267604836972	3.23674476342001	3.66390340878301	-0.251161015605421	2.8825010152991e-13	6.28781864416787e-12
ENSG00000138678	AGPAT9	3496	0.366893339274001	0.631586273893955	0.311204522183166	2.60852044469541	3.7529728196626	10.4164331477335	3.65457826452422	0.95541284035203	9.45619607872362e-10	1.3365871613501e-08
ENSG00000261185	RP11-317P15.5	1491	0.26206667091	0.229667735961438	0.3734454266198	1.87813472018069	3.07620722923164	5.82614057415602	3.61343895795806	0.82930536069317	7.61801765047068e-15	1.96476474859054e-13
ENSG00000142627	EPHA2	4141	0.733786678548001	0.976087877836112	0.435686331056433	5.53006334275427	6.58308347055571	14.4182266734164	3.60285463365258	3.44893751152347	2.8212194335513e-27	2.02653922513964e-25
ENSG00000169418	NPR1	4981	0.733786678548001	0.401918537932517	0.622409044366333	7.72122051629841	7.19832491640204	6.41463962205057	3.57894517329067	2.20163342463565	2.30003468883449e-42	3.43864535715264e-40
ENSG00000163932	PRKCD	3373	0.209653336728	0.344501603942157	0.435686331056433	2.86937248916495	3.07620722923164	5.94384038373493	3.5771172167487	1.14231918936203	7.06820602859192e-18	2.36322255745049e-16
ENSG00000119913	TECTB	2925	0.104826668364	0	0.0622409044366333	0.521704088939082	1.04591045793876	0.706198857473457	3.56037489059514	-0.554043181280002	2.69423123435814e-07	2.64517982747527e-06
ENSG00000135824	RGS8	2647	0.524133341820001	0.172250801971079	0.1867227133099	3.28673576031622	2.83011065089311	4.82569219273529	3.55974847546539	0.75341605317868	2.31803413232944e-21	1.07101330802528e-19
ENSG00000197162	ZNF785	4335	0.26206667091	0.172250801971079	0.3734454266198	2.97371330695277	3.5684003859087	3.06019504905165	3.54774410638539	0.0530052772842061	3.68097945935275e-23	1.91213365192197e-21
ENSG00000178999	AURKB	2225	0	0	0	0.104340817787816	0	0.11769980957891	3.54322071518057	-1.00969853377928	0.131944863782035	0.244368425832193
ENSG00000213468	FIRRE	2915	0.104826668364	0.0574169339903595	0	0.469533680045174	0.676765590430961	1.05929828621019	3.52634010617401	-1.05868691637382	1.53980946251534e-06	1.31029876012007e-05
ENSG00000239713	APOBEC3G	5277	0.786200012730001	0.401918537932517	0.311204522183166	4.4866551648761	4.79888327760136	8.29783657531312	3.50526570294118	0.882787967962853	1.08982534881246e-20	4.7806521482067e-19
ENSG00000116132	PRRX1	8238	0.366893339274001	0.689003207884314	0.560168139929699	7.09517560957151	5.47564886803232	5.17879162147202	3.45399368453416	0.928588831775671	3.71145690768694e-24	2.080792105959e-22
ENSG00000182732	RGS6	5441	4.97926674729001	4.93785632317092	3.3610088395782	40.5364077105667	48.1734052097675	56.7901581218238	3.44523786725385	5.09551795423224	1.45274514023065e-69	6.51573911797595e-67
ENSG00000204789	ZNF204P	6398	0.157240002546	0.344501603942157	0.497927235493066	3.13022453363449	3.62992453049334	3.88409371610401	3.41956086788949	1.09906211844025	5.91758870910185e-26	3.92846710367054e-24
ENSG00000115616	SLC9A2	5969	0.26206667091	0.574169339903595	0.248963617746533	1.51294185792334	3.19925551840091	6.94428876515566	3.39582872883004	1.46160965435828	1.718692413702e-11	3.05067903432105e-10
ENSG00000225649	AC064875.2	2839	0.628960010184001	0.516752405913236	0.684649948802966	5.16487048049691	7.25984906098667	6.88543886036621	3.38187481144278	1.73720488134897	6.78705913095066e-36	7.25623432320068e-34
ENSG00000147804	SLC39A4	4800	0.209653336728	0.344501603942157	0.435686331056433	2.45200921801368	2.70706236172384	5.06109181189311	3.35941372737676	0.938685737275247	1.88688937675892e-17	6.0660854456678e-16
ENSG00000197701	NA	4019	0.209653336728	0.0574169339903595	0	1.35643063124161	1.04591045793876	0.647348952684002	3.33997003002209	-0.65963760415836	4.00153979859943e-09	5.19296509219795e-08
ENSG00000130303	BST2	1199	4.55996007383401	4.93785632317092	4.54358602387423	32.2413126964353	48.419501788106	61.4981505049802	3.33730400973099	4.062987618803	2.42002314752253e-29	1.95183358156981e-27
ENSG00000229852	RP11-398K22.12	6711	0.104826668364	0.172250801971079	0.248963617746533	1.98247553796851	1.53810361461582	1.8243470484731	3.32916924111093	-0.63623485358258	1.34255785765284e-14	3.3819584170381e-13
ENSG00000102043	MTMR8	3797	0.104826668364	0	0	0.57387449783299	0.307620722923164	0.411949333526183	3.29990812139539	-0.635554983536532	6.1286822422612e-05	0.000367820945668868
ENSG00000119147	C2orf40	1889	0.104826668364	0.287084669951798	0.248963617746533	1.35643063124161	1.90724848212362	3.1190449538411	3.29067386636415	-0.442234486607071	7.38845672795062e-11	1.20023260397777e-09
ENSG00000169220	RGS14	3486	0.104826668364	0	0.0622409044366333	0.469533680045174	0.307620722923164	1.05929828621019	3.27091285684868	-1.36190276383254	2.02694409976241e-05	0.000135786794355304
ENSG00000184719	RNLS	3996	0.0524133341820001	0.172250801971079	0.124481808873267	1.14774899566598	0.861338024184859	1.47124761973637	3.26684420091822	-1.02891387501239	1.98306148452843e-09	2.66986135140747e-08
ENSG00000173546	CSPG4	8280	17.453640282606	19.8662591606644	18.4855486176801	163.293379837933	176.143625945804	189.025894183729	3.24304560474054	6.60929363952428	6.15995173381696e-59	1.88792254055267e-56
ENSG00000020633	RUNX3	7693	2.88273338001	2.23926042562402	2.0539498464089	6.78215315620806	12.3048289169266	46.9622240219849	3.19580792225361	3.16499830468676	7.62263853893075e-11	1.23609082973896e-09
ENSG00000258871	RP3-514A23.2	651	0.104826668364	0.172250801971079	0.124481808873267	1.14774899566598	1.04591045793876	1.58894742931528	3.17402119120772	0.122840947038197	3.91250187462591e-08	4.38166851233227e-07
ENSG00000133135	RNF128	3459	0.209653336728	0.114833867980719	0.1867227133099	0.991237768984256	1.53810361461582	2.23629638199928	3.15938720692005	-0.624411250797103	9.32596488134449e-07	8.23308536740489e-06
ENSG00000198932	GPRASP1	6529	1.205506686186	1.09092174581683	1.99170894197226	11.2688083210842	12.5509254952651	14.4182266734164	3.15923624902325	2.44769529979137	1.81559529118852e-21	8.4738532511842e-20
ENSG00000104044	OCA2	3330	0.209653336728	0.229667735961438	0	1.35643063124161	1.41505532544655	1.41239771494691	3.13900800007157	-0.907724811988748	1.76241725591270e-11	3.12226309431394e-10
ENSG00000144596	GRIP2	11896	0.943440015276001	0.803837075865033	0.746890853239599	4.95618884492128	6.39851103680181	10.8283824812597	3.13190064693622	3.51953428514507	1.11716424609178e-26	7.69420723647254e-25
ENSG00000225783	MIAT	11898	48.2202674474401	58.450438802186	48.7346281738838	281.511526391529	361.638921868472	689.897433846778	3.10042603948706	7.69217284747192	3.1924533656185e-17	1.00352179385228e-15
ENSG00000197956	S100A6	1084	1.100680017822	0.976087877836112	1.43154080204257	7.6168796985106	8.79795267560249	13.6531779111535	3.09664700228343	1.97475973260166	3.17416668226277e-27	2.26239345426861e-25
ENSG00000162817	C1orf115	3411	0.366893339274001	0.287084669951798	0.124481808873267	2.24332758243805	1.90724848212362	2.70709562031492	3.07411791654148	0.280297587050019	9.74062920653522e-14	2.2223378471337e-12
ENSG00000090932	DLL3	2673	6.76132010947801	6.89003207884314	6.03736773035343	38.5539321725982	50.4497985593989	74.150880034713	3.0477543760372	5.06670345507435	8.73247446562119e-44	1.40860941182726e-41
ENSG00000182256	GABRG3	4011	0.366893339274001	0.344501603942157	0.311204522183166	2.5563500358015	2.76858650630848	3.29559466820947	3.03969905806644	0.946491496941854	4.70249327435974e-21	2.12990514340397e-19
ENSG00000152268	NA	6128	47.2768274321641	55.6944259706487	44.5644875766294	495.77539571881	463.092236288531	245.874902210342	3.0293609107366	8.29315558025697	1.28028284195976e-54	3.31593256067579e-52
ENSG00000119673	ACOT2	1896	1.467573357096	1.60767415173007	1.18257718429603	10.5384225965695	11.1973943144032	13.064678863259	3.0176402498723	2.42546636967206	5.66239622875775e-47	1.11963230377017e-44
ENSG00000110427	KIAA1549L	12297	8.80544014257601	10.220214250284	8.46476300338212	88.1679910307048	79.6122430925149	53.7299630727722	3.00943062883218	5.34909750466135	4.56860782287985e-66	1.78749211180718e-63
ENSG00000087250	MT3	1168	1.991706698916	3.33018217144085	1.4937817064792	11.0601266855085	17.5343812066204	26.5413070600441	3.00805133692674	2.99542062262514	7.5600331196235e-23	3.82979198448365e-21
ENSG00000172830	SSH3	3013	2.09653336728	1.60767415173007	2.48963617746533	17.4249165705653	15.6271327244967	16.3602735314684	2.99748612007746	3.06645200813905	3.81860792093548e-57	1.09719345403254e-54
ENSG00000227124	ZNF717	6805	0.26206667091	0.344501603942157	0.248963617746533	2.60852044469541	1.72267604836972	2.53054590594655	2.97819358795566	0.276800788683311	4.43002204455914e-15	1.17892439041097e-13
ENSG00000092345	DAZL	3617	0.0524133341820001	0.0574169339903595	0.0622409044366333	0.417363271151266	0.307620722923164	0.765048762262912	2.97052887965141	-0.606603622320886	8.27505199137949e-05	0.000479879946608254
ENSG00000109107	ALDOC	2893	18.449493632064	15.5025721773971	13.7552398804959	80.3424296966186	124.770965217635	168.487277412209	2.96725071677908	5.8436402420939	1.35482597604675e-34	1.37645828030518e-32
ENSG00000167900	TK1	2567	0	0	0.0622409044366333	0.104340817787816	0.0615241445846328	0.411949333526183	2.919324539743	-0.915197128521808	0.0145442006647372	0.0423109869919133
ENSG00000140511	HAPLN3	4478	0.995853349458002	1.55025721773971	0.933613566549499	6.72998274731416	7.99813879600227	11.652281148312	2.91224036902388	3.22905163390334	1.72020378307101e-23	9.22239864923989e-22
ENSG00000182718	ANXA2	6772	1.939293364734	2.4115112275951	2.17843165528216	8.13858378744968	10.88977359148	30.0134514426219	2.90521915370386	2.89357574923142	5.47284409145721e-15	1.43362008543884e-13
ENSG00000232274	NA	7970	0.157240002546	0.0574169339903595	0.124481808873267	0.886896951196439	0.738289735015594	1.05929828621019	2.89751453623733	-0.744981286164764	6.01237853788494e-08	6.52280996655848e-07
ENSG00000224689	ZNF812	3523	0.314480005092	0.574169339903595	0.1867227133099	3.23456535142231	2.95315894006238	2.00089676284146	2.89731154712156	-0.119059875537369	2.24301689340271e-13	4.95160115879741e-12
ENSG00000229950	TFAP2A-AS1	1689	0.314480005092	0.344501603942157	0.248963617746533	2.50417962690759	2.27639334963141	2.11859657242037	2.89228191363212	0.415924012508193	2.4412271066566e-16	7.12567067687433e-15
ENSG00000007350	TKTL1	3665	0.576546676002001	0.516752405913236	0.3734454266198	1.98247553796851	2.83011065089311	6.29693981247166	2.88900360313873	1.14261676241248	1.76546064586724e-11	3.12464444820527e-10
ENSG00000143466	NA	3748	0.681373344366001	0.803837075865033	0.809131757676232	3.07805412474058	4.98345571135526	8.94518552799712	2.87921288832326	2.6864212689859	1.86782486361504e-08	2.21025942194446e-07
ENSG00000236972	FABP5P1	817	1.153093352004	1.03350481182647	1.05809537542277	6.67781233842025	7.25984906098667	9.94563390941785	2.86689191575274	1.91030980138613	1.30896317894797e-31	1.19161009394427e-29
ENSG00000250305	KIAA1456	14658	1.04826668364	1.37800641576863	0.995854470986132	8.24292460523749	9.04404925394102	7.70933752741857	2.85912401589487	2.20718396694208	7.13405230510331e-41	1.00143578502706e-38
ENSG00000197921	HES5	1303	7.59993345639001	6.6603643428817	5.29047687711383	26.1895452647419	41.713370028381	74.0331802251341	2.85534500932383	5.29152043958643	4.24598264868915e-27	2.99154693205919e-25
ENSG00000258943	RP11-696D21.2	878	0	0.114833867980719	0.0622409044366333	0.626044906726898	0.43066901209243	0.294249523947274	2.8413508048551	-0.736119790083024	0.000527591735776178	0.0024781313995372
ENSG00000157150	TIMP4	1645	8.96268014512201	7.92353689066961	6.09960863479006	48.7271619069102	54.9410611140771	61.3804506954013	2.83576331248342	5.62261674449664	9.35492218913229e-89	5.93198841848116e-86
ENSG00000119630	PGF	5667	0.314480005092	0.172250801971079	0	0.730385724514715	1.23048289169266	1.76549714368364	2.81152543931103	-0.508606402138129	9.55714604345086e-08	1.00311848511996e-06
ENSG00000184584	TMEM173	3738	0.26206667091	0	0.1867227133099	0.991237768984256	0.676765590430961	1.64779733410473	2.80965445603246	-0.363822124904603	2.77391575879352e-06	2.23824207496507e-05
ENSG00000174938	SEZ6L2	4310	0.314480005092	0.229667735961438	0.0622409044366333	1.2520898134538	1.47657947003119	1.70664723889419	2.79507937743885	0.217572364236878	1.8287862442763e-05	0.00012391138631539
ENSG00000111335	OAS2	6637	1.83446669637	1.03350481182647	2.86308160408513	10.2775705520999	16.5499948932662	12.8292792441011	2.79179341055584	2.26218743844785	6.8172138568243e-16	1.93459483970898e-14
ENSG00000227542	AC092614.2	905	0	0.114833867980719	0	0.365192862257357	0.369144867507797	0.176549714368364	2.78665906720684	-1.20635662775744	0.00277289227423761	0.0104811338193125
ENSG00000140479	PCSK6	7317	2.987560048374	2.9856805674987	1.867227133099	17.1118941172019	21.1027815925291	16.0071741027317	2.77935243770674	3.51506719671081	4.56577138633737e-26	3.0530898190312e-24
ENSG00000196569	LAMA2	10006	0.576546676002001	0.918670943845752	1.3070589931693	7.72122051629841	6.39851103680181	4.82569219273529	2.76048189405595	1.75581896864858	1.82842398278497e-09	2.47227122201712e-08
ENSG00000172020	GAP43	2292	11.79300019095	10.5647158542262	11.7635309385237	61.926275357069	68.1072280551885	100.044838142073	2.75245592939307	5.31051331542267	4.82095730997049e-24	2.68644193857719e-22
ENSG00000107796	ACTA2	3205	0.786200012730001	0.976087877836112	0.746890853239599	1.56511226681725	2.39944163880068	13.064678863259	2.75033574697675	1.64746672204712	1.83920273299008e-06	1.54222977915889e-05
ENSG00000132975	GPR12	6824	3.14480005092	3.44501603942157	3.1742861262683	18.4683247484435	23.0100300746527	24.3638605828343	2.74942485138064	3.55619927508256	6.64408007810864e-54	1.67367107611424e-51
ENSG00000134326	CMPK2	4279	0.786200012730001	0.803837075865033	1.18257718429603	4.74750720934565	6.15241445846328	7.76818743220803	2.74843577248235	1.32325714049588	8.34235613175176e-13	1.73405209249869e-11
ENSG00000100968	NFATC4	8010	23.795653718628	26.2395388335943	20.1660530374692	123.435187442987	150.365009364843	197.912229806936	2.74692266941968	6.48906240414193	3.59305400812737e-62	1.20132127555371e-59
ENSG00000157613	CREB3L1	4558	0.628960010184001	0.344501603942157	0.311204522183166	2.86937248916495	2.46096578338531	3.47214438257783	2.72972252071581	1.64755998712299	2.22555790684434e-19	8.54400508329029e-18
ENSG00000187416	LHFPL3	3820	1.991706698916	2.58376202956618	2.0539498464089	15.8598043037481	14.8273188448965	13.1235287680484	2.72118480749836	3.79719229545323	4.5782280078793e-18	1.56485194864112e-16
ENSG00000113209	PCDHB5	2903	1.467573357096	1.37800641576863	1.18257718429603	10.8514450499329	9.22862168769492	6.35578971726111	2.70501194547714	1.79480730439373	1.00914087584113e-20	4.46083931871215e-19
ENSG00000116990	MYCL	5440	5.03168008147201	4.13401924730589	3.85893607507126	19.2508808818521	24.6711819784378	41.2537832574078	2.70391612622438	4.0136164200592	1.58388237826076e-22	7.78770402509016e-21
ENSG00000089127	OAS1	4093	1.415160022914	1.72250801971079	2.55187708190196	10.6427634143573	12.9815945073575	13.064678863259	2.69531529941441	2.50899605874162	6.11092695932267e-25	3.74579452849949e-23
ENSG00000225511	LINC00475	2352	0.314480005092	0.287084669951798	0.1867227133099	2.50417962690759	2.09182091587752	0.647348952684002	2.69283602199943	0.017566023697646	3.49311380776594e-07	3.34705201886162e-06
ENSG00000168539	CHRM1	4686	1.31033335455	0.803837075865033	1.24481808873267	5.16487048049691	7.01375248264814	9.71023429026003	2.69111248957884	1.73670921243719	1.31298577721055e-21	6.15931006559306e-20
ENSG00000109819	PPARGC1A	10485	0.209653336728	0.861254009855393	0.684649948802966	3.02588371584668	4.06059354258577	4.17834324005129	2.68965843774303	1.9890719598904	1.93951720122904e-16	5.70652509014413e-15
ENSG00000250479	CHCHD10	1508	1.939293364734	2.9856805674987	2.17843165528216	9.70369605426692	12.058732338588	23.8930613445186	2.68094854763945	3.6894930244921	2.10383830009628e-20	8.99708895359778e-19
ENSG00000168135	KCNJ4	2063	0.943440015276001	0.803837075865033	0.746890853239599	3.23456535142231	6.39851103680181	6.53233943162948	2.67440410964323	1.98593372210945	4.72537106495067e-16	1.35773200802153e-14
