"","logFC","AveExpr","t","P.Value","adj.P.Val","B","contrast"
"Pathway.PID_ARF_3PATHWAY",-0.0387248195374903,1.29516316554675,-3.68038362943532,0.000253272628078433,0.0229722455298568,0.0295373903794545,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY",-0.0593182371408312,-1.03382522924278,-3.66339119774624,0.000270301712649818,0.0229722455298568,-0.0303501372428974,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA",-0.0515894025978665,0.060943365161244,-3.64237917184264,0.00029284745120015,0.0229722455298568,-0.104037558132142,"DiagnosisAD-DiagnosisControl"
"Pathway.PID_S1P_META_PATHWAY",0.0582157888882019,-0.113571789216351,3.64188625261584,0.000293396963728401,0.0229722455298568,-0.105761315795724,"DiagnosisAD-DiagnosisControl"
"Pathway.KEGG_ARGININE_AND_PROLINE_METABOLISM",-0.0604235001980674,0.447029944822941,-3.62658554047786,0.000310943773416401,0.0229722455298568,-0.159157453652503,"DiagnosisAD-DiagnosisControl"
"Pathway.BIOCARTA_RAS_PATHWAY",0.0619859701808458,1.10321879010043,3.60772238078421,0.000333931970907514,0.0229722455298568,-0.224689495107006,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_CALNEXIN_CALRETICULIN_CYCLE",-0.0592861404618164,0.848577675489492,-3.60533486452792,0.00033695269543362,0.0229722455298568,-0.232960572416751,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_SIGNALING_BY_SCF_KIT",0.0342341173898184,-0.123414433348904,3.57248580321542,0.000381202977487453,0.0240235378678211,-0.346226950787663,"DiagnosisAD-DiagnosisControl"
"Pathway.BIOCARTA_AKT_PATHWAY",0.0595203218078086,-0.091097486738107,3.53580904639298,0.000437017466271527,0.0240235378678211,-0.471517024158116,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_ARMS_MEDIATED_ACTIVATION",0.0375239589952086,1.80607259623905,3.52636320353095,0.000452583240917996,0.0240235378678211,-0.503583753611227,"DiagnosisAD-DiagnosisControl"
"Pathway.PID_NETRIN_PATHWAY",0.0401261568744888,1.41512983514128,3.4984311532445,0.000501700671696877,0.0240235378678211,-0.597925677193644,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA",-0.056344335093915,-0.104915401190404,-3.49615127288804,0.000505922222743584,0.0240235378678211,-0.605594291882196,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_SIGNAL_AMPLIFICATION",-0.0377922363344214,-0.330165583159133,-3.4885960796252,0.000520150305886517,0.0240235378678211,-0.630972652817712,"DiagnosisAD-DiagnosisControl"
"Pathway.KEGG_BUTANOATE_METABOLISM",-0.120022208287609,0.229758562145163,-3.47882059472989,0.000539114746066882,0.0240235378678211,-0.663730850071985,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION",-0.0732779703359872,-0.415112786559202,-3.47744965949639,0.00054182541643729,0.0240235378678211,-0.668317870327201,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLP1",-0.0732779703359872,-0.415112786559202,-3.47744965949639,0.00054182541643729,0.0240235378678211,-0.668317870327201,"DiagnosisAD-DiagnosisControl"
"Pathway.PID_FAK_PATHWAY",0.0453897750071352,0.610776428160988,3.4685906565371,0.000559651011588584,0.0240235378678211,-0.697917377274894,"DiagnosisAD-DiagnosisControl"
"Pathway.PID_ERBB4_PATHWAY",0.0339178983887392,-0.381945736432594,3.45283827605587,0.000592706307664378,0.0245338075208219,-0.750369664027327,"DiagnosisAD-DiagnosisControl"
"Pathway.PID_ECADHERIN_NASCENT_AJ_PATHWAY",0.0352577288103823,0.684234791763011,3.43394714864121,0.000634749024218818,0.0250678609104077,-0.812970657512997,"DiagnosisAD-DiagnosisControl"
"Pathway.PID_LYSOPHOSPHOLIPID_PATHWAY",0.034308168823368,0.138323488523662,3.42786503262296,0.000648866115023495,0.0250678609104077,-0.833055153024176,"DiagnosisAD-DiagnosisControl"
"Pathway.PID_MTOR_4PATHWAY",0.0258536265770784,0.588033113700662,3.3906866237887,0.000741722676349532,0.0277308574802938,-0.95508174694317,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_MRNA_CAPPING",-0.0662103333958131,0.189796902434898,-3.37395414987328,0.00078742756926707,0.0278939582119224,-1.00958291810598,"DiagnosisAD-DiagnosisControl"
"Pathway.PID_ARF6_PATHWAY",0.0353389220155547,-0.846084663411419,3.3653813753156,0.000811846682161531,0.0278939582119224,-1.03740564918242,"DiagnosisAD-DiagnosisControl"
"Pathway.KEGG_RENAL_CELL_CARCINOMA",0.0349593227347151,0.407293827782758,3.36316038624679,0.000818286953585299,0.0278939582119224,-1.04460269580808,"DiagnosisAD-DiagnosisControl"
"Pathway.ST_B_CELL_ANTIGEN_RECEPTOR",0.0415633102360908,-0.147828457572163,3.33010390743747,0.000919933613966739,0.0289575088309558,-1.15118003944259,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_GLUCOSE_TRANSPORT",-0.0481962398636311,-1.25754098217089,-3.32116333390121,0.000949374680749046,0.0289575088309558,-1.17983100192671,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA",-0.0458311252127365,0.344650746899606,-3.31735939141943,0.000962164315374273,0.0289575088309558,-1.19199859683681,"DiagnosisAD-DiagnosisControl"
"Pathway.BIOCARTA_MET_PATHWAY",0.0535948883459862,0.820423856379227,3.31598638326373,0.000966819806949695,0.0289575088309558,-1.19638710834875,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_PEROXISOMAL_LIPID_METABOLISM",-0.062609460207008,-0.939565180124124,-3.30979339046384,0.0009880795835527,0.0289575088309558,-1.21615984436869,"DiagnosisAD-DiagnosisControl"
"Pathway.KEGG_OTHER_GLYCAN_DEGRADATION",-0.0802110158141722,-1.71037503385471,-3.29760322540096,0.00103120008563417,0.0289575088309558,-1.25497596228714,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS",-0.0357695512429941,0.935349065387018,-3.28910877610517,0.00106227274781667,0.0289575088309558,-1.28194244165429,"DiagnosisAD-DiagnosisControl"
"Pathway.KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.0525575785955075,0.999879480858856,3.28159944675683,0.00109046266461647,0.0289575088309558,-1.30572567386171,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR",-0.0533201891854657,0.382976944586285,-3.28061267715375,0.00109421811213399,0.0289575088309558,-1.30884702974076,"DiagnosisAD-DiagnosisControl"
"Pathway.BIOCARTA_AGPCR_PATHWAY",0.053155528211648,2.56323745275275,3.27927296776729,0.00109933596942369,0.0289575088309558,-1.31308335717992,"DiagnosisAD-DiagnosisControl"
"Pathway.KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.0376245359798261,-0.0848313713705925,3.23992399599921,0.00125992507907365,0.0324500703699192,-1.43676461352886,"DiagnosisAD-DiagnosisControl"
"Pathway.PID_ECADHERIN_STABILIZATION_PATHWAY",0.0426823291490999,0.22738081712163,3.20518032027053,0.00141949505498966,0.0352486453100388,-1.5447716153497,"DiagnosisAD-DiagnosisControl"
"Pathway.BIOCARTA_HCMV_PATHWAY",0.0530351894708916,-0.280645161713472,3.1978344685888,0.00145554026396956,0.0352486453100388,-1.56746339951186,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION",0.0355258549657075,0.199517140803473,3.19498089755254,0.00146976902985064,0.0352486453100388,-1.57626468105369,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_REGULATION_OF_SIGNALING_BY_CBL",0.0604573526763077,-0.414509428865117,3.19092067668842,0.0014902360829956,0.0352486453100388,-1.58877454426853,"DiagnosisAD-DiagnosisControl"
"Pathway.ST_GAQ_PATHWAY",0.036342806871483,-0.165728944864362,3.17469234803707,0.0015746974947135,0.036501487927459,-1.63862170296025,"DiagnosisAD-DiagnosisControl"
"Pathway.KEGG_PROTEIN_EXPORT",-0.0547465024742766,1.30465504798194,-3.16803248105887,0.00161062078965664,0.036602146964942,-1.65900710478749,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_HIV_LIFE_CYCLE",-0.0397683896458149,-0.0776160113111367,-3.15641577372177,0.00167509632740061,0.0367882427946835,-1.69446594024702,"DiagnosisAD-DiagnosisControl"
"Pathway.BIOCARTA_GPCR_PATHWAY",0.0344311759288656,1.8316691404897,3.15297608364992,0.0016946392823098,0.0367882427946835,-1.70494106619326,"DiagnosisAD-DiagnosisControl"
"Pathway.PID_DNA_PK_PATHWAY",-0.0548169534458481,-0.650848033656064,-3.14055656190224,0.00176696520051891,0.0367882427946835,-1.74267109422392,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_HIV_INFECTION",-0.035483035552332,0.543109935485899,-3.13793407836341,0.0017825966532104,0.0367882427946835,-1.75061966899423,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION",-0.0372746320586196,-0.642988283428763,-3.12670261579191,0.00185099441701594,0.0367882427946835,-1.78458877872096,"DiagnosisAD-DiagnosisControl"
"Pathway.KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.0319917845523307,0.264805379904497,3.11490781109871,0.00192541828997826,0.0367882427946835,-1.82013474434734,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING",-0.0583964309817331,-0.274599747241842,-3.10752679942883,0.0019733826746355,0.0367882427946835,-1.84231269638915,"DiagnosisAD-DiagnosisControl"
"Pathway.BIOCARTA_CARM1_PATHWAY",0.0558495809267817,0.773025663123107,3.10646884267265,0.00198034703650256,0.0367882427946835,-1.84548739605802,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS",-0.0508096716281707,-0.571042665745869,-3.10612737808365,0.00198259966690255,0.0367882427946835,-1.84651183402129,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_RECYCLING_PATHWAY_OF_L1",0.0296498780245593,1.6894573888169,3.10256421417157,0.00200624680493324,0.0367882427946835,-1.85719527934699,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN",-0.0564331859078651,-1.44801444832974,-3.09998520639619,0.00202352410564573,0.0367882427946835,-1.86492051646482,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_TRIF_MEDIATED_TLR3_SIGNALING",0.0376448396724076,0.182895380005966,3.09921963449733,0.00202867911048963,0.0367882427946835,-1.86721253563409,"DiagnosisAD-DiagnosisControl"
"Pathway.PID_INSULIN_PATHWAY",0.0373294318428795,-0.124752958221438,3.09880925256306,0.00203144740194974,0.0367882427946835,-1.86844093811447,"DiagnosisAD-DiagnosisControl"
"Pathway.ST_GRANULE_CELL_SURVIVAL_PATHWAY",0.0386493610397072,1.36829639667073,3.08320150784851,0.00213934662643196,0.038146196000533,-1.91504285868198,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS",-0.0550178272068356,-1.12519243351165,-3.06801486710435,0.00224936753996858,0.0392288510744062,-1.96016854805943,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_SULFUR_AMINO_ACID_METABOLISM",-0.0683458182005869,-0.494677027550875,-3.06554299906369,0.0022677592942064,0.0392288510744062,-1.96749303674997,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS",0.0487355086565895,-0.404715927578244,3.03851427956079,0.0024780724190179,0.0416592446102491,-2.04720938925257,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS",-0.0447595421346225,0.101532045109989,-3.03800832571632,0.00248217456505361,0.0416592446102491,-2.04869508155438,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_MRNA_PROCESSING",-0.033701570948415,0.760627109513063,-3.03255188660797,0.0025268114538409,0.0416592446102491,-2.06470222209546,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_TRANSPORT_OF_MATURE_MRNA_DERIVED_FROM_AN_INTRONLESS_TRANSCRIPT",-0.0523182115369284,-0.96321212156681,-3.0295077342134,0.00255203310382026,0.0416592446102491,-2.07362049038184,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_ADP_SIGNALLING_THROUGH_P2RY1",-0.04392070908146,-0.262156185198104,-3.02181944891265,0.00261676364505966,0.0421226258975576,-2.0961057071286,"DiagnosisAD-DiagnosisControl"
"Pathway.PID_INSULIN_GLUCOSE_PATHWAY",0.0371015752754285,1.00970189524467,3.00989140202162,0.0027201733186111,0.0424562304160175,-2.13088083734824,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX",0.0417210313042859,-0.0865817837545211,3.00987834912734,0.00272028850197361,0.0424562304160175,-2.13091881876188,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_PI3K_CASCADE",0.0337581306334179,-0.186087092474533,3.00044261134296,0.00280473134625163,0.0424562304160175,-2.15833317613166,"DiagnosisAD-DiagnosisControl"
"Pathway.SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES",0.0352721520831799,0.964377078918157,3.00006142819998,0.00280819254843192,0.0424562304160175,-2.15943890044859,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX",-0.0568121101649281,-0.332659417168403,-2.99805424551612,0.00282648266806689,0.0424562304160175,-2.16525902468691,"DiagnosisAD-DiagnosisControl"
"Pathway.PID_NCADHERIN_PATHWAY",0.0383986447921408,1.46273601826378,2.99304582766857,0.00287259754349362,0.0424562304160175,-2.17976518726122,"DiagnosisAD-DiagnosisControl"
"Pathway.BIOCARTA_TGFB_PATHWAY",0.0674897609136154,-0.394547024876284,2.99075590546375,0.0028939104425068,0.0424562304160175,-2.18638977444761,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE",-0.0520793329978424,-0.464194757922868,-2.96374134019354,0.00315649695513576,0.044743855430168,-2.2641693965021,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_DOUBLE_STRAND_BREAK_REPAIR",-0.0485532276643408,-0.745006544268244,-2.96178691456224,0.00317631414000175,0.044743855430168,-2.26976993866948,"DiagnosisAD-DiagnosisControl"
"Pathway.KEGG_MISMATCH_REPAIR",-0.0632271034580061,-1.24743162352787,-2.95910993291427,0.00320364228368832,0.044743855430168,-2.27743519104701,"DiagnosisAD-DiagnosisControl"
"Pathway.PID_HDAC_CLASSIII_PATHWAY",0.0578854831957085,0.362022411478157,2.95511331209251,0.00324484192659224,0.044743855430168,-2.28886655952562,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE",-0.0399567217049571,-0.149329630566161,-2.95143405157193,0.00328319723678735,0.044743855430168,-2.29937692634403,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_RORA_ACTIVATES_CIRCADIAN_EXPRESSION",0.0637209306743006,-0.308295094076418,2.94947786461009,0.00330375811666146,0.044743855430168,-2.30495989162553,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE",-0.0462826470008091,0.854192945267583,-2.94793297356939,0.00332007900517209,0.044743855430168,-2.30936647502114,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER",-0.0528424435341366,-0.808743904719022,-2.94302848670488,0.00337238109390167,0.044926318250943,-2.32334096550039,"DiagnosisAD-DiagnosisControl"
"Pathway.KEGG_INSULIN_SIGNALING_PATHWAY",0.0220888492113365,-0.000591908310718719,2.93803659235921,0.00342638658192507,0.0451270687323995,-2.33754128909686,"DiagnosisAD-DiagnosisControl"
"Pathway.PID_SMAD2_3NUCLEAR_PATHWAY",0.054568578795221,-0.568897949647486,2.9261027356432,0.00355870782341908,0.0455045153297333,-2.37139429080396,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE",0.0269751544141151,0.210545875703301,2.92564527516242,0.00356387161587125,0.0455045153297333,-2.37268931248107,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE",-0.066177863592337,0.792775849794936,-2.92485301321577,0.00357283079810676,0.0455045153297333,-2.37493165568793,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC",-0.0477475062176906,1.29546132547565,-2.91881941990545,0.00364173748792551,0.0458779755272355,-2.3919891985634,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B",-0.048006391100944,0.0913808811015355,-2.91235303009626,0.00371693007184639,0.0463217414330104,-2.41023228050304,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_RNA_POL_II_TRANSCRIPTION",-0.0360002371482595,0.371689342037943,-2.90355137877599,0.00382155138963574,0.0465606539069188,-2.43500041967989,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.0525992382691886,-1.11759210791575,2.90216256135049,0.00383830250942107,0.0465606539069188,-2.43890193897167,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS",-0.0508431428183876,-0.405752437045816,-2.9006501684467,0.00385662016830388,0.0465606539069188,-2.44314854649842,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION",0.0262527425207648,-0.652638528087501,2.89661299906119,0.00390590774239979,0.0466695574581584,-2.45447386271118,"DiagnosisAD-DiagnosisControl"
"Pathway.BIOCARTA_IL7_PATHWAY",0.0441330738445609,-0.0924964511010962,2.8818696383429,0.00409081149593551,0.0483801073856046,-2.49570251738815,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS",-0.0614692308837363,-0.327625901832998,-2.8782442499225,0.0041374826421072,0.0484378018404268,-2.50580928059626,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_NUCLEOTIDE_EXCISION_REPAIR",-0.0489073078104045,-0.673300426227242,-2.86490835823054,0.00431335832086601,0.0489799722500088,-2.5428802090733,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE",0.0307196802561331,0.012956504197477,2.86403221947267,0.0043251474725067,0.0489799722500088,-2.54530982263194,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",-0.0458249729245378,0.336977220380492,-2.86009809627432,0.00437844607465905,0.0489799722500088,-2.55621059393904,"DiagnosisAD-DiagnosisControl"
"Pathway.KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",-0.0971717467277444,0.249736242183647,-2.85985203366676,0.0043817994228309,0.0489799722500088,-2.55689190605395,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE",0.0389583605708099,0.247731602279707,2.85887798260554,0.00439509673339165,0.0489799722500088,-2.55958835399452,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN",-0.0536193371538952,-1.87890614787645,-2.84632733374945,0.00456974311454672,0.0504412597119966,-2.59425210492128,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_METABOLISM_OF_PROTEINS",-0.0233960742388981,0.661823296507495,-2.84202160871308,0.00463109520962089,0.0506362202636851,-2.6061099209923,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_TIGHT_JUNCTION_INTERACTIONS",0.0657549347369052,-1.13261534073685,2.83628892472026,0.00471394034931012,0.0508590686991611,-2.62187040559792,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS",-0.0555296908770558,0.862113552668225,-2.83455645507948,0.00473924022390802,0.0508590686991611,-2.62662727138908,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE",0.0360378715880728,0.157645634210794,2.82281232214357,0.00491401752649677,0.0522508836074289,-2.65879867184335,"DiagnosisAD-DiagnosisControl"
"Pathway.PID_EPHRINB_REV_PATHWAY",0.0394851931037878,-0.551246494403094,2.80880778575181,0.00513006227444866,0.0525865967121702,-2.69699205820781,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_PI3K_AKT_ACTIVATION",0.0355607446215251,-0.0619171168278565,2.79844888181275,0.0052953643578006,0.0525865967121702,-2.72512394886246,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_MICRORNA_MIRNA_BIOGENESIS",-0.0447446490162801,0.0581622843389745,-2.79831122949678,0.00529759304606079,0.0525865967121702,-2.725497092277,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS",-0.0607741302289997,-1.25610310795412,-2.79255552122588,0.00539154563420853,0.0525865967121702,-2.74108346923815,"DiagnosisAD-DiagnosisControl"
"Pathway.BIOCARTA_FMLP_PATHWAY",0.0318596365253065,0.728845514746772,2.79124337639573,0.0054131742560891,0.0525865967121702,-2.74463236157264,"DiagnosisAD-DiagnosisControl"
"Pathway.BIOCARTA_CXCR4_PATHWAY",0.0418967231042036,1.24967077282339,2.78915859670422,0.00544770007120771,0.0525865967121702,-2.75026761773729,"DiagnosisAD-DiagnosisControl"
"Pathway.KEGG_TRYPTOPHAN_METABOLISM",-0.0780363688266617,0.160325494916864,-2.78841579160383,0.00546004965574382,0.0525865967121702,-2.75227446286968,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",-0.0312728888444751,0.917260642611821,-2.78777222805617,0.00547076976547843,0.0525865967121702,-2.75401276475591,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_PHOSPHORYLATION_OF_THE_APC_C",-0.0513838028415213,-0.604469395302579,-2.7868477427771,0.00548620263763498,0.0525865967121702,-2.75650916792212,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_METABOLISM_OF_POLYAMINES",-0.0471708698903898,0.469013044074638,-2.7867963272493,0.00548706209665048,0.0525865967121702,-2.75664798244957,"DiagnosisAD-DiagnosisControl"
"Pathway.BIOCARTA_ALK_PATHWAY",0.0497009568593307,-0.718128580010334,2.78517820157022,0.00551417291745104,0.0525865967121702,-2.76101541356299,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM",-0.0886975114144799,0.184876575929637,-2.78399979988067,0.00553399260062047,0.0525865967121702,-2.76419444392901,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_CIRCADIAN_REPRESSION_OF_EXPRESSION_BY_REV_ERBA",0.0621753732761211,-0.438209859600047,2.78391441307184,0.00553543123286003,0.0525865967121702,-2.76442474504221,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE",-0.0840724352449973,1.75261144719321,-2.77759016178397,0.00564293004518109,0.0529579498124689,-2.78146306576842,"DiagnosisAD-DiagnosisControl"
"Pathway.BIOCARTA_MYOSIN_PATHWAY",0.0403485378657344,0.90554559677345,2.7762525753121,0.00566590662359461,0.0529579498124689,-2.78506185108606,"DiagnosisAD-DiagnosisControl"
"Pathway.BIOCARTA_TCR_PATHWAY",0.0397789804557137,0.862630001101019,2.77256015184261,0.00572977348412641,0.0531264597448201,-2.79498757004955,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_INFLUENZA_LIFE_CYCLE",-0.0258405802435115,2.12207029568372,-2.76730710389833,0.00582175579456227,0.0532773971051448,-2.80908625905564,"DiagnosisAD-DiagnosisControl"
"Pathway.REACTOME_GAB1_SIGNALOSOME",0.0386348729523548,-0.219797221036063,2.7654758455698,0.00585413398781597,0.0532773971051448,-2.81399505728682,"DiagnosisAD-DiagnosisControl"
