"","logFC","AveExpr","t","P.Value","adj.P.Val","B","contrast"
"Pathway.KEGG_CIRCADIAN_RHYTHM_MAMMAL",0.246969798178431,0.242067859774694,6.83651440814436,8.74656660509707e-05,0.0010580524119069,1.67561279036964,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_SIGNAL_ATTENUATION",0.24375663506428,0.535469990018422,9.65981701838311,5.90420155545077e-06,0.000232872591818505,4.50122649598045,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_MCM_PATHWAY",0.24227794223805,-1.7862625896263,6.7262384025173,9.87616092359331e-05,0.00113101856032907,1.54717494254241,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_HS_GAG_DEGRADATION",0.241459710848353,0.141083270222754,9.25846026375315,8.3019490017282e-06,0.000266848360769835,4.14765112922406,"ConditionH10-ConditionG2B2"
"Pathway.PID_P38_GAMMA_DELTA_PATHWAY",0.241448722002418,-0.270802627253989,5.49703069326624,0.000423413727156178,0.00292233400644602,0.00569247234743653,"ConditionH10-ConditionG2B2"
"Pathway.KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM",0.238402438960263,-1.36678517708422,10.479209792758,3.0514589999984e-06,0.000170171419007622,5.18165770967481,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_FRS2_MEDIATED_CASCADE",0.23677586207276,0.508414896142911,9.36335626054741,7.58548285903196e-06,0.000250990241659146,4.24141629059446,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_PS1_PATHWAY",0.232271426210919,1.58211572643792,7.45496232069039,4.53898143431125e-05,0.000754833278791537,2.36813063914441,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING",0.226387886160808,0.200370198985649,7.08744008730658,6.66888061191832e-05,0.000894468026915319,1.96218636829767,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION",0.223322952174377,0.921873295608857,5.02465074670376,0.000781748673831964,0.00446430080233989,-0.64331152316215,"ConditionH10-ConditionG2B2"
"Pathway.KEGG_TYROSINE_METABOLISM",0.221885378140722,-1.88956181984173,9.04737983170181,9.98133080879428e-06,0.000294139649987077,3.95597174411824,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_SPRY_PATHWAY",0.219682400616098,1.25548296446245,6.69145687904887,0.000102648710815047,0.00113101856032907,1.50634363585691,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS",0.214453959395236,-0.369678032273299,6.18862456745834,0.000182302556667521,0.00162770139881716,0.89836733003993,"ConditionH10-ConditionG2B2"
"Pathway.ST_P38_MAPK_PATHWAY",0.211324569147463,-0.282607664145025,7.39674239770064,4.81960432303695e-05,0.000754833278791537,2.30488932908995,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_ERKS_ARE_INACTIVATED",0.211046449661382,0.368831191434435,7.40239493435687,4.79154041530422e-05,0.000754833278791537,2.31104671075877,"ConditionH10-ConditionG2B2"
"Pathway.PID_TAP63_PATHWAY",0.209469838147228,-0.296858222295013,7.20460325797672,5.88977357019172e-05,0.000849486572623807,2.09334848612155,"ConditionH10-ConditionG2B2"
"Pathway.KEGG_PRION_DISEASES",0.209437558627562,1.65018255666836,7.67753707805967,3.62042237309162e-05,0.000656931478988399,2.60630519742291,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX",0.208867503712184,-2.20386574571376,6.64985748455639,0.0001075192700021,0.00114112432785247,1.45730455211276,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_CRMPS_IN_SEMA3A_SIGNALING",0.207455657333216,1.52742972102276,6.85634543760742,8.55886406817539e-05,0.0010580524119069,1.69854662626645,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS",0.205048862590739,-3.1277535056776,7.44815236312736,4.57085941341344e-05,0.000754833278791537,2.36075369789542,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_DNA_STRAND_ELONGATION",0.204792759363237,-2.12404931286184,5.70810807801705,0.000325186812441687,0.0023910795032477,0.285287057888376,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE",0.195987825965242,0.999180883221652,5.56073144076031,0.000390743383627339,0.00273034973031526,0.0907426245760066,"ConditionH10-ConditionG2B2"
"Pathway.SA_G1_AND_S_PHASES",0.193915175685817,0.381386636342612,5.39136042659588,0.000484341968078661,0.00318646031630698,-0.136681419876354,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_NEGATIVE_REGULATION_OF_FGFR_SIGNALING",0.193361235702336,1.36336475693178,8.43286024766235,1.74252966201464e-05,0.000421035068669169,3.37407815405279,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM",0.190499661752064,-0.236632011526109,6.68358916993316,0.000103551032634573,0.00113101856032907,1.49708592693468,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_STATHMIN_PATHWAY",0.188003609509592,-0.829949331874496,7.55847535793108,4.08333388919511e-05,0.000706730865437616,2.47960264490273,"ConditionH10-ConditionG2B2"
"Pathway.PID_CDC42_REG_PATHWAY",0.186961681849704,0.394422338793628,6.48233523047151,0.000129857620466535,0.00130791512364135,1.25755035321975,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_SIGNALLING_TO_RAS",0.185052732477331,0.790353949098995,8.39687275888076,1.80214466861594e-05,0.00042237765670686,3.33885367427406,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_G2_M_CHECKPOINTS",0.183061275212134,-2.09614753687663,5.82387184235996,0.000282082156414337,0.00212981493936999,0.435937057931742,"ConditionH10-ConditionG2B2"
"Pathway.KEGG_ONE_CARBON_POOL_BY_FOLATE",0.182313357166931,-1.02341762014866,5.29659787398143,0.000547126600941059,0.00345796306774545,-0.265731211454995,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_P38MAPK_EVENTS",0.180693869614455,0.498304425744738,6.00062212777424,0.000227809404891659,0.00183061128930797,0.662320761736655,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE",0.17968252547329,0.50014477490392,7.09372812038234,6.62430997990263e-05,0.000894468026915319,1.96926799762146,"ConditionH10-ConditionG2B2"
"Pathway.PID_NFAT_TFPATHWAY",0.177402277968648,-1.44062629903137,7.08606172148227,6.67869460096771e-05,0.000894468026915319,1.96063339818398,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_PGC1A_PATHWAY",0.177392444786957,-0.473797110930346,6.66994734614006,0.000105136224411835,0.00113667761857719,1.48101512259139,"ConditionH10-ConditionG2B2"
"Pathway.PID_P38_MKK3_6PATHWAY",0.175201844580508,-0.299220008600141,4.7115565572724,0.0011945933685644,0.00619316838541451,-1.09130503702413,"ConditionH10-ConditionG2B2"
"Pathway.PID_PI3K_PLC_TRK_PATHWAY",0.174556316739616,0.723722770082521,6.04313064719521,0.000216529315337498,0.00180125444235066,0.716117734054217,"ConditionH10-ConditionG2B2"
"Pathway.PID_ARF6_DOWNSTREAM_PATHWAY",0.173948983990355,0.829424821201795,7.04863777191549,6.95130341160715e-05,0.000917298276445888,1.91838005230909,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS",0.173644287285391,-1.31954751745735,6.69770758653743,0.000101937974469315,0.00113101856032907,1.51369299955236,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_PI3K_CASCADE",0.172617373667864,0.256100389821716,6.81215006124777,8.98337834556549e-05,0.00107513836582566,1.64736846138042,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_SIGNALING_BY_INSULIN_RECEPTOR",0.172068993277524,0.445919776152129,6.70631806105258,0.000100967730921231,0.00113101856032907,1.52380868771547,"ConditionH10-ConditionG2B2"
"Pathway.ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS",0.171953561732556,0.981943383499346,7.65541900059747,3.70185683318756e-05,0.000661045863069207,2.58288900733829,"ConditionH10-ConditionG2B2"
"Pathway.SA_B_CELL_RECEPTOR_COMPLEXES",0.171791355091166,0.10930854195046,6.15715470732366,0.000189171565237479,0.0016509360925751,0.859192865003271,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS",0.169965107716739,-2.10163361917289,5.61588397010406,0.000364664386135499,0.00258128186343556,0.163909723851728,"ConditionH10-ConditionG2B2"
"Pathway.KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.169279341068882,-0.643296736544317,4.42248283112679,0.00178958620942055,0.00845917851091647,-1.51736430835588,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_PI_3K_CASCADE",0.167786916216106,0.509606165081763,6.50299496648274,0.000126846331461571,0.00129729202631152,1.28238337982758,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_PYRIMIDINE_METABOLISM",0.167362104124255,-1.62673183091703,7.02371914303143,7.13957879481749e-05,0.000923221395881571,1.89015059893577,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_G1_S_SPECIFIC_TRANSCRIPTION",0.166912288405991,-2.80351802394281,3.8963991337039,0.00385189774856916,0.0151516956893018,-2.32164445013115,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX",0.165549788780033,-2.26488489084548,4.3595812787,0.00195726398605859,0.00902427042752422,-1.61161616426968,"ConditionH10-ConditionG2B2"
"Pathway.PID_RHOA_REG_PATHWAY",0.165268552157275,0.36934785110393,5.18226974167343,0.00063486995750941,0.00388167772933742,-0.423158990479704,"ConditionH10-ConditionG2B2"
"Pathway.PID_REELIN_PATHWAY",0.164887740483238,0.920653404165185,5.84221884579862,0.000275841249303751,0.00211102996916136,0.459639482527105,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_IL12_PATHWAY",0.16443186471858,-1.25955877097288,3.86003296010957,0.00406737674561411,0.0155705098297512,-2.37851078133333,"ConditionH10-ConditionG2B2"
"Pathway.PID_P38_MK2_PATHWAY",0.163627663448935,1.96819488619833,6.63414105367958,0.000109424778490603,0.00115049416637316,1.43871931215231,"ConditionH10-ConditionG2B2"
"Pathway.KEGG_GLYCOLYSIS_GLUCONEOGENESIS",0.163175357684205,0.0956215045480737,6.84278079203008,8.68677168286958e-05,0.0010580524119069,1.68286497806261,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_CACAM_PATHWAY",0.16293171635903,0.280337868272243,4.62814199362859,0.00134068681147185,0.00670343405735926,-1.21303717880322,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_SIGNALLING_TO_ERKS",0.161646451144463,1.13331814194709,6.75664826565934,9.54949440342469e-05,0.00111908137540133,1.5827474617057,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_TRIGLYCERIDE_BIOSYNTHESIS",0.161237158925003,-0.322423791631108,6.6618481908293,0.000106089911067204,0.00113667761857719,1.47146254960887,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_P53HYPOXIA_PATHWAY",0.161169524526022,0.998479785898493,5.58786220267667,0.000377669782913753,0.00265549066111233,0.126789556932446,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER",0.160870541246727,-1.79038843737937,5.1886595738993,0.000629583300008413,0.00387038913939598,-0.414310225307384,"ConditionH10-ConditionG2B2"
"Pathway.KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.160761410965626,-1.36230872554319,7.2553017130927,5.58409482759442e-05,0.000826592984347858,2.14959208491726,"ConditionH10-ConditionG2B2"
"Pathway.SA_REG_CASCADE_OF_CYCLIN_EXPR",0.160239694455853,-1.9266373092318,4.47091728143745,0.00167098487701018,0.00796549994337478,-1.44516101135813,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_GSK3_PATHWAY",0.157022929526343,0.622432157758887,4.0041645739958,0.00328161705817406,0.0134247970561666,-2.15404066385232,"ConditionH10-ConditionG2B2"
"Pathway.PID_INTEGRIN4_PATHWAY",0.154903836223574,0.811636975301287,5.41437595044546,0.00047030290528778,0.00316820819430391,-0.105534428672147,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_IL3_PATHWAY",0.153873147147442,-0.571186342875858,6.15654530942482,0.000189307338615278,0.0016509360925751,0.85843293881954,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_SIGNALING_BY_FGFR_MUTANTS",0.1530986413505,0.960058227723849,4.86705795333092,0.000966020781021925,0.00525011294033655,-0.867034094853958,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE",0.153021697848944,0.447959115704608,4.34404297736942,0.0020012272056058,0.0091893085971695,-1.63498197321039,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP",0.152773328605483,-0.312108010284594,4.23166682511501,0.00235243561667081,0.0104192522391916,-1.80493563726986,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_MYOGENESIS",0.15251541004372,1.08013068041915,5.75289733346182,0.000307713413498799,0.00227973723442318,0.343798650277095,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_G0_AND_EARLY_G1",0.152196186258311,-1.8044990106276,4.83906211907346,0.00100341143940381,0.00534994250866962,-0.907153818581094,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION",0.151886141592216,0.466788217137063,5.61553972493628,0.000364821170032227,0.00258128186343556,0.163454386590084,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_CELL_CELL_JUNCTION_ORGANIZATION",0.150858614499022,-1.08505132541082,6.2043980586463,0.000178962495054986,0.00161066245549488,0.917951853726148,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_NUCLEAR_SIGNALING_BY_ERBB4",0.150652835343637,0.179952837518114,5.98494789551752,0.000232129158043844,0.0018520943460945,0.642420985117407,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_CS_DS_DEGRADATION",0.150537328743697,0.195202291449727,4.49028430226038,0.00162594640743529,0.00788443839812373,-1.41638081503625,"ConditionH10-ConditionG2B2"
"Pathway.KEGG_HISTIDINE_METABOLISM",0.149215012302288,-0.544619836361396,5.36927869529746,0.000498239827285307,0.003221378193655,-0.166636672391172,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_IGF1_PATHWAY",0.143988060594895,0.859959433007133,4.98701260135863,0.000822013138384977,0.00460000235642727,-0.696416131347013,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_SHC_MEDIATED_SIGNALLING",0.143688196145043,1.00630768473082,6.17531527749957,0.000185173798757512,0.0016403190834819,0.881816059290907,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_DARPP_32_EVENTS",0.143184603911042,0.554512198744779,7.18689786549321,6.00081543939769e-05,0.000854546502445873,2.07363396885313,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_NGF_PATHWAY",0.14163694377285,1.03777444555618,4.76545081656356,0.00110937979750696,0.00583201996352959,-1.01318258842543,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK",0.14083148601259,0.66060435347626,4.81613254525641,0.00103519913039936,0.0054676010408417,-0.940097566880112,"ConditionH10-ConditionG2B2"
"Pathway.PID_SYNDECAN_3_PATHWAY",0.139744120412971,2.47369608953282,3.70108416721969,0.00517068246830512,0.0188864213533872,-2.62878129923882,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_INSULIN_PATHWAY",0.13952028316295,0.384924137955105,5.30377012179627,0.000542078464146416,0.00344541396703231,-0.255918384343263,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_WNT_PATHWAY",0.139271316442992,1.29886310665076,4.4846835682422,0.00163883559243373,0.00791283279608559,-1.42469837387114,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_CK1_PATHWAY",0.137948982988144,-0.286019238932966,2.84337912822538,0.019864373568614,0.053046457512208,-4.01293010045181,"ConditionH10-ConditionG2B2"
"Pathway.PID_EPHRINB_REV_PATHWAY",0.137726114033808,0.742154976465567,3.83684530527805,0.00421141783661044,0.0160604917497856,-2.41484828343692,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_SHC_RELATED_EVENTS",0.137624090364125,0.847602963497745,6.03326032976241,0.000219093110918278,0.00180125444235066,0.703648549151398,"ConditionH10-ConditionG2B2"
"Pathway.PID_PDGFRA_PATHWAY",0.137082044639839,0.894628468877959,4.2623166810697,0.00225053970497585,0.0100470522543565,-1.75841461666731,"ConditionH10-ConditionG2B2"
"Pathway.SA_TRKA_RECEPTOR",0.136893894302175,0.956175044446895,5.2883163581116,0.000553018980951935,0.0034756779529102,-0.277070980000086,"ConditionH10-ConditionG2B2"
"Pathway.PID_FGF_PATHWAY",0.135918305188039,0.78226872422933,5.94679548309723,0.00024302176858399,0.00190577124839079,0.59384064299226,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_LAGGING_STRAND_SYNTHESIS",0.135528520481343,-2.16669430843077,5.04739644089725,0.000758453177789887,0.00437569141032627,-0.61131879858729,"ConditionH10-ConditionG2B2"
"Pathway.PID_IL12_STAT4_PATHWAY",0.133880624994063,-0.720757484084777,3.12381990733732,0.0126897592390879,0.0375683661683523,-3.55650166532973,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_G2_PATHWAY",0.133622784445861,-0.420172086709359,5.38166055611447,0.000490394389857679,0.00320752144529005,-0.149831218909055,"ConditionH10-ConditionG2B2"
"Pathway.KEGG_FATTY_ACID_METABOLISM",0.13351880615954,-0.375838213564442,5.6254107172032,0.000360354440463077,0.00258128186343556,0.176504151643766,"ConditionH10-ConditionG2B2"
"Pathway.PID_CIRCADIAN_PATHWAY",0.132843343142997,-0.210904044047511,3.55725349552541,0.00644321758425594,0.0224415473135849,-2.85747684472692,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_SIGNALING_BY_NOTCH4",0.132248892955647,0.405377969431956,3.93023011180727,0.00366230004864811,0.0145586132675941,-2.26887995504252,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_POL_SWITCHING",0.130920672426491,-2.42679836364024,4.45517372304336,0.00170858350168417,0.00811036472318435,-1.46859498900862,"ConditionH10-ConditionG2B2"
"Pathway.ST_G_ALPHA_I_PATHWAY",0.13022184687033,0.9038748495935,5.25902027960252,0.00057442199759942,0.00357456981795125,-0.317265549473436,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_SYNTHESIS_OF_PC",0.130206910681001,-0.155818673236238,4.17685141405791,0.00254716930768749,0.0110639593480634,-1.88844398208073,"ConditionH10-ConditionG2B2"
"Pathway.KEGG_GLYCEROLIPID_METABOLISM",0.129345339320636,-1.03361398539519,4.16598963838361,0.00258776139471672,0.0111292940988311,-1.90503783457532,"ConditionH10-ConditionG2B2"
"Pathway.PID_MAPK_TRK_PATHWAY",0.129144283875445,-0.670410480088296,4.5918249433991,0.00141020078450909,0.00695822755514352,-1.26634595742882,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_ACYL_CHAIN_REMODELLING_OF_PC",0.128431546162054,-0.771140786132114,3.46531065687403,0.00742629856646598,0.0249390623500723,-3.00465602749207,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_SIGNALING_BY_NOTCH2",0.128253691516746,0.712894621270304,3.86150686277766,0.00405839927536328,0.0155705098297512,-2.37620307620065,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_ABCA_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",0.128182111934,-1.42073517894714,3.71687666100534,0.00504808265389186,0.018585942462427,-2.60379498164772,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_RANMS_PATHWAY",0.127738248564811,0.0979694073308757,2.3622836650721,0.0432426177565132,0.0933741746181908,-4.78980971432918,"ConditionH10-ConditionG2B2"
"Pathway.BIOCARTA_IL2_PATHWAY",0.127303132803047,0.275568974499716,5.05523693546348,0.000750598047913157,0.00435269486547578,-0.600308253079803,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PLC_BETA",0.12684066949683,-0.534321731077738,5.02663674288862,0.000779684164096508,0.00446430080233989,-0.640515145557512,"ConditionH10-ConditionG2B2"
"Pathway.KEGG_OTHER_GLYCAN_DEGRADATION",0.126822295906086,-0.837564467405162,2.05162918029293,0.0713611769723522,0.136070040837112,-5.27559003639575,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS",0.124948680455529,0.12410326944969,4.84045841565119,0.00100151003757424,0.00534994250866962,-0.905150159211147,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS",0.12448194046979,0.603069600882131,3.46598010545806,0.00741859704409333,0.0249390623500723,-3.00358184591485,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_ERK_MAPK_TARGETS",0.123613704806248,-0.32509973422501,4.74891351691451,0.00113480884751406,0.00593795327187592,-1.03710993673186,"ConditionH10-ConditionG2B2"
"Pathway.KEGG_GALACTOSE_METABOLISM",0.122928749849057,-0.802800259991651,5.00075813097397,0.000807054454048619,0.00453968130402348,-0.676998372227569,"ConditionH10-ConditionG2B2"
"Pathway.ST_ERK1_ERK2_MAPK_PATHWAY",0.122698860701959,-0.539633427868904,5.32018584258975,0.000530713439807595,0.00339234443058832,-0.233487013798362,"ConditionH10-ConditionG2B2"
"Pathway.PID_PRL_SIGNALING_EVENTS_PATHWAY",0.121961797541528,0.791011610504284,4.89360923700839,0.00093194554990625,0.00511366231339993,-0.829089171768445,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND",0.121247457162259,-2.04116960907382,4.74301880374092,0.00114402427330707,0.00595845975680763,-1.04564831966409,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION",0.119612076373964,-0.99902727445737,5.43748879568823,0.000456647883060162,0.00309475221953423,-0.0743327097948185,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_SIGNALING_BY_NOTCH3",0.119254872988067,0.654433283553964,3.2200956401684,0.0108972428721136,0.034299172940649,-3.40025706425899,"ConditionH10-ConditionG2B2"
"Pathway.PID_ECADHERIN_STABILIZATION_PATHWAY",0.118361950696083,1.20781561410525,4.9834345211875,0.000825955978665162,0.00460000235642727,-0.701475241083096,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_INSULIN_RECEPTOR_RECYCLING",0.118231884428612,0.0573256174604616,4.16611597870984,0.00258728529203187,0.0111292940988311,-1.90484473289661,"ConditionH10-ConditionG2B2"
"Pathway.REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX",0.118080555722827,-1.49251488649926,3.59887816979629,0.00604410393309115,0.0215177750782517,-2.79108970041047,"ConditionH10-ConditionG2B2"
