"X","logFC","t","P.Value","adj.P.Val","Direction"
"BIOCARTA_ECM_PATHWAY",0.168934085609388,6.13764140080243,1.7431410150023e-09,3.32333623947178e-08,"UP"
"REACTOME_DNA_REPAIR",-0.151128994104489,-6.11523869341979,1.98634570401467e-09,3.70643655834227e-08,"DOWN"
"REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES",-0.129370407143292,-6.06674451400347,2.63186481515006e-09,4.80863633934709e-08,"DOWN"
"REACTOME_UNWINDING_OF_DNA",-0.218508056535901,-6.05045460040001,2.8916003776991e-09,5.17537455355532e-08,"DOWN"
"BIOCARTA_SKP2E2F_PATHWAY",-0.126413402814564,-6.01248904831911,3.59795064304058e-09,6.31080542789318e-08,"DOWN"
"KEGG_PYRIMIDINE_METABOLISM",-0.127145430426904,-5.99234137078229,4.03858124881473e-09,6.94477599060885e-08,"DOWN"
"PID_INTEGRIN4_PATHWAY",0.254815951816372,5.96917085159589,4.61063631689676e-09,7.77349597489704e-08,"UP"
"REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER",-0.175843676622488,-5.9658899433816,4.6977797795843e-09,7.77349597489704e-08,"DOWN"
"REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX",-0.1646930496919,-5.95357692415471,5.03939300045845e-09,8.18434752111493e-08,"DOWN"
"PID_SYNDECAN_4_PATHWAY",0.178526402418357,5.93868133580678,5.48516106028478e-09,8.74633863612682e-08,"UP"
"REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE",0.156253909111735,5.92391907881704,5.9648141741341e-09,9.3413250548493e-08,"UP"
"BIOCARTA_ATRBRCA_PATHWAY",-0.137552830069395,-5.91418544958285,6.30321553077066e-09,9.5609001994128e-08,"DOWN"
"REACTOME_CELL_CYCLE_CHECKPOINTS",-0.122292981576776,-5.91363064221103,6.32305828467437e-09,9.5609001994128e-08,"DOWN"
"PID_BMP_PATHWAY",0.122848782100154,5.8984437302007,6.89051921100961e-09,1.02423480475516e-07,"UP"
"PID_TCPTP_PATHWAY",0.125150125639635,5.89084972586508,7.19260675060208e-09,1.04666763967033e-07,"UP"
"BIOCARTA_NFKB_PATHWAY",0.200070007986427,5.88870765753882,7.28012839451427e-09,1.04666763967033e-07,"UP"
"PID_PLK1_PATHWAY",-0.105892823167142,-5.88296646577594,7.51985985929027e-09,1.05098780793961e-07,"DOWN"
"REACTOME_PYRIMIDINE_CATABOLISM",-0.233036207500095,-5.88226072237951,7.54985540481136e-09,1.05098780793961e-07,"DOWN"
"KEGG_MISMATCH_REPAIR",-0.180575298464606,-5.84816924231785,9.14644094569472e-09,1.25334823583973e-07,"DOWN"
"PID_INTEGRIN_CS_PATHWAY",0.184206615336793,5.83403239034785,9.90111318650993e-09,1.33588865608757e-07,"UP"
"BIOCARTA_LONGEVITY_PATHWAY",0.18081100566469,5.82818444021922,1.023074942582e-08,1.35944958279456e-07,"UP"
"PID_PDGFRA_PATHWAY",0.172512932339142,5.82338233923483,1.05094122745195e-08,1.36861472120937e-07,"UP"
"REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM",0.147484605840363,5.82164844931325,1.0611835922718e-08,1.36861472120937e-07,"UP"
"PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY",0.0686040721047003,5.81296492357336,1.11396045437559e-08,1.41585988186578e-07,"UP"
"BIOCARTA_CARDIACEGF_PATHWAY",0.238486661778933,5.78840387392076,1.27747462703677e-08,1.59239535476484e-07,"UP"
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.127973310222365,5.78615228051337,1.29358487264405e-08,1.59239535476484e-07,"UP"
"PID_PI3KCI_AKT_PATHWAY",0.0656091237068834,5.78425332909901,1.30732571884913e-08,1.59239535476484e-07,"UP"
"KEGG_RIBOFLAVIN_METABOLISM",-0.223654036057001,-5.7688181499602,1.42441864144198e-08,1.71125362814332e-07,"DOWN"
"KEGG_FOCAL_ADHESION",0.0647657513498952,5.75897349373467,1.50437393342536e-08,1.78288396702899e-07,"UP"
"KEGG_PURINE_METABOLISM",-0.110627891724439,-5.75655196952764,1.52470122607952e-08,1.78288396702899e-07,"DOWN"
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",-0.105506522458795,-5.71844794185077,1.88209622965708e-08,2.17183999132797e-07,"DOWN"
"REACTOME_PYRIMIDINE_METABOLISM",-0.139623061518898,-5.7048578291466,2.02833732879904e-08,2.30983943370969e-07,"DOWN"
"REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS",-0.257829266504451,-5.70253988615967,2.05436118391512e-08,2.30983943370969e-07,"DOWN"
"REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING",-0.193382873860463,-5.69617136468619,2.12754661745384e-08,2.34751060842655e-07,"DOWN"
"SA_MMP_CYTOKINE_CONNECTION",0.516155986951076,5.69498984389255,2.14140078305728e-08,2.34751060842655e-07,"UP"
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",0.13129013911722,5.66769276401943,2.48707910406325e-08,2.69280046205367e-07,"UP"
"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES",-0.104067879152941,-5.66167428623674,2.57030393001247e-08,2.73853145104661e-07,"DOWN"
"REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION",-0.145512983508643,-5.66015282265774,2.59176864808288e-08,2.73853145104661e-07,"DOWN"
"PID_FGF_PATHWAY",0.110505150811545,5.6509091130561,2.7259784484656e-08,2.84605130869564e-07,"UP"
"BIOCARTA_AKAP13_PATHWAY",0.153537475237108,5.64756740355396,2.7761424169815e-08,2.86432576434444e-07,"UP"
"KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.0560988300094124,5.63963925437496,2.89877692121447e-08,2.95607832547103e-07,"UP"
"REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM",-0.175312373006996,-5.62356220310292,3.16385834371169e-08,3.1620686224622e-07,"DOWN"
"KEGG_ECM_RECEPTOR_INTERACTION",0.125128321793186,5.62303810472905,3.17288527681498e-08,3.1620686224622e-07,"UP"
"KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",-0.15231712079198,-5.61474957515529,3.31902149905878e-08,3.27054140974669e-07,"DOWN"
"KEGG_DRUG_METABOLISM_OTHER_ENZYMES",-0.136683511551852,-5.59583898666412,3.67737759737363e-08,3.58340016988519e-07,"DOWN"
"REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE",-0.249673326472998,-5.59337805615443,3.72669461904749e-08,3.59155074824687e-07,"DOWN"
"BIOCARTA_PTDINS_PATHWAY",-0.115145613569649,-5.58378151673351,3.92522889498512e-08,3.74176710967604e-07,"DOWN"
"REACTOME_TRANSCRIPTION",-0.0977763160220626,-5.58041228940949,3.99734247701843e-08,3.76953693800555e-07,"DOWN"
"KEGG_TYROSINE_METABOLISM",-0.127375088947616,-5.57368750450552,4.14515018310143e-08,3.86733692614888e-07,"DOWN"
"REACTOME_BASE_EXCISION_REPAIR",-0.193951420503667,-5.56866579561231,4.25897834100022e-08,3.93170947900757e-07,"DOWN"
"REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS",-0.288406955511536,-5.54313892173518,4.88625540735418e-08,4.46379790859335e-07,"DOWN"
"REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT",-0.120731017519894,-5.53535159427565,5.0948869270982e-08,4.60640807738672e-07,"DOWN"
"BIOCARTA_CALCINEURIN_PATHWAY",0.111991488155774,5.53057063233861,5.22723833783779e-08,4.67784492069769e-07,"UP"
"REACTOME_HIV_INFECTION",-0.0860138044051078,-5.52698327825371,5.32873603192368e-08,4.7205065656536e-07,"DOWN"
"KEGG_RNA_POLYMERASE",-0.152090324636316,-5.52055365367934,5.51546537461557e-08,4.83706313353785e-07,"DOWN"
"KEGG_RENIN_ANGIOTENSIN_SYSTEM",-0.135998598916863,-5.46808864202221,7.29625555179086e-08,6.33546150388176e-07,"DOWN"
"PID_PDGFRB_PATHWAY",0.0569551742152697,5.46030828075769,7.60394651363232e-08,6.50972062148302e-07,"UP"
"PID_TGFBR_PATHWAY",0.104043951988832,5.45928363638116,7.64539594085235e-08,6.50972062148302e-07,"UP"
"REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS",-0.203493441686941,-5.45374848096755,7.87313041291739e-08,6.5922768871999e-07,"DOWN"
"BIOCARTA_IL12_PATHWAY",-0.159053458888119,-5.45328031303468,7.89269182618004e-08,6.5922768871999e-07,"DOWN"
"REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM",-0.13002887559032,-5.43551033476417,8.67110113191706e-08,7.17410914404836e-07,"DOWN"
"REACTOME_DSCAM_INTERACTIONS",-0.203602218776597,-5.41506616097345,9.65904738235092e-08,7.85671014251417e-07,"DOWN"
"REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY",-0.119086259336314,-5.41474690975412,9.67531009568449e-08,7.85671014251417e-07,"DOWN"
"KEGG_RNA_DEGRADATION",-0.100993687041036,-5.40801771745819,1.00243483694141e-07,8.06546194493225e-07,"DOWN"
"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM",0.0992859602688323,5.40595834278832,1.01335884849181e-07,8.07923372843012e-07,"UP"
"KEGG_OTHER_GLYCAN_DEGRADATION",-0.161182781629651,-5.38861297009947,1.11007084884991e-07,8.77055976974204e-07,"DOWN"
"BIOCARTA_NTHI_PATHWAY",0.187058401498856,5.38686336262918,1.12030942260251e-07,8.77242288948569e-07,"UP"
"REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS",-0.11772334980719,-5.36261558944452,1.27200068076849e-07,9.87207607994657e-07,"DOWN"
"BIOCARTA_CARM_ER_PATHWAY",-0.0964174964505806,-5.34931985300783,1.36345177877344e-07,1.04890106138975e-06,"DOWN"
"PID_ECADHERIN_STABILIZATION_PATHWAY",0.0924438195999635,5.34554498713451,1.39055836902437e-07,1.06045190402989e-06,"UP"
"REACTOME_METABOLISM_OF_NON_CODING_RNA",-0.140661489168681,-5.33806988153253,1.4457870424066e-07,1.09306485878499e-06,"DOWN"
"SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES",0.072057529351519,5.33532844771639,1.4665703055097e-07,1.09930098968547e-06,"UP"
"REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS",-0.152797982903003,-5.33352833229829,1.48037461433236e-07,1.100244522686e-06,"DOWN"
"REACTOME_GENERIC_TRANSCRIPTION_PATHWAY",-0.111272648405188,-5.32168034984009,1.57442809599361e-07,1.16031381528269e-06,"DOWN"
"KEGG_NON_HOMOLOGOUS_END_JOINING",-0.185129610745655,-5.29503450017803,1.80761271231246e-07,1.32106362391502e-06,"DOWN"
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",-0.082527634332181,-5.27840525508457,1.969758132979e-07,1.42269317437542e-06,"DOWN"
"KEGG_NUCLEOTIDE_EXCISION_REPAIR",-0.139266422743293,-5.27748640806128,1.97911707267733e-07,1.42269317437542e-06,"DOWN"
"KEGG_DORSO_VENTRAL_AXIS_FORMATION",0.125768375363885,5.26223558704817,2.14089780698953e-07,1.52647754205676e-06,"UP"
"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION",-0.0556899430524223,-5.2564126206127,2.20598967287646e-07,1.56020398638117e-06,"DOWN"
"KEGG_TASTE_TRANSDUCTION",-0.195166372537968,-5.24290218365649,2.36448992081153e-07,1.65892612844137e-06,"DOWN"
"BIOCARTA_AKAPCENTROSOME_PATHWAY",-0.130682385574225,-5.23268835068813,2.49158593549354e-07,1.73422290906971e-06,"DOWN"
"PID_FRA_PATHWAY",0.200812355569299,5.18418057385048,3.19126047916294e-07,2.20372869309126e-06,"UP"
"BIOCARTA_RNA_PATHWAY",0.225434419950209,5.17404676153439,3.35979053876791e-07,2.29896726176572e-06,"UP"
"PID_A6B1_A6B4_INTEGRIN_PATHWAY",0.134454722642759,5.1727711774411,3.3816052082985e-07,2.29896726176572e-06,"UP"
"REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY",0.169946334517029,5.14744906092682,3.84414576744878e-07,2.59331987542506e-06,"UP"
"REACTOME_POL_SWITCHING",-0.131569677534715,-5.13227684170261,4.1500253751021e-07,2.77829943050728e-06,"DOWN"
"PID_FANCONI_PATHWAY",-0.115701016108891,-5.12004616766769,4.41362637838083e-07,2.93238661654545e-06,"DOWN"
"BIOCARTA_IL6_PATHWAY",0.183976525869215,5.09718374961619,4.95046790386059e-07,3.26433109149303e-06,"UP"
"KEGG_ARACHIDONIC_ACID_METABOLISM",-0.102214916983094,-5.08287191672988,5.31811920337346e-07,3.4805899562377e-06,"DOWN"
"PID_REELIN_PATHWAY",-0.10487604404397,-5.06924371355873,5.69266985004347e-07,3.6981270062875e-06,"DOWN"
"REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS",0.179647670852469,5.04733560281641,6.34882489382612e-07,4.09405840579817e-06,"UP"
"PID_INTEGRIN5_PATHWAY",0.187589367876808,5.03556205533203,6.73106076878794e-07,4.30886152863287e-06,"UP"
"PID_AVB3_OPN_PATHWAY",0.123793876915491,5.01475745414419,7.46154172437796e-07,4.74186383498513e-06,"UP"
"REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",-0.0841500498646444,-4.99955392885858,8.04321090307949e-07,5.07474529640339e-06,"DOWN"
"KEGG_BETA_ALANINE_METABOLISM",-0.146290837439038,-4.99574971385447,8.19547070989748e-07,5.13387700898578e-06,"DOWN"
"BIOCARTA_CHEMICAL_PATHWAY",0.0925392739087374,4.9918401941116,8.35484511865783e-07,5.17646076458686e-06,"UP"
"REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION",-0.268068332787577,-4.99119341337544,8.3814986154086e-07,5.17646076458686e-06,"DOWN"
"BIOCARTA_RELA_PATHWAY",0.188073312268997,4.98110553174802,8.80800042846648e-07,5.40182963340217e-06,"UP"
"REACTOME_METABOLISM_OF_STEROID_HORMONES_AND_VITAMINS_A_AND_D",-0.163731320368135,-4.97819694794778,8.93481545768071e-07,5.44155080304582e-06,"DOWN"
"REACTOME_PPARA_ACTIVATES_GENE_EXPRESSION",0.063209921345721,4.96293769431877,9.62955578968953e-07,5.81916744070357e-06,"UP"
"BIOCARTA_GSK3_PATHWAY",0.147740176615341,4.96171234356854,9.68755355008805e-07,5.81916744070357e-06,"UP"
"PID_NFAT_3PATHWAY",-0.105143823548299,-4.93351419030144,1.1119324349797e-06,6.63377377875644e-06,"DOWN"
"KEGG_O_GLYCAN_BIOSYNTHESIS",-0.119685099255303,-4.92498003748936,1.15915117844249e-06,6.86875394252748e-06,"DOWN"
"BIOCARTA_EPONFKB_PATHWAY",0.259047223799043,4.92332224789437,1.16854541576287e-06,6.87794852096672e-06,"UP"
"PID_INTEGRIN_A4B1_PATHWAY",0.121266998073686,4.91426536421959,1.22117979659368e-06,7.13983121075108e-06,"UP"
"BIOCARTA_IL1R_PATHWAY",0.128698364239717,4.90717635176582,1.26396677406943e-06,7.30169766232705e-06,"UP"
"REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS",-0.334831038026454,-4.90692394470916,1.26551658457664e-06,7.30169766232705e-06,"DOWN"
"PID_INTEGRIN1_PATHWAY",0.118797568274691,4.9012982503359,1.30053875154033e-06,7.45472212484226e-06,"UP"
"PID_ARF6_DOWNSTREAM_PATHWAY",-0.0842515000131745,-4.89805571679356,1.32114769399672e-06,7.52367875087743e-06,"DOWN"
"PID_MYC_REPRESS_PATHWAY",0.154495115583486,4.85353986991407,1.63798492186423e-06,9.26782436435439e-06,"UP"
"KEGG_DNA_REPLICATION",-0.144844923192871,-4.85064217457511,1.66097164896516e-06,9.33764189834902e-06,"DOWN"
"BIOCARTA_MTOR_PATHWAY",-0.0813737694174036,-4.82228977412025,1.90292349184879e-06,1.06297063844038e-05,"DOWN"
"REACTOME_FANCONI_ANEMIA_PATHWAY",-0.110937777577738,-4.79928205614105,2.12390071262254e-06,1.17889931960124e-05,"DOWN"
"PID_ATM_PATHWAY",-0.0950858390262548,-4.78542410931704,2.26871687767942e-06,1.25136144762569e-05,"DOWN"
"BIOCARTA_TOLL_PATHWAY",0.12823656852827,4.78218909576555,2.3038674518902e-06,1.26280734706732e-05,"UP"
"REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS",0.109727024765379,4.77706082927105,2.36066669231544e-06,1.28590353364015e-05,"UP"
"REACTOME_NCAM1_INTERACTIONS",-0.134191383001348,-4.77422698274863,2.3926296359467e-06,1.29526925353411e-05,"DOWN"
"PID_HDAC_CLASSII_PATHWAY",-0.0600857513305004,-4.73074873997837,2.93848733838073e-06,1.58101435322693e-05,"DOWN"
"PID_P53_REGULATION_PATHWAY",-0.0703140551314143,-4.72237512628456,3.05656663720443e-06,1.62736835169653e-05,"DOWN"
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND",-0.131708241532332,-4.72201448006763,3.06175345530134e-06,1.62736835169653e-05,"DOWN"
"BIOCARTA_MPR_PATHWAY",-0.0673343966972335,-4.71908579479905,3.10418863707648e-06,1.63998399681691e-05,"DOWN"
"PID_NECTIN_PATHWAY",0.0891340651880095,4.71616607026498,3.14705700127489e-06,1.65267604198688e-05,"UP"
"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.108996659421526,4.70555483178414,3.30770282455083e-06,1.72669962924469e-05,"UP"
"PID_PI3K_PLC_TRK_PATHWAY",-0.0780131888981126,-4.69012976524469,3.55536663636685e-06,1.84500386987795e-05,"DOWN"
"KEGG_PANCREATIC_CANCER",0.061693716866375,4.68441592558936,3.6515584507269e-06,1.88377456546323e-05,"UP"
"SA_TRKA_RECEPTOR",0.142790125529905,4.68294313735602,3.67675547915926e-06,1.88568102644601e-05,"UP"
"PID_SHP2_PATHWAY",0.0747838791383555,4.65695276756908,4.14990297090285e-06,2.11596796830337e-05,"UP"
"PID_IL4_2PATHWAY",0.141682020451681,4.65213508352508,4.24381236513164e-06,2.1513430313413e-05,"UP"
"REACTOME_COMPLEMENT_CASCADE",0.344061771837149,4.64130473708049,4.46243956906475e-06,2.24917212762632e-05,"UP"
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.0819970149103255,4.62989478195501,4.70446157425804e-06,2.35760731464246e-05,"UP"
"KEGG_GLYCEROLIPID_METABOLISM",-0.102714573365827,-4.6263039314954,4.78320353342527e-06,2.37412366350499e-05,"DOWN"
"REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON",0.186526418945739,4.62559880619817,4.79881390709323e-06,2.37412366350499e-05,"UP"
"BIOCARTA_TEL_PATHWAY",0.110647868401299,4.62371924419344,4.84066396801311e-06,2.37412366350499e-05,"UP"
"REACTOME_PHOSPHOLIPID_METABOLISM",-0.0636212781034013,-4.62349399489001,4.84570280236481e-06,2.37412366350499e-05,"DOWN"
"KEGG_ADHERENS_JUNCTION",0.0664100818289113,4.62112383891218,4.89902966276528e-06,2.38691611902508e-05,"UP"
"REACTOME_SYNTHESIS_OF_PA",-0.0992184942934874,-4.59936762851548,5.41559430357005e-06,2.62402000233753e-05,"DOWN"
"BIOCARTA_TFF_PATHWAY",0.08567980739065,4.58775991237023,5.71220306514353e-06,2.75252861985213e-05,"UP"
"PID_ECADHERIN_KERATINOCYTE_PATHWAY",0.10171768241503,4.5802487147606,5.91238067529491e-06,2.8334195913845e-05,"UP"
"REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.0841636698780104,4.57098483650858,6.16855330839908e-06,2.94012024536195e-05,"UP"
"REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",-0.189938762892319,-4.55056306225595,6.7714366131153e-06,3.21002697821736e-05,"DOWN"
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_",0.125030314480387,4.54751492185487,6.86613586518183e-06,3.23741997514218e-05,"UP"
"PID_TAP63_PATHWAY",0.114686307877561,4.54138510522881,7.06043783860357e-06,3.31123207724884e-05,"UP"
"PID_LYMPH_ANGIOGENESIS_PATHWAY",0.078737941023489,4.53460486071464,7.28149995799689e-06,3.39674226764004e-05,"UP"
"PID_ALK1_PATHWAY",0.16129163021817,4.53166638399738,7.37935430005751e-06,3.42417657203727e-05,"UP"
"REACTOME_G_ALPHA_S_SIGNALLING_EVENTS",-0.0977498854924872,-4.52400229719821,7.64054771059644e-06,3.52671596957531e-05,"DOWN"
"REACTOME_CGMP_EFFECTS",-0.124852667170773,-4.52211139387246,7.70634085962218e-06,3.53846122193123e-05,"DOWN"
