"X","logFC","t","P.Value","adj.P.Val","Direction"
"KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.393276878661495,9.37764687758705,5.40628077361671e-05,0.000750872329668987,"UP"
"KEGG_RIBOSOME",-0.302901335064298,-9.33828607533772,5.54587837486321e-05,0.00076086745996599,"DOWN"
"KEGG_SMALL_CELL_LUNG_CANCER",-0.186753107700868,-9.28704794062404,5.73382806662962e-05,0.000777175490958834,"DOWN"
"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",-0.240362783739159,-9.21898356811611,5.9948876699998e-05,0.000802886741517831,"DOWN"
"KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",-0.216699583336742,-9.13992734057323,6.31535468232824e-05,0.000835855766778737,"DOWN"
"PID_LYMPH_ANGIOGENESIS_PATHWAY",0.194110661503472,9.11220032010823,6.43236287026026e-05,0.000841442817330557,"UP"
"PID_CMYB_PATHWAY",-0.186133854769379,-9.09257619344359,6.51667693442108e-05,0.000842529939637791,"DOWN"
"REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX",-0.256145533979984,-9.04792371344142,6.71328062530336e-05,0.000842529939637791,"DOWN"
"BIOCARTA_CELLCYCLE_PATHWAY",-0.422760353810463,-9.04316800774672,6.73461702042934e-05,0.000842529939637791,"DOWN"
"REACTOME_G1_PHASE",-0.25599812197763,-9.04191767004344,6.74023951710233e-05,0.000842529939637791,"DOWN"
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM",0.245018666859964,8.95887601763541,7.12597475766012e-05,0.000880958417842597,"UP"
"PID_S1P_S1P4_PATHWAY",0.162811539953213,8.89956209975067,7.41697713499546e-05,0.000898702454102074,"UP"
"KEGG_RNA_POLYMERASE",-0.198264649407227,-8.89711465083635,7.42927362057715e-05,0.000898702454102074,"DOWN"
"KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450",0.266130834059976,8.85828539877088,7.62751411055306e-05,0.000912867380252361,"UP"
"REACTOME_IL1_SIGNALING",0.1695567975883,8.81800023824998,7.83961121045161e-05,0.000928375011764006,"UP"
"REACTOME_APOPTOTIC_EXECUTION_PHASE",0.161851487943352,8.79708986098898,7.95235735109948e-05,0.000931916877081971,"UP"
"KEGG_INOSITOL_PHOSPHATE_METABOLISM",0.1693896239351,8.7477183490698,8.22599928636386e-05,0.0009540463089855,"UP"
"REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES",0.151258041064255,8.71297656116577,8.42501523368919e-05,0.000967157361010239,"UP"
"PID_IL23_PATHWAY",0.196640871912197,8.69103468671586,8.55354394015938e-05,0.000971379122066042,"UP"
"REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION",0.176736205336409,8.67741003534552,8.63448108503148e-05,0.000971379122066042,"UP"
"REACTOME_POL_SWITCHING",-0.203077683239367,-8.64699151484033,8.81836265046665e-05,0.000973984953424544,"DOWN"
"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX",-0.231169351843334,-8.64496081701133,8.83079691104919e-05,0.000973984953424544,"DOWN"
"REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER",-0.219937091032896,-8.57152812006593,9.29420020904899e-05,0.00101514322671652,"DOWN"
"REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII",0.257971310357375,8.55440340274307,9.40622696421389e-05,0.0010151460523583,"UP"
"REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS",-0.207724547385507,-8.54405136922646,9.4746964886775e-05,0.0010151460523583,"DOWN"
"REACTOME_NEPHRIN_INTERACTIONS",0.218405084714199,8.51853548526313,9.64590810719201e-05,0.00102374024722557,"UP"
"REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A",-0.167796362077612,-8.47662072717443,9.93489107945309e-05,0.00104455630508268,"DOWN"
"REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS",-0.502163550357744,-8.45142488804675,0.000101133632212977,0.00105347533555185,"DOWN"
"KEGG_HISTIDINE_METABOLISM",0.363142338954936,8.34435610945114,0.000109137936512303,0.00112642365666368,"UP"
"BIOCARTA_VEGF_PATHWAY",-0.196828911355637,-8.30934566818249,0.000111910570033005,0.0011445399207921,"DOWN"
"KEGG_O_GLYCAN_BIOSYNTHESIS",-0.263533882987038,-8.28239434833649,0.000114099850651481,0.00115599238355485,"DOWN"
"REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION",-0.225069992177199,-8.27045308507014,0.000115085463962794,0.00115599238355485,"DOWN"
"REACTOME_SIGNALING_BY_ILS",0.145236831278521,8.21357896871644,0.00011991528916748,0.00119384690542845,"UP"
"SA_PTEN_PATHWAY",0.159750771055392,8.19549908354866,0.000121498858655107,0.00119900189462277,"UP"
"BIOCARTA_NFKB_PATHWAY",0.213991476333705,8.17984423893379,0.000122889342166233,0.00120217834727837,"UP"
"REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS",-0.195637760199668,-8.10747645977019,0.000129557982962669,0.00123893074887528,"DOWN"
"REACTOME_INTERFERON_SIGNALING",0.339939115911073,8.10599372176017,0.000129698873268495,0.00123893074887528,"UP"
"REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER",-0.168051627538189,-8.09774173644995,0.000130486183606211,0.00123893074887528,"DOWN"
"REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS",0.146770671064762,8.08501460520682,0.000131711184973399,0.00123893074887528,"UP"
"REACTOME_PURINE_SALVAGE",-0.387918707762496,-8.0804614878922,0.000132152613213363,0.00123893074887528,"DOWN"
"PID_RAS_PATHWAY",0.189558616244689,8.05702427342695,0.000134451769798918,0.00124254387406895,"UP"
"BIOCARTA_MEF2D_PATHWAY",-0.171574312089409,-8.05404812974119,0.000134746980121255,0.00124254387406895,"DOWN"
"PID_SYNDECAN_2_PATHWAY",-0.23909111547274,-8.02471022308955,0.000137697021404522,0.00125344849739572,"DOWN"
"SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES",0.152385833641827,8.02019189027479,0.000138157878824062,0.00125344849739572,"UP"
"PID_TCR_PATHWAY",0.144714212174452,8.00285000868262,0.000139943126607399,0.00125948813946659,"UP"
"PID_ATR_PATHWAY",-0.169697560813026,-7.96317471035306,0.000144127408177135,0.00128685185872442,"DOWN"
"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS",-0.241648742046464,-7.91534138054312,0.000149363240984999,0.00132309957565452,"DOWN"
"PID_AR_PATHWAY",-0.184684014590891,-7.88805539677154,0.000152447055277381,0.00133986669677386,"DOWN"
"REACTOME_TRANSLATION",-0.216636875486346,-7.86695040375586,0.000154882187080142,0.00135071674779193,"DOWN"
"KEGG_BETA_ALANINE_METABOLISM",-0.13765777294719,-7.83312159026779,0.000158878603382378,0.00137491099080904,"DOWN"
"REACTOME_REGULATION_OF_IFNG_SIGNALING",0.168858485701209,7.78793979399137,0.000164401090655075,0.00141184142738137,"UP"
"REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS",0.175802415861321,7.7534319183578,0.000168766637760256,0.00143835202636582,"UP"
"BIOCARTA_PARKIN_PATHWAY",0.171382997265252,7.73316283675142,0.000171392446806203,0.00144377765797359,"UP"
"REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK",0.21951412654831,7.72014748749336,0.000173103118451821,0.00144377765797359,"UP"
"BIOCARTA_TID_PATHWAY",0.272811648382374,7.70942190285026,0.000174527482112588,0.00144377765797359,"UP"
"REACTOME_NCAM1_INTERACTIONS",-0.156692424124301,-7.70935299018171,0.000174536676875029,0.00144377765797359,"DOWN"
"KEGG_VIRAL_MYOCARDITIS",-0.150991078913712,-7.62996458069847,0.000185505814611678,0.00152331417108129,"DOWN"
"REACTOME_G2_M_CHECKPOINTS",-0.175474202371145,-7.56262756180668,0.000195428919973183,0.00158424453258994,"DOWN"
"KEGG_CHRONIC_MYELOID_LEUKEMIA",-0.193521091511912,-7.56056547137368,0.000195742213360001,0.00158424453258994,"DOWN"
"REACTOME_INFLUENZA_LIFE_CYCLE",-0.179707983814624,-7.54165576169413,0.000198642020771046,0.00159623052405305,"DOWN"
"REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",-0.226545712931325,-7.5280913719836,0.000200752295051285,0.00160174703498366,"DOWN"
"REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING",-0.24901275537994,-7.50072534239196,0.000205088015614102,0.00162481702511173,"DOWN"
"REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION",-0.182662867293498,-7.45578891849341,0.000212441086686037,0.00165564328897817,"DOWN"
"KEGG_THYROID_CANCER",-0.273388582156571,-7.45035951514617,0.000213349690304716,0.00165564328897817,"DOWN"
"PID_AMB2_NEUTROPHILS_PATHWAY",-0.207170565674176,-7.45009527215093,0.000213394023912742,0.00165564328897817,"DOWN"
"REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS",0.127791303938223,7.43251923219965,0.000216366570736332,0.00166720816492037,"UP"
"BIOCARTA_PYK2_PATHWAY",-0.153692109746983,-7.41131737028176,0.000220015323548531,0.00168379074144284,"DOWN"
"KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.249328363462562,7.38402785442912,0.000224815391860337,0.00170890078272216,"UP"
"REACTOME_GABA_RECEPTOR_ACTIVATION",-0.251650280011757,-7.31678018116533,0.000237161694410981,0.00179065037726412,"DOWN"
"REACTOME_RNA_POL_I_PROMOTER_OPENING",0.231136346129278,7.2983900394585,0.00024067128110451,0.00180503460828382,"UP"
"KEGG_PANCREATIC_CANCER",-0.221307827721526,-7.24673468022108,0.000250849939987238,0.00186891511579896,"DOWN"
"PID_NFAT_3PATHWAY",-0.129556090734024,-7.20595635182454,0.000259232266175652,0.0019186598647869,"DOWN"
"REACTOME_FANCONI_ANEMIA_PATHWAY",-0.140546952365884,-7.15006505710415,0.000271244447404566,0.00198542818308419,"DOWN"
"REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION",0.253243513353455,7.14762530474932,0.000271783057951081,0.00198542818308419,"UP"
"REACTOME_RNA_POL_III_TRANSCRIPTION",-0.154369938406189,-7.1394839787661,0.000273589202615831,0.001985728083502,"DOWN"
"PID_P38_MKK3_6PATHWAY",0.133314759704769,7.13118043932296,0.00027544542161761,0.00198638525205007,"UP"
"BIOCARTA_CARDIACEGF_PATHWAY",-0.142758224240519,-7.09138993316009,0.000284541722971396,0.00203891362001796,"DOWN"
"REACTOME_MITOTIC_G2_G2_M_PHASES",0.11756972148307,7.050475637421,0.000294253189378779,0.00209515720285523,"UP"
"REACTOME_PKB_MEDIATED_EVENTS",-0.133373736034708,-7.02081904488726,0.000301528458268476,0.00213323792115997,"DOWN"
"REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING",0.132202787126747,7.01334610842452,0.000303393837676085,0.00213323792115997,"UP"
"PID_PRL_SIGNALING_EVENTS_PATHWAY",-0.263119604210858,-6.99776810530754,0.000307324754601298,0.00214030798859119,"DOWN"
"REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE",-0.167586417899768,-6.99431334736482,0.000308204350357132,0.00214030798859119,"DOWN"
"PID_SHP2_PATHWAY",0.13262935469617,6.96952346868504,0.00031460062815992,0.00217132335386448,"UP"
"BIOCARTA_DREAM_PATHWAY",0.217585685908124,6.9596946155067,0.00031717836706915,0.00217576623751704,"UP"
"PID_IL2_STAT5_PATHWAY",-0.200156686212099,-6.94502577900622,0.000321070260773516,0.00218911541436488,"DOWN"
"REACTOME_TIE2_SIGNALING",0.206882387645023,6.92410578505183,0.000326715027874449,0.00221386371927718,"UP"
"PID_MYC_ACTIV_PATHWAY",-0.169158476300592,-6.9170809260507,0.000328635769883813,0.00221386371927718,"DOWN"
"PID_CD8_TCR_DOWNSTREAM_PATHWAY",-0.274451704390512,-6.8984656578782,0.00033378797773135,0.00223518735087958,"DOWN"
"PID_NOTCH_PATHWAY",0.117732670083658,6.86012766327477,0.000344690957293898,0.00229454039618719,"UP"
"REACTOME_METABOLISM_OF_RNA",-0.126041603674946,-6.8293644856215,0.000353733053999459,0.00233277289712571,"DOWN"
"REACTOME_SIGNALING_BY_CONSTITUTIVELY_ACTIVE_EGFR",0.154610306745225,6.81174191066767,0.000359034123626924,0.00233277289712571,"UP"
"PID_ANTHRAX_PATHWAY",-0.143411527564931,-6.81075708053043,0.000359333025521219,0.00233277289712571,"DOWN"
"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS",-0.230768015122501,-6.80875531916084,0.000359941444374804,0.00233277289712571,"DOWN"
"BIOCARTA_MCALPAIN_PATHWAY",0.27907715503793,6.80592987711084,0.000360802208088776,0.00233277289712571,"UP"
"BIOCARTA_AKAP13_PATHWAY",0.29394257316944,6.70908804923552,0.000391768656632003,0.0025185127926343,"UP"
"PID_E2F_PATHWAY",-0.161242319075196,-6.69768694738666,0.000395609098425735,0.00252875133936905,"DOWN"
"REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX",0.15349003567276,6.68171538892234,0.000401061233146477,0.00254911800728693,"UP"
"BIOCARTA_IL22BP_PATHWAY",0.263865630621281,6.64758753847687,0.000412999802107157,0.00261025155826153,"UP"
"REACTOME_AMINE_COMPOUND_SLC_TRANSPORTERS",0.176701429127064,6.63994580496887,0.000415728024453227,0.00261281579614458,"UP"
"BIOCARTA_CELL2CELL_PATHWAY",-0.547348615906508,-6.61954466166138,0.000423112390445746,0.00264445244028592,"DOWN"
"PID_S1P_S1P1_PATHWAY",0.147533095461288,6.58945569830539,0.000434276830953804,0.00269923444653607,"UP"
"KEGG_HEDGEHOG_SIGNALING_PATHWAY",-0.252122180917679,-6.57816653203953,0.000438551658372899,0.00271082755862369,"DOWN"
"PID_IL6_7_PATHWAY",0.117667061975026,6.55939521131713,0.000445765930825192,0.00274007883045879,"UP"
"PID_ERBB2_ERBB3_PATHWAY",0.13903189524456,6.55325454167026,0.000448155115381704,0.00274007883045879,"UP"
"PID_HIF2PATHWAY",0.194015052771365,6.47960113991629,0.000477974343956689,0.00290660074027716,"UP"
"KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.208878949797348,6.45415554156188,0.000488794769837858,0.00295641997885801,"UP"
"REACTOME_SIGNAL_ATTENUATION",-0.176737076778391,-6.42239440200404,0.000502692911061306,0.0030242220585239,"DOWN"
"REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS",0.149426847503981,6.41553220321672,0.000505754266843665,0.00302645505425065,"UP"
"PID_RHODOPSIN_PATHWAY",0.659918067587922,6.36617656212209,0.000528406404659775,0.00314527621821295,"UP"
"KEGG_LEISHMANIA_INFECTION",0.137917887384236,6.34740635312234,0.000537321469072379,0.00318150869845488,"UP"
"REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM",-0.145019304877857,-6.32925967630678,0.000546102879530495,0.00321657455220841,"DOWN"
"PID_ILK_PATHWAY",-0.153814662165605,-6.30847014999498,0.000556363850025084,0.00325994443374073,"DOWN"
"REACTOME_PURINE_METABOLISM",-0.347659462263786,-6.29556984410614,0.000562840835258637,0.00328080797754387,"DOWN"
"REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX",-0.194125880908067,-6.28107231832784,0.000570221990458817,0.00330669968693902,"DOWN"
"REACTOME_DARPP_32_EVENTS",0.142527780984343,6.25684760647604,0.000582801775436392,0.00336231793520995,"UP"
