"","logFC","AveExpr","t","P.Value","adj.P.Val","B","contrast"
"Pathway.REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION",0.873529414632467,-0.0555000209266331,3.02872897459355,0.0119134953118581,0.0325285141603184,-3.39563798364015,"ConditionLosma-ConditionAbeta42"
"Pathway.PID_MYC_ACTIV_PATHWAY",0.845694705280855,-0.126036952402586,3.54821447616532,0.00481940405749028,0.0172077439745005,-2.48665150395894,"ConditionLosma-ConditionAbeta42"
"Pathway.REACTOME_DNA_REPAIR",0.839269390318199,-0.176181232968597,3.75229857593487,0.0033980250836462,0.0136833184792618,-2.13221305728587,"ConditionLosma-ConditionAbeta42"
"Pathway.PID_THROMBIN_PAR1_PATHWAY",0.827466443213866,0.25970962149043,2.20968420854699,0.0500901170496501,0.107308443064058,-4.79479279581766,"ConditionLosma-ConditionAbeta42"
"Pathway.REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION",0.825481212987996,0.137275530516272,2.72087780910736,0.0204832935149609,0.0507075310570366,-3.93152040262397,"ConditionLosma-ConditionAbeta42"
"Pathway.KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",0.807486573844491,-0.198057480331561,1.56473671357665,0.146942436248529,0.22900083689192,-5.77568141508811,"ConditionLosma-ConditionAbeta42"
"Pathway.REACTOME_MAP_KINASE_ACTIVATION_IN_TLR_CASCADE",0.753783458427082,0.0223914537724011,1.94693061363082,0.0784728839427977,0.147666879581548,-5.21405285178856,"ConditionLosma-ConditionAbeta42"
"Pathway.PID_ARF6_PATHWAY",0.740371076335665,0.0175994099491521,1.95602545469814,0.077278100438324,0.146407829741995,-5.19992755324689,"ConditionLosma-ConditionAbeta42"
"Pathway.REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX",0.740074957121677,-0.191133797935099,2.28700482365999,0.0438103625175668,0.0960723304026957,-4.66758029093806,"ConditionLosma-ConditionAbeta42"
"Pathway.REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT",0.737520349267404,-0.181697242872083,1.2563101847629,0.235944794041756,0.323697660791276,-6.171859287065,"ConditionLosma-ConditionAbeta42"
"Pathway.PID_IL8_CXCR2_PATHWAY",0.731780292894008,0.134116882654903,1.91478792012436,0.0828345157046725,0.154310452332785,-5.2637249001261,"ConditionLosma-ConditionAbeta42"
"Pathway.REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION",0.730435895353496,0.151675829367618,2.78302528191938,0.018359410221159,0.0473061007504007,-3.82391184523322,"ConditionLosma-ConditionAbeta42"
"Pathway.PID_CDC42_PATHWAY",0.729017780642281,0.186184032984349,2.2431586358917,0.047271871143328,0.102453043684178,-4.73990531444362,"ConditionLosma-ConditionAbeta42"
"Pathway.KEGG_PEROXISOME",0.729013920362966,-0.136812357304519,1.73214718631545,0.112154824454721,0.194508784156085,-5.53796114374287,"ConditionLosma-ConditionAbeta42"
"Pathway.PID_FAS_PATHWAY",0.716774081611955,0.0657495776870008,1.97381409206263,0.0749900969446347,0.143046178075896,-5.17221193700302,"ConditionLosma-ConditionAbeta42"
"Pathway.REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS",0.699534753998183,-0.0177946465497826,1.80631731152395,0.0992618794851585,0.175580145154856,-5.42832009901854,"ConditionLosma-ConditionAbeta42"
"Pathway.PID_TELOMERASE_PATHWAY",0.697419069061685,-0.00649220703072815,2.07131047458284,0.0635366662808772,0.128690629521631,-5.01833900500425,"ConditionLosma-ConditionAbeta42"
"Pathway.REACTOME_GLUCOSE_TRANSPORT",0.691906556027409,-0.290544051831161,2.00775919894566,0.0707987025387169,0.137403753707545,-5.11900844709187,"ConditionLosma-ConditionAbeta42"
"Pathway.REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY",0.691906556027409,-0.290544051831161,2.00775919894566,0.0707987025387169,0.137403753707545,-5.11900844709187,"ConditionLosma-ConditionAbeta42"
"Pathway.REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS",0.691906556027409,-0.290544051831161,2.00775919894566,0.0707987025387169,0.137403753707545,-5.11900844709187,"ConditionLosma-ConditionAbeta42"
