"","logFC","AveExpr","t","P.Value","adj.P.Val","B","contrast"
"Pathway.NABA_ECM_AFFILIATED",2.72237874509946,0.654785244720188,7.26110222941038,1.96916448749915e-05,0.000110790365609801,3.05110347141409,"ConditionAbeta42-ConditionControl"
"Pathway.BIOCARTA_NDKDYNAMIN_PATHWAY",2.71838423399131,0.196155085296626,5.7120338156484,0.000155433191078288,0.000558556693100686,0.898846781958486,"ConditionAbeta42-ConditionControl"
"Pathway.BIOCARTA_CXCR4_PATHWAY",2.70606784866155,0.0297584795516125,9.73161997979388,1.28290820489326e-06,1.48870806276156e-05,5.87200553187708,"ConditionAbeta42-ConditionControl"
"Pathway.ST_TUMOR_NECROSIS_FACTOR_PATHWAY",2.70565764538756,0.0742989647391946,9.22688462280108,2.13703158739351e-06,2.19534855235844e-05,5.34870875965211,"ConditionAbeta42-ConditionControl"
"Pathway.PID_AJDISS_2PATHWAY",2.64345348090415,0.0629139956517976,4.44736462531448,0.00107161840149635,0.00273803417263058,-1.10725379924139,"ConditionAbeta42-ConditionControl"
"Pathway.ST_FAS_SIGNALING_PATHWAY",2.63205926446667,0.243576459481825,7.5166654411267,1.44131129917418e-05,9.25205447207527e-05,3.37543897475416,"ConditionAbeta42-ConditionControl"
"Pathway.PID_LIS1_PATHWAY",2.62743079750355,0.0654767322583323,4.4726141929737,0.00102882944072233,0.00266538603945274,-1.0651070044771,"ConditionAbeta42-ConditionControl"
"Pathway.PID_ARF_3PATHWAY",2.61788712142834,0.0508493663525845,6.32243525002024,6.63296440895391e-05,0.000290910328802152,1.78644502864748,"ConditionAbeta42-ConditionControl"
"Pathway.PID_SYNDECAN_2_PATHWAY",2.60231091541426,0.278142972339669,7.08380425047619,2.45621484163201e-05,0.000125514831815507,2.82119953712353,"ConditionAbeta42-ConditionControl"
"Pathway.NABA_MATRISOME_ASSOCIATED",2.59829593508721,0.410920721732135,10.319452693112,7.27143727508131e-07,9.79850940091712e-06,6.45147268918166,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_NETRIN1_SIGNALING",2.51656759363751,-0.00346933978882663,9.82177807703715,1.17380310597186e-06,1.42132245657896e-05,5.96292067644499,"ConditionAbeta42-ConditionControl"
"Pathway.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",2.47668716363211,0.132460753735668,7.39470479075358,1.67117487902144e-05,0.000101147416321664,3.22168596820248,"ConditionAbeta42-ConditionControl"
"Pathway.PID_P38_GAMMA_DELTA_PATHWAY",2.46185404746437,0.124426719703975,8.0109449914417,8.04888095205293e-06,5.82237232505647e-05,3.97990882814921,"ConditionAbeta42-ConditionControl"
"Pathway.PID_TGFBR_PATHWAY",2.38880023781264,0.062528901240055,7.79865146788034,1.03033087690653e-05,6.91438913779441e-05,3.72389682506125,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_SIGNALING_BY_HIPPO",2.38320686356616,0.216367366900763,5.19970528099599,0.000330633720188803,0.00107697650377289,0.112892188909492,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_DOWNSTREAM_TCR_SIGNALING",2.3795807731885,0.334926361385134,3.38661340807662,0.00637336589837586,0.0125481844986732,-2.93512800195538,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_RAP1_SIGNALLING",2.36977199369707,0.286179153413687,6.12064332969506,8.74047788663199e-05,0.000355361035244819,1.49884683895588,"ConditionAbeta42-ConditionControl"
"Pathway.PID_P75_NTR_PATHWAY",2.31227767256977,0.168583711767659,7.62946326736121,1.25886408657877e-05,8.24926230852205e-05,3.51599427803986,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS",2.30048722195921,0.179797710697937,8.93308403067299,2.90611408179646e-06,2.69784257260104e-05,5.03246563854959,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_NEPHRIN_INTERACTIONS",2.28869410945431,-0.10060799909125,3.41222380341148,0.00609634801760053,0.0121708453254606,-2.89008500043314,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_MTORC1_MEDIATED_SIGNALLING",2.26006293392073,0.433104332736211,3.77224224661389,0.00328470025581045,0.00706400788604796,-2.26004097727023,"ConditionAbeta42-ConditionControl"
"Pathway.NABA_MATRISOME",2.24383862724065,0.251441571562111,8.2018791518638,6.47242478685832e-06,5.01475701482677e-05,4.20565008367589,"ConditionAbeta42-ConditionControl"
"Pathway.PID_ECADHERIN_NASCENT_AJ_PATHWAY",2.23649350361097,0.247547432983925,8.01745885252558,7.98874003660663e-06,5.82237232505647e-05,3.98767993585571,"ConditionAbeta42-ConditionControl"
"Pathway.PID_BETA_CATENIN_DEG_PATHWAY",2.22741219999244,0.190331268669973,4.42502499155146,0.00111103777791752,0.00275615524190527,-1.14460794886856,"ConditionAbeta42-ConditionControl"
"Pathway.PID_INSULIN_PATHWAY",2.21491482497595,0.083090968879294,6.96047199383835,2.87083038870651e-05,0.000142772547009779,2.65886096653118,"ConditionAbeta42-ConditionControl"
"Pathway.BIOCARTA_INTEGRIN_PATHWAY",2.16164135960483,0.0121644501310702,8.71535220676011,3.66854954028004e-06,3.24346364116822e-05,4.79232605293593,"ConditionAbeta42-ConditionControl"
"Pathway.PID_ECADHERIN_STABILIZATION_PATHWAY",2.15513659220236,0.235975571445714,6.74334456554776,3.79532270265376e-05,0.000180683311570782,2.36816769273205,"ConditionAbeta42-ConditionControl"
"Pathway.KEGG_LEISHMANIA_INFECTION",2.15495342702019,-0.0696300741509785,4.15472324240135,0.00172919921031601,0.0040639829542026,-1.60118422799789,"ConditionAbeta42-ConditionControl"
"Pathway.PID_P38_MK2_PATHWAY",2.14990101556939,0.248110101779405,5.99974599640409,0.000103387701707966,0.000408418084052036,1.32379376301374,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK",2.14636526553081,0.21277646499097,3.39357479071685,0.00629681247477721,0.0125261591016104,-2.9228826337623,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_CTNNB1_PHOSPHORYLATION_CASCADE",2.13947359948573,-0.105347646308037,5.06777581814703,0.000404002451736002,0.00123642508580743,-0.0955206146741441,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_PKB_MEDIATED_EVENTS",2.13501086874208,0.339601649979889,6.85982362030849,3.26505847132581e-05,0.000159529611274428,2.52489346068817,"ConditionAbeta42-ConditionControl"
"Pathway.BIOCARTA_PYK2_PATHWAY",2.0902295825658,0.162137619781528,7.32151083231364,1.82788585877412e-05,0.000104962105498679,3.12851343307333,"ConditionAbeta42-ConditionControl"
"Pathway.PID_PI3K_PLC_TRK_PATHWAY",2.05788528211258,0.033996862416307,7.94711043313185,8.66482387286009e-06,6.03288362147884e-05,3.90348989079531,"ConditionAbeta42-ConditionControl"
"Pathway.ST_JNK_MAPK_PATHWAY",2.05548687221705,-0.00692524336985346,5.88193470870088,0.000122004499092391,0.000462289156424911,1.15121440982685,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_CELL_CELL_COMMUNICATION",2.03248110853301,0.112951057147346,6.62303834457391,4.44156209872467e-05,0.000206162507415803,2.20437228416267,"ConditionAbeta42-ConditionControl"
"Pathway.PID_CERAMIDE_PATHWAY",2.03007928283144,0.225203612237343,4.0234766379468,0.00215081507563873,0.00488981223318683,-1.825733213343,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE",2.01617425133074,0.0345615639164014,5.12734814772569,0.000368934458848356,0.0011480251037907,-0.00111073135904682,"ConditionAbeta42-ConditionControl"
"Pathway.PID_INSULIN_GLUCOSE_PATHWAY",2.00851569975246,0.171940771153206,7.14252474341714,2.28189412525118e-05,0.000117686576644899,2.89779311473899,"ConditionAbeta42-ConditionControl"
"Pathway.PID_TCR_JNK_PATHWAY",1.93081324844684,0.0137363674469371,3.52232895262734,0.00503928363413077,0.0102440911832512,-2.69669221638956,"ConditionAbeta42-ConditionControl"
"Pathway.KEGG_TIGHT_JUNCTION",1.92422745809498,0.158381193464337,6.30147897922796,6.82404590857027e-05,0.000294650664424313,1.75684307559612,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_CELL_JUNCTION_ORGANIZATION",1.9130042391874,0.229589757396975,5.89568698814861,0.000119657322979315,0.000456500882873139,1.17146164099313,"ConditionAbeta42-ConditionControl"
"Pathway.PID_NCADHERIN_PATHWAY",1.90770693153273,0.35181526061832,4.43321918271644,0.00109640447791036,0.00275088871259491,-1.13089941033901,"ConditionAbeta42-ConditionControl"
"Pathway.PID_NETRIN_PATHWAY",1.89576803178947,0.151747918392014,7.39226551997489,1.67615749275204e-05,0.000101147416321664,3.21859179718733,"ConditionAbeta42-ConditionControl"
"Pathway.PID_P73PATHWAY",1.89166492462591,0.142002026785778,3.54009015341588,0.00488732888859324,0.00997158311701991,-2.66554296382311,"ConditionAbeta42-ConditionControl"
"Pathway.PID_LKB1_PATHWAY",1.88353803181211,0.102262491470849,6.13608792014358,8.55618122559518e-05,0.00035042595166592,1.52106100588315,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY",1.863695299302,0.224025453515768,3.50020440192919,0.00523540246598571,0.0106040697220147,-2.73551389626209,"ConditionAbeta42-ConditionControl"
"Pathway.PID_VEGFR1_2_PATHWAY",1.83027513679884,0.159398256270664,5.43127431424441,0.000233981550108477,0.000794681240307449,0.472770740143495,"ConditionAbeta42-ConditionControl"
"Pathway.BIOCARTA_MET_PATHWAY",1.80448044934866,-0.0381823408546002,6.97259664645628,2.82691122322785e-05,0.000141854914534947,2.67490889398938,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_AXON_GUIDANCE",1.80197446926199,0.178190143560323,6.70809680119319,3.97349718338252e-05,0.000187562536537632,2.3203813091109,"ConditionAbeta42-ConditionControl"
"Pathway.PID_SYNDECAN_4_PATHWAY",1.77090817947772,0.262259268752365,3.34000411615289,0.00691112463254234,0.0134463041726874,-3.01714665276999,"ConditionAbeta42-ConditionControl"
"Pathway.PID_NFAT_3PATHWAY",1.75217785821828,0.133942821264246,5.41085339090556,0.000241151946801905,0.000809166472100366,0.441341110000787,"ConditionAbeta42-ConditionControl"
"Pathway.KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",1.73669530055151,0.167452903476798,5.10728574797944,0.000380369128911798,0.00117352757959173,-0.0328501783500004,"ConditionAbeta42-ConditionControl"
"Pathway.KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",1.73668836019784,0.299627420983764,3.98946852937442,0.0022767067568615,0.00514631854083744,-1.8841952254716,"ConditionAbeta42-ConditionControl"
"Pathway.KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",1.72638923749347,-0.0311917648253767,4.79549589908422,0.000615768651225663,0.00175888789093689,-0.533256890232306,"ConditionAbeta42-ConditionControl"
"Pathway.PID_SYNDECAN_3_PATHWAY",1.70644290495609,0.285757881263598,3.66484601120121,0.00394491087080054,0.00826058404148836,-2.44721429780331,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_PI3K_CASCADE",1.70456315489527,0.263350865838954,6.00208495391054,0.00010305039343925,0.000408418084052036,1.32720008876797,"ConditionAbeta42-ConditionControl"
"Pathway.PID_EPHB_FWD_PATHWAY",1.70004899211418,0.0434901355882356,6.78492342808858,3.59611371463337e-05,0.000172675460262999,2.4243220728468,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING",1.6949719961713,0.0554395125242456,5.05810631765829,0.000410020537278039,0.00124798600690638,-0.110891438162036,"ConditionAbeta42-ConditionControl"
"Pathway.PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY",1.69200805461073,-0.104304589876177,4.28222696553397,0.00140184917732541,0.00338021641458985,-1.3847795656136,"ConditionAbeta42-ConditionControl"
"Pathway.PID_RET_PATHWAY",1.6836294209728,-0.0131407304693169,6.03381430456993,9.85891363334369e-05,0.000397928615490756,1.37333228033604,"ConditionAbeta42-ConditionControl"
"Pathway.KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",1.67242964809836,0.137880027300638,5.8526613799996,0.000127166242682575,0.00047859187279861,1.10802608460605,"ConditionAbeta42-ConditionControl"
"Pathway.SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES",1.66610082568552,0.0805581139980748,5.16922323026801,0.000346227073490671,0.00110199131391031,0.0649555510847675,"ConditionAbeta42-ConditionControl"
"Pathway.BIOCARTA_P38MAPK_PATHWAY",1.6531778842272,-0.0495991205426143,4.68092529050248,0.00073755990343117,0.00207485285965233,-0.72043530263385,"ConditionAbeta42-ConditionControl"
"Pathway.PID_IGF1_PATHWAY",1.64425993236979,0.0112281985076512,5.20764573932695,0.000326695427529396,0.00107040795961102,0.125358031452469,"ConditionAbeta42-ConditionControl"
"Pathway.BIOCARTA_CCR3_PATHWAY",1.63071587569328,0.386534438469626,4.0334487263926,0.00211529422879038,0.00482876592391902,-1.80861160826907,"ConditionAbeta42-ConditionControl"
"Pathway.BIOCARTA_PS1_PATHWAY",1.62700286964527,0.0810010467500941,2.32097830093985,0.0412977793412733,0.0616698742442071,-4.78619448969586,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS",1.62356598812695,0.516237458830004,2.19372739516729,0.0514895831437161,0.0744927215871425,-4.99665258627003,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE",1.6218548503382,0.158840668470685,6.23400055799272,7.48049389913935e-05,0.000310942918046315,1.66110896797149,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_SIGNALING_BY_INSULIN_RECEPTOR",1.6218548503382,0.158840668470685,6.23400055799272,7.48049389913935e-05,0.000310942918046315,1.66110896797149,"ConditionAbeta42-ConditionControl"
"Pathway.PID_INTEGRIN_A4B1_PATHWAY",1.60412296983457,0.114334739077971,3.42968667139925,0.0059145743089844,0.0118504240651234,-2.85938301993851,"ConditionAbeta42-ConditionControl"
"Pathway.KEGG_AXON_GUIDANCE",1.58497905297478,0.0307496078781625,5.96924955387537,0.000107895466716181,0.000422788882763252,1.279309401067,"ConditionAbeta42-ConditionControl"
"Pathway.PID_REELIN_PATHWAY",1.58448445712984,-0.0829732874465551,4.46749191698188,0.00103736216912099,0.00267504966759441,-1.07365085072383,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_PIP3_ACTIVATES_AKT_SIGNALING",1.57189238218493,0.189199398946143,4.51455359368712,0.000961684676837923,0.00255075411904154,-0.995274551069274,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_DEVELOPMENTAL_BIOLOGY",1.57149049593807,0.142438096434148,6.35031951525085,6.38755958022446e-05,0.000282370689379764,1.82573827297601,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK",1.56516990692391,0.325935373468813,2.84876203060066,0.0163519423455562,0.0283216725679665,-3.88076230469879,"ConditionAbeta42-ConditionControl"
"Pathway.ST_GRANULE_CELL_SURVIVAL_PATHWAY",1.56203702725759,0.0455290718320271,6.38513293363166,6.09475603711374e-05,0.000271582329013788,1.8746439499202,"ConditionAbeta42-ConditionControl"
"Pathway.KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",1.55267779483662,0.394172048283952,5.93402669630316,0.000113364985980936,0.0004354779116647,1.22776632069414,"ConditionAbeta42-ConditionControl"
"Pathway.PID_RAC1_PATHWAY",1.55102838932218,0.106845856448352,4.9131480917983,0.000512586727739581,0.00151867450718589,-0.342868910930806,"ConditionAbeta42-ConditionControl"
"Pathway.KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",1.54771336169488,0.132687178816038,5.74045368684661,0.000149221180979015,0.000546817090824417,0.941348244029417,"ConditionAbeta42-ConditionControl"
"Pathway.PID_MTOR_4PATHWAY",1.54676233171378,0.160996844785757,6.45762852560396,5.53021376741634e-05,0.000248413634552492,1.9759459484261,"ConditionAbeta42-ConditionControl"
"Pathway.KEGG_ENDOCYTOSIS",1.51445865750095,0.265110603963644,6.69327145359982,4.0511054466382e-05,0.000189618969224998,2.3002320080373,"ConditionAbeta42-ConditionControl"
"Pathway.PID_ERBB2_ERBB3_PATHWAY",1.51406818601528,-0.0223664944098661,5.52786948488608,0.000203011426407749,0.000702343878938609,0.620633103794719,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_PI_3K_CASCADE",1.51264125807292,0.200711492056907,4.94422736219372,0.000488505210995563,0.00147079677040286,-0.292889262717054,"ConditionAbeta42-ConditionControl"
"Pathway.PID_RHOA_REG_PATHWAY",1.50520891516763,-0.134834951617431,3.70976998570491,0.00365343069032582,0.00779714804528595,-2.36882332903306,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_POTASSIUM_CHANNELS",1.4948849010805,0.0799289933293594,2.7962707303574,0.0179359907753118,0.0303657959326708,-3.97240540390742,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS",1.48758031036357,0.238938870686152,2.46466204939351,0.0321334744832003,0.0497176257976182,-4.54409902621739,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_EGFR_DOWNREGULATION",1.48563340508867,0.0442832610654326,3.70974270043039,0.00365360078962232,0.00779714804528595,-2.36887090040671,"ConditionAbeta42-ConditionControl"
"Pathway.ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY",1.48419247358911,0.0581309464172859,4.43529282072186,0.00109273358225747,0.00275088871259491,-1.12743158728702,"ConditionAbeta42-ConditionControl"
"Pathway.PID_LYSOPHOSPHOLIPID_PATHWAY",1.47863779903666,0.0419661772469386,5.79333887982434,0.000138356276792131,0.000513762974488115,1.02013000456587,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_TCR_SIGNALING",1.4753937617154,0.515803389171748,3.43697217235465,0.00584039328565103,0.0117440399281864,-2.84657710134961,"ConditionAbeta42-ConditionControl"
"Pathway.PID_KIT_PATHWAY",1.47444538522013,-0.0818373332914052,5.10560538160242,0.000381343791572895,0.00117352757959173,-0.0355111325598454,"ConditionAbeta42-ConditionControl"
"Pathway.BIOCARTA_RHO_PATHWAY",1.46592299706255,-0.0302326912105118,4.49671099815139,0.000989668574638827,0.00260021413242371,-1.02495732949479,"ConditionAbeta42-ConditionControl"
"Pathway.PID_BMP_PATHWAY",1.46547216315184,-0.0325834536417638,2.90771494673485,0.0147395419551671,0.0259807749019876,-3.77758889752818,"ConditionAbeta42-ConditionControl"
"Pathway.PID_MET_PATHWAY",1.46136303237976,-0.0031649853080558,4.59943201324486,0.000839526189386835,0.00226998100722557,-0.854617730667296,"ConditionAbeta42-ConditionControl"
"Pathway.KEGG_ADHERENS_JUNCTION",1.4568528975927,-0.0194450475767541,4.73596605045482,0.000676149781538104,0.00192150728733022,-0.630296804912083,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_SEMAPHORIN_INTERACTIONS",1.45529620658358,0.165196575353411,3.35821194804791,0.00669571958172438,0.0130860203755105,-2.98510027800165,"ConditionAbeta42-ConditionControl"
"Pathway.BIOCARTA_AT1R_PATHWAY",1.4523281838356,0.0354982064364817,4.34271180535028,0.00126995429941113,0.00309504423590319,-1.28275921847737,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_GAB1_SIGNALOSOME",1.44470294847688,0.094676303058164,4.80662777286648,0.000605124691006768,0.00174639612896772,-0.515163146531409,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_SIGNALING_BY_ROBO_RECEPTOR",1.4402429252264,0.357515991385619,4.24914682907289,0.00147999373210133,0.00355326081370879,-1.440752337655,"ConditionAbeta42-ConditionControl"
"Pathway.PID_TCR_PATHWAY",1.40004115025218,0.220949760453193,5.63006077648969,0.000174948509262119,0.000624540209244182,0.775610526118591,"ConditionAbeta42-ConditionControl"
"Pathway.PID_ARF6_PATHWAY",1.39890740612298,0.0175994099491521,3.69584736978802,0.00374130067965696,0.00795383388766766,-2.39310367437967,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_APOPTOTIC_EXECUTION_PHASE",1.39398005528124,0.121640797719544,5.13203060474156,0.000366318558653959,0.0011480251037907,0.00628898165729641,"ConditionAbeta42-ConditionControl"
"Pathway.NABA_CORE_MATRISOME",1.3931410884089,-0.131308388845945,2.43753625570803,0.0336962918745087,0.0518476093207219,-4.59012216288707,"ConditionAbeta42-ConditionControl"
"Pathway.PID_PI3KCI_AKT_PATHWAY",1.37907176410874,0.174998738960039,4.95190848443188,0.00048274023265544,0.00146133863907109,-0.280557353503568,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_SIGNALING_BY_SCF_KIT",1.36473715081471,0.00662771709127414,5.4796943115851,0.000217871880461573,0.000749102700105532,0.547055790763019,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_PI3K_AKT_ACTIVATION",1.33455491294045,0.165200495436524,3.79439763693125,0.0031633942355755,0.00682949840781223,-2.22153047599613,"ConditionAbeta42-ConditionControl"
"Pathway.KEGG_INOSITOL_PHOSPHATE_METABOLISM",1.32862284281045,0.0954583418923621,3.98563842925873,0.00229135906306586,0.00514631854083744,-1.8907862587236,"ConditionAbeta42-ConditionControl"
"Pathway.KEGG_THYROID_CANCER",1.32149956168535,0.0356346785134548,2.53342030158575,0.0284834355571224,0.0445653752958348,-4.42685141476567,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_SIGNAL_TRANSDUCTION_BY_L1",1.30024506007508,0.10394406580045,1.86771835770235,0.0896282626833148,0.121467012930916,-5.51345103676015,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_NUCLEAR_SIGNALING_BY_ERBB4",1.29947284972047,0.0268089169857789,3.3890381880459,0.00634659310498073,0.0125481844986732,-2.93086256111097,"ConditionAbeta42-ConditionControl"
"Pathway.PID_ALPHA_SYNUCLEIN_PATHWAY",1.28940310180064,-0.0304413254167367,2.38435811836335,0.0369784346574904,0.0561225833902511,-4.67993206695314,"ConditionAbeta42-ConditionControl"
"Pathway.PID_ILK_PATHWAY",1.26015714539414,0.156840287701731,4.39609511061013,0.00116436537765564,0.00285705513371891,-1.19307099706211,"ConditionAbeta42-ConditionControl"
"Pathway.PID_FGF_PATHWAY",1.24867307101322,-0.00219144814799765,4.92651137978538,0.000502081683623669,0.00149550533571328,-0.321362769171437,"ConditionAbeta42-ConditionControl"
"Pathway.BIOCARTA_PAR1_PATHWAY",1.24457128027267,0.209916310145755,3.83821743081334,0.002936973522395,0.00636534728394559,-2.14547466282854,"ConditionAbeta42-ConditionControl"
"Pathway.KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",1.24357747716301,0.165846509581394,3.18964306255322,0.00898439137900402,0.0170214489731471,-3.28194622232297,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_SIGNALING_BY_ERBB4",1.24234565835319,0.0501308541905894,4.83938154320299,0.000574920152575904,0.00166786731762905,-0.462021543411768,"ConditionAbeta42-ConditionControl"
"Pathway.PID_TCPTP_PATHWAY",1.23093725313349,-0.153353670281839,3.65794407178321,0.00399178199576956,0.00827811676599969,-2.45926948662461,"ConditionAbeta42-ConditionControl"
"Pathway.PID_BETA_CATENIN_NUC_PATHWAY",1.2305881403187,0.0971588865078233,3.45762257120569,0.00563528377151842,0.0113726560171585,-2.81028935555061,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_APOPTOSIS",1.22653160253027,0.194668832242731,5.18546304911908,0.000337824490924839,0.00109400140375079,0.0905108576672431,"ConditionAbeta42-ConditionControl"
"Pathway.REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING",1.21652605075595,-0.101632307789146,3.30974121284305,0.00728497592856139,0.0140405937446668,-3.07042430471807,"ConditionAbeta42-ConditionControl"
