GeneID	RNAseq wt_1	RNAseq wt_2	RNAseq wt_3	RNAseq APP_1	RNAseq APP_2	RNAseq APP_3	RNAseq PSEN_1	RNAseq PSEN_2	RNAseq PSEN_3	RNAseq APP/PSEN1_1	RNAseq APP/PSEN1_2	RNAseq APP/PSEN1_3 
ENSG00000216966	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231720	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000228648	0	0	0	0	1	0	0	0	0	1	1	0
ENSG00000112494	0	1	3	0	0	0	0	1	0	1	1	1
ENSG00000120440	0	0	0	0	1	2	4	4	0	0	3	2
ENSG00000217447	1	2	1	0	0	0	2	0	0	0	0	0
ENSG00000203690	1	0	0	0	2	0	0	2	0	2	0	1
ENSG00000272549	2	4	4	3	4	2	5	5	3	3	3	4
ENSG00000203688	3	4	1	2	2	1	12	17	12	3	5	1
ENSG00000213065	0	1	0	0	0	2	1	4	1	0	0	1
ENSG00000146521	0	0	1	0	0	0	0	1	0	0	1	3
ENSG00000269155	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198221	35	45	44	64	54	62	49	78	29	56	91	76
ENSG00000130396	3137	3523	3428	4755	3986	4080	4072	5490	3480	2558	5510	4536
ENSG00000235994	0	2	2	0	2	2	2	3	1	1	3	3
ENSG00000229921	0	2	1	1	0	4	0	3	2	1	4	7
ENSG00000125337	3	2	3	1	2	2	3	7	1	0	1	4
ENSG00000153303	0	1	0	0	0	0	0	0	0	0	1	3
ENSG00000234768	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000237987	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228361	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000234647	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230711	1	0	0	0	1	0	0	1	0	2	3	1
ENSG00000164488	29	26	38	30	33	46	15	16	10	5	18	15
ENSG00000224417	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000260771	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000112562	37	51	57	141	122	103	13	16	16	8	26	18
ENSG00000255905	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235815	2	0	0	0	0	0	0	0	0	1	0	1
ENSG00000225879	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229720	0	0	0	1	0	0	1	0	0	0	1	0
ENSG00000234519	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223485	0	2	0	0	0	0	0	0	0	1	1	1
ENSG00000261039	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226445	2	3	1	1	1	3	3	3	3	4	5	9
ENSG00000186340	81	95	94	171	128	158	177	233	154	79	124	103
ENSG00000233085	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224999	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226194	0	3	2	0	3	3	2	2	3	1	5	8
ENSG00000272848	1	0	0	1	0	0	1	1	1	0	1	0
ENSG00000184465	317	369	371	551	531	474	390	575	338	298	527	524
ENSG00000265654	2	7	2	5	4	5	4	1	3	2	5	2
ENSG00000185127	291	323	392	301	279	292	390	552	348	169	356	305
ENSG00000130024	340	338	400	552	553	476	407	524	327	177	410	369
ENSG00000232640	15	16	17	19	14	10	19	18	10	13	29	28
ENSG00000227704	1	4	0	0	1	0	0	1	0	2	3	2
ENSG00000184786	9	14	12	16	5	14	10	8	4	15	22	23
ENSG00000130023	251	310	299	253	235	227	259	426	214	211	405	331
ENSG00000266896	3	2	6	6	8	4	4	12	8	1	8	6
ENSG00000229214	11	15	19	9	13	6	20	24	15	12	17	18
ENSG00000231690	17	10	5	6	4	2	11	7	11	8	9	13
ENSG00000236173	0	0	0	2	0	1	0	1	0	1	1	2
ENSG00000232197	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000273100	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000218716	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230960	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271820	1	0	0	0	1	0	0	0	0	0	0	1
ENSG00000227508	1	0	1	0	0	2	1	1	0	1	0	2
ENSG00000198719	179	193	190	230	174	195	225	305	168	126	225	168
ENSG00000112584	1025	1237	1170	1199	1038	1042	1115	1520	977	784	1459	1201
ENSG00000271234	11	4	10	10	12	6	7	13	4	4	9	14
ENSG00000266245	1	2	2	1	0	2	3	1	1	2	5	4
ENSG00000261003	14	14	15	15	17	9	13	32	8	12	18	17
ENSG00000008018	1136	1317	1251	1450	1035	1375	1412	1899	1271	808	1610	1472
ENSG00000112592	315	345	351	426	319	335	367	543	317	237	396	324
ENSG00000071994	868	921	930	939	808	867	858	1215	746	562	1030	945
ENSG00000217874	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000234986	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213863	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230423	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225532	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000219814	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232325	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000242611	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242474	26	32	30	24	24	25	29	26	25	22	57	68
ENSG00000240859	2	4	5	5	1	7	6	3	5	4	15	21
ENSG00000261795	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000239715	2	1	3	1	2	0	1	3	0	2	1	0
ENSG00000240093	10	11	7	9	13	16	4	17	8	7	13	12
ENSG00000177706	507	527	581	953	715	943	660	815	498	316	626	473
ENSG00000249852	0	5	8	2	8	10	6	7	0	2	10	7
ENSG00000269396	7	14	11	10	7	5	9	10	5	5	7	3
ENSG00000248999	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248767	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000249574	1	1	0	0	0	0	0	0	0	1	1	3
ENSG00000234471	0	0	0	1	0	0	0	0	0	0	2	0
ENSG00000197461	351	377	385	471	320	458	412	575	369	143	217	212
ENSG00000223855	36	37	53	23	19	26	48	75	51	13	26	28
ENSG00000188191	1395	1453	1405	2034	1431	2025	2300	3207	1911	785	1487	1056
ENSG00000252986	0	1	4	2	1	1	4	2	3	0	1	0
ENSG00000229380	0	2	2	3	1	0	0	2	0	2	3	1
ENSG00000237181	0	0	0	0	1	1	0	2	0	3	0	0
ENSG00000164818	161	184	193	267	195	235	220	284	186	102	217	177
ENSG00000164828	1276	1356	1400	1451	1323	1259	1433	2134	1345	717	1370	1307
ENSG00000239857	6	5	4	5	3	6	3	13	6	1	7	7
ENSG00000273151	28	16	27	35	27	25	30	48	33	12	38	17
ENSG00000105963	163	177	208	179	118	183	200	248	199	71	160	136
ENSG00000240230	434	444	443	520	324	458	400	593	378	230	367	324
ENSG00000073067	4	6	10	10	9	3	12	20	7	1	10	13
ENSG00000146540	1536	1695	1540	1826	1298	1774	1637	2240	1430	825	1463	1189
ENSG00000199023	2	8	6	3	1	5	1	7	4	4	7	5
ENSG00000225146	1	2	1	1	2	3	6	2	1	5	4	5
ENSG00000164849	2	5	6	5	4	5	1	11	3	2	7	3
ENSG00000257607	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224079	0	3	4	1	2	0	2	0	1	3	1	2
ENSG00000226291	0	0	1	3	0	1	1	0	1	5	1	0
ENSG00000164850	8	11	16	21	23	24	12	11	4	13	20	25
ENSG00000178381	331	389	372	468	328	424	343	552	335	263	390	331
ENSG00000229043	53	66	59	73	59	71	57	113	70	43	78	69
ENSG00000164853	7	14	8	17	10	12	2	4	0	0	0	1
ENSG00000233082	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000164877	60	78	80	121	96	94	60	79	62	33	98	68
ENSG00000225981	0	2	1	0	1	2	0	2	0	1	1	1
ENSG00000273230	20	34	41	39	32	56	53	113	50	20	47	45
ENSG00000164880	607	671	664	1219	1001	1107	913	1345	875	543	875	675
ENSG00000231927	0	0	0	1	0	0	0	1	0	0	1	0
ENSG00000198517	20	22	44	41	15	45	66	68	39	24	53	39
ENSG00000256005	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164855	1	1	7	1	3	6	6	15	3	5	5	10
ENSG00000157778	263	281	292	345	232	332	492	516	375	213	360	323
ENSG00000230487	29	41	47	47	52	60	70	88	47	38	89	67
ENSG00000230444	2	1	2	5	2	1	3	2	0	4	7	5
ENSG00000231476	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000225968	181	176	191	427	276	357	154	203	127	118	251	206
ENSG00000234977	2	5	5	3	2	1	0	3	3	1	6	2
ENSG00000205971	7	9	13	4	5	3	15	14	12	20	40	33
ENSG00000236081	0	0	1	0	2	2	0	0	0	2	0	1
ENSG00000266391	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000002822	725	808	780	724	527	715	733	925	649	495	836	710
ENSG00000176349	6	10	8	3	5	9	4	12	3	7	6	8
ENSG00000265089	0	0	3	0	0	0	1	1	2	1	1	0
ENSG00000122687	282	340	325	453	329	443	390	525	336	189	419	325
ENSG00000106268	164	180	176	81	70	74	165	219	149	98	202	201
ENSG00000106266	125	127	118	258	196	253	158	208	154	124	216	172
ENSG00000271098	0	0	1	0	1	0	0	1	1	0	0	1
ENSG00000106263	1035	1149	1110	1154	851	1171	1008	1406	864	688	1183	1076
ENSG00000230914	0	1	2	0	1	0	0	0	0	0	0	2
ENSG00000271163	1	3	0	0	2	1	2	2	3	1	4	0
ENSG00000136213	94	101	125	154	118	125	106	158	99	70	103	74
ENSG00000175873	17	30	20	31	39	20	23	38	22	10	26	29
ENSG00000236734	0	2	1	0	2	1	1	1	2	0	0	2
ENSG00000106003	20	27	21	73	52	62	4	5	3	15	16	28
ENSG00000264357	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106009	378	368	408	445	307	476	375	575	345	218	321	345
ENSG00000238857	1	1	0	4	3	4	0	2	2	2	1	2
ENSG00000106012	651	760	758	1059	769	1025	985	1307	764	525	1015	779
ENSG00000136295	583	639	769	2301	1833	2041	1074	1614	948	676	1037	728
ENSG00000174945	27	31	31	46	41	38	27	41	25	37	52	41
ENSG00000146535	327	374	401	780	663	667	362	493	307	247	393	330
ENSG00000231357	4	3	4	4	3	5	3	5	2	8	4	4
ENSG00000198286	0	0	4	1	3	0	2	0	1	0	3	6
ENSG00000237286	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201794	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000228334	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000217455	1	0	0	0	0	0	0	1	0	0	1	1
ENSG00000231892	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000236708	1	3	4	2	5	3	2	4	0	1	6	5
ENSG00000146555	210	208	230	564	493	548	204	343	199	165	342	229
ENSG00000224593	1	6	5	4	4	0	2	1	1	4	8	6
ENSG00000211544	0	0	0	0	2	0	0	1	0	2	1	2
ENSG00000236510	2	3	1	2	2	1	0	1	0	2	4	1
ENSG00000261809	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164916	568	667	704	1908	1696	1794	1138	1679	1049	560	888	641
ENSG00000238781	0	2	0	3	1	1	1	2	0	1	2	1
ENSG00000242802	295	269	299	274	204	319	260	375	220	135	248	263
ENSG00000264474	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157927	202	218	271	284	213	245	175	214	120	91	143	140
ENSG00000206895	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000218823	12	19	22	14	14	17	6	10	5	11	13	5
ENSG00000213935	12	6	9	21	11	11	8	8	4	6	20	5
ENSG00000136297	51	67	69	45	47	42	73	90	62	60	52	35
ENSG00000196204	393	458	416	427	305	354	431	590	342	238	416	375
ENSG00000272968	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270822	1	1	0	1	1	1	3	2	0	0	0	2
ENSG00000146587	193	227	304	370	379	214	329	438	303	107	304	317
ENSG00000273313	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272595	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000159904	6	3	5	7	4	8	3	5	0	3	3	4
ENSG00000202039	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157954	813	905	863	1274	940	1174	916	1215	770	479	960	790
ENSG00000164638	380	440	446	682	483	614	593	792	551	262	438	374
ENSG00000263808	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182095	556	636	746	1229	1042	1194	1084	1637	989	784	1189	849
ENSG00000241269	10	8	5	11	8	9	11	9	8	9	6	15
ENSG00000188365	9	7	12	7	11	11	15	18	15	12	17	10
ENSG00000272953	13	8	15	9	3	5	16	11	11	13	17	12
ENSG00000234432	62	74	80	73	42	73	76	104	55	40	81	87
ENSG00000273084	24	19	23	24	24	25	23	35	16	20	25	21
ENSG00000155034	96	106	111	223	182	199	208	322	206	90	156	120
ENSG00000230733	113	161	148	209	198	231	242	326	209	82	122	86
ENSG00000238394	0	1	0	0	0	1	2	1	2	1	1	1
ENSG00000207973	0	1	1	2	2	0	2	3	1	0	1	1
ENSG00000075624	15593	16760	15863	24623	17411	22872	23417	31182	17938	12922	21980	15850
ENSG00000263900	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272719	0	1	0	1	0	0	0	0	0	0	1	0
ENSG00000228974	0	1	0	0	0	1	0	1	0	0	0	1
ENSG00000075618	1865	1938	2091	3661	2596	3635	2700	3660	2283	1169	2213	1679
ENSG00000011275	1067	1310	1187	1273	973	1165	1201	1650	1044	734	1338	1159
ENSG00000237738	0	10	2	2	1	0	1	3	0	0	4	4
ENSG00000235944	149	155	162	224	161	215	179	270	179	110	193	173
ENSG00000265040	0	1	0	0	1	0	0	2	1	0	0	2
ENSG00000122543	7	10	3	15	16	16	7	10	3	6	19	13
ENSG00000122674	246	279	224	372	283	294	312	445	264	178	419	351
ENSG00000155026	8	7	8	12	18	9	13	14	11	2	10	15
ENSG00000122512	561	639	581	692	597	660	564	732	456	312	628	562
ENSG00000201990	0	0	0	0	0	1	0	0	1	1	0	1
ENSG00000106305	209	219	249	263	179	229	252	327	223	163	283	201
ENSG00000207217	20	20	25	30	21	31	33	35	17	22	26	23
ENSG00000086232	961	996	989	1936	1434	1560	1442	2008	1182	735	1280	987
ENSG00000157999	11	15	17	23	29	18	16	36	16	15	34	28
ENSG00000240718	4	0	0	5	0	1	1	1	3	2	1	1
ENSG00000252929	0	1	0	0	0	4	1	3	0	0	2	1
ENSG00000231704	1	3	0	1	3	2	0	1	6	4	5	3
ENSG00000264605	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000106346	406	419	382	587	452	487	490	590	380	260	445	353
ENSG00000008256	414	536	463	598	481	532	609	809	534	259	516	418
ENSG00000238534	0	1	0	1	1	1	0	0	0	1	2	2
ENSG00000202273	0	1	0	0	0	0	0	1	0	0	1	0
ENSG00000178397	549	598	588	974	715	920	647	923	618	454	831	667
ENSG00000136238	813	918	932	2035	1781	1586	1074	1480	926	737	1121	840
ENSG00000164535	471	460	502	522	394	468	464	686	372	249	551	422
ENSG00000136240	985	955	955	1367	1115	1362	1116	1444	921	518	942	856
ENSG00000269781	10	6	18	7	7	2	4	7	14	10	17	15
ENSG00000231359	2	2	1	5	2	4	1	2	0	1	2	1
ENSG00000215045	20	17	25	34	39	50	20	29	10	37	64	56
ENSG00000136247	381	444	356	470	354	464	410	605	387	252	497	362
ENSG00000232581	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146576	272	321	313	414	311	393	367	528	302	214	351	281
ENSG00000236609	375	389	373	694	583	648	464	704	450	347	611	507
ENSG00000205903	206	195	237	312	239	356	261	409	261	154	239	206
ENSG00000260054	127	126	154	228	176	232	193	260	184	75	138	115
ENSG00000228010	64	47	54	54	50	53	79	94	55	53	88	97
ENSG00000198580	48	69	83	80	75	44	108	186	112	58	127	104
ENSG00000164631	359	405	470	606	555	474	542	905	491	217	583	481
ENSG00000265245	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187953	293	322	299	330	279	339	290	423	272	196	401	338
ENSG00000169402	4	4	4	5	6	4	3	5	3	2	8	4
ENSG00000146574	274	307	298	346	347	350	300	419	289	212	444	360
ENSG00000273252	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000155070	0	2	0	3	1	1	0	1	1	0	1	2
ENSG00000205897	0	0	2	2	0	0	0	0	0	0	0	0
ENSG00000263457	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000250561	1	0	0	0	0	0	0	0	1	0	4	1
ENSG00000243531	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226943	0	0	1	0	0	1	1	0	1	1	3	1
ENSG00000241539	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242731	0	1	0	1	0	0	3	1	0	2	1	1
ENSG00000221011	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000264679	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266287	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263504	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000265155	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266409	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000266121	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239696	1	2	2	2	2	0	1	2	2	0	2	1
ENSG00000201218	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106392	372	400	391	520	437	420	522	744	425	323	715	711
ENSG00000244167	0	0	0	0	0	1	0	0	0	1	1	0
ENSG00000230825	6	2	7	5	4	1	7	10	8	4	11	10
ENSG00000236712	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000215018	25	22	16	22	15	9	17	22	11	19	31	22
ENSG00000272732	14	11	28	18	24	15	14	19	11	14	30	28
ENSG00000272894	41	34	35	49	33	36	36	48	29	32	56	50
ENSG00000164654	517	548	582	712	606	643	670	931	589	386	730	738
ENSG00000272745	1	4	2	3	1	0	1	4	3	0	4	0
ENSG00000106399	158	154	188	199	152	215	269	295	208	184	308	286
ENSG00000219545	99	115	104	183	120	153	221	273	194	83	189	200
ENSG00000270314	3	4	7	4	7	5	2	4	0	4	11	11
ENSG00000234718	5	1	4	0	4	2	5	2	1	1	12	8
ENSG00000269721	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201747	0	0	0	0	0	0	0	2	0	0	1	1
ENSG00000214998	1	3	6	2	1	2	2	0	4	3	5	4
ENSG00000234141	1	5	0	0	0	0	3	4	3	2	3	5
ENSG00000233108	1	3	3	3	2	2	4	3	2	1	5	6
ENSG00000106415	595	693	743	476	456	424	1734	2316	1385	288	580	490
ENSG00000233264	29	31	34	25	35	18	61	92	38	20	64	45
ENSG00000003147	602	728	636	851	719	788	921	1289	804	390	712	620
ENSG00000227719	14	22	17	16	24	17	11	21	20	8	19	20
ENSG00000265212	0	1	1	1	0	2	0	4	0	2	1	1
ENSG00000244239	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229970	24	19	18	25	16	19	27	38	30	9	22	22
ENSG00000272328	4	1	7	3	2	4	9	12	1	1	1	4
ENSG00000122584	589	682	718	2142	1822	1860	132	162	116	36	73	54
ENSG00000236748	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000271526	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264766	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233876	0	0	1	0	1	0	3	0	0	1	0	2
ENSG00000271077	0	1	1	1	1	1	0	0	0	0	0	0
ENSG00000197320	2	1	1	0	7	0	0	0	0	0	1	1
ENSG00000234710	1	3	0	12	9	7	0	0	0	0	2	0
ENSG00000270611	1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000235431	7	14	9	17	26	18	2	2	0	0	2	1
ENSG00000212422	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000229091	83	94	81	163	96	81	114	165	106	61	152	50
ENSG00000234356	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000236414	0	0	1	1	0	3	0	0	0	1	0	0
ENSG00000201774	0	0	0	0	0	2	0	1	0	0	0	0
ENSG00000189043	4129	4586	4260	4010	2714	3636	5924	8122	4875	2023	3992	3107
ENSG00000271185	0	2	2	1	0	4	4	1	2	1	3	1
ENSG00000106443	1878	2094	2294	2495	2129	1983	2501	3622	2140	1257	3513	3026
ENSG00000230370	8	3	4	7	7	6	9	7	3	2	8	7
ENSG00000230333	35	21	28	17	18	8	11	43	21	18	36	45
ENSG00000226827	0	1	0	0	1	0	0	0	0	3	3	2
ENSG00000005108	634	785	853	689	687	659	449	714	430	277	606	478
ENSG00000230435	3	2	2	1	1	1	2	1	2	1	2	1
ENSG00000235920	4	13	6	7	7	9	1	8	1	3	21	9
ENSG00000106460	1268	1416	1613	2220	1988	1796	1780	2624	1429	655	1641	1524
ENSG00000146530	12	17	7	6	5	2	3	14	6	10	39	30
ENSG00000236048	1	2	1	0	1	0	0	0	1	0	7	3
ENSG00000203523	1	0	0	0	0	0	1	0	0	0	2	1
ENSG00000226690	0	0	1	0	1	0	0	0	0	1	3	4
ENSG00000224667	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225606	0	3	4	2	1	1	1	1	0	0	3	5
ENSG00000006747	56	79	68	20	14	22	6	12	5	5	25	19
ENSG00000229233	5	9	11	2	0	2	3	1	1	0	2	1
ENSG00000271253	0	0	0	0	0	0	0	0	0	0	2	1
ENSG00000122644	226	229	253	362	312	313	132	206	142	88	212	219
ENSG00000199470	0	1	1	1	1	0	0	0	1	1	0	0
ENSG00000222974	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000230879	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229618	2	3	1	1	4	0	2	3	1	0	2	1
ENSG00000237713	12	22	28	12	7	12	33	45	24	10	20	22
ENSG00000224330	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213875	0	0	0	0	0	0	1	0	1	2	0	0
ENSG00000006468	1172	1433	1232	784	584	597	529	797	432	391	905	772
ENSG00000252374	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223445	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000136267	299	359	367	180	140	167	420	586	369	155	313	247
ENSG00000233167	0	0	4	0	0	0	1	0	0	2	1	4
ENSG00000221428	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226323	1	2	0	0	0	1	4	1	0	0	1	1
ENSG00000225816	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227489	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000187546	0	2	2	5	5	5	1	6	3	1	3	5
ENSG00000106511	3	3	3	1	1	0	0	0	1	0	0	0
ENSG00000237070	0	0	1	0	1	0	0	1	1	1	0	2
ENSG00000229108	1	1	0	1	1	0	1	0	0	0	0	2
ENSG00000225974	0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000235828	5	7	2	8	8	10	9	6	7	8	10	1
ENSG00000229379	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000273477	16	10	9	8	6	5	11	15	6	8	6	4
ENSG00000230981	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214960	95	107	124	94	64	105	101	136	75	45	85	87
ENSG00000224683	0	1	0	0	0	0	0	2	2	0	0	2
ENSG00000229688	2	2	1	2	3	4	3	6	0	0	9	3
ENSG00000171243	91	87	86	110	85	89	53	70	52	2	9	8
ENSG00000272537	0	0	1	1	0	2	0	0	0	0	2	1
ENSG00000205858	3	1	1	2	0	0	0	0	1	0	3	1
ENSG00000224280	2	7	9	8	7	4	3	10	12	7	13	6
ENSG00000272361	8	14	11	8	8	5	9	20	4	3	9	9
ENSG00000106524	767	859	917	1410	1115	1281	1257	1913	1093	629	1309	1166
ENSG00000136261	1425	1534	1434	2015	1636	1932	2242	3054	1980	1322	2534	2134
ENSG00000235837	13	16	16	17	17	21	17	23	12	8	27	29
ENSG00000106537	1284	1291	1414	2769	2304	2559	1933	2500	1605	898	1748	1435
ENSG00000267906	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000106541	5	8	14	12	11	3	2	11	5	4	10	12
ENSG00000270593	1	0	0	0	0	0	0	0	0	0	1	1
ENSG00000173467	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232400	1	1	0	3	4	3	2	2	0	1	0	1
ENSG00000227965	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223867	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000232841	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237773	6	6	0	4	2	3	4	4	3	3	5	4
ENSG00000106546	150	195	183	321	268	291	233	346	231	120	240	231
ENSG00000199473	0	0	0	3	0	0	0	0	0	0	1	1
ENSG00000236318	0	0	0	0	1	1	0	0	2	0	0	0
ENSG00000236039	0	0	2	0	1	0	1	1	1	0	0	3
ENSG00000226598	1	0	0	0	0	0	0	2	0	0	2	2
ENSG00000228675	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000071189	1007	1088	1152	1573	1351	1262	1166	1867	1078	575	1379	1268
ENSG00000236195	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000265876	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229937	3	1	1	3	0	4	4	4	1	0	3	0
ENSG00000048052	4151	4852	4511	5271	4507	4623	4723	6902	3993	613	1355	1064
ENSG00000221393	1	1	0	0	0	1	1	0	0	0	0	1
ENSG00000223030	5	7	8	4	2	1	2	3	0	0	0	1
ENSG00000225000	1	4	5	1	0	1	2	2	2	0	2	1
ENSG00000222164	6	14	8	2	1	4	4	7	5	0	1	2
ENSG00000226522	5	3	9	1	0	1	3	13	1	0	2	3
ENSG00000232492	6	0	4	1	5	0	2	5	0	0	2	3
ENSG00000122691	4	4	2	9	4	11	0	4	1	0	1	0
ENSG00000232821	2	0	2	1	1	0	0	2	0	0	1	0
ENSG00000236536	0	0	1	0	2	0	0	0	0	0	2	1
ENSG00000229533	0	0	0	0	3	0	0	0	0	0	0	0
ENSG00000146618	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223838	3	8	2	1	3	1	0	4	2	2	0	0
ENSG00000105849	165	201	217	349	302	294	243	341	198	117	234	221
ENSG00000265932	0	1	2	0	0	1	0	4	0	0	2	2
ENSG00000173452	336	357	385	1073	833	823	870	1222	672	316	725	656
ENSG00000221576	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237921	1	3	0	1	0	2	0	2	0	0	2	3
ENSG00000243004	3	2	3	3	1	2	8	10	4	0	6	5
ENSG00000213860	4	9	3	15	15	5	7	6	3	7	11	5
ENSG00000267055	0	2	1	1	1	0	0	1	0	1	0	2
ENSG00000183742	18	27	30	19	18	15	43	57	36	18	18	32
ENSG00000228598	1	1	1	0	1	0	2	1	0	1	0	1
ENSG00000233834	2	0	1	1	0	1	0	0	0	0	3	3
ENSG00000226097	1	0	1	0	0	0	0	0	0	0	1	1
ENSG00000271133	3	3	0	2	3	3	3	7	5	1	1	5
ENSG00000105855	411	383	439	742	739	640	564	833	423	125	350	320
ENSG00000200753	1	3	1	1	1	2	3	2	0	1	2	0
ENSG00000179460	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000231525	1	0	0	0	0	0	0	0	0	0	2	1
ENSG00000004846	9	6	8	7	16	12	8	18	13	0	1	4
ENSG00000223866	15	8	6	23	12	23	7	14	10	1	0	1
ENSG00000164651	218	269	254	153	125	173	263	363	236	8	8	10
ENSG00000219451	74	82	73	179	142	114	85	143	87	121	231	66
ENSG00000232790	3	0	1	0	0	1	0	2	1	0	1	3
ENSG00000234839	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000243633	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000225308	0	0	4	13	7	5	0	1	3	0	4	2
