"","logFC","AveExpr","t","P.Value","adj.P.Val","B","contrast"
"Pathway.REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING",0.29694761739746,0.435277731677333,18.4759841661098,1.50504564365615e-10,1.37348924520777e-08,14.7064499067819,"TypePSEN-Typewt"
"Pathway.REACTOME_G_ALPHA_I_SIGNALLING_EVENTS",0.261745103913847,-1.43371252643588,18.3527473860494,1.63374949756632e-10,1.37348924520777e-08,14.6224422006482,"TypePSEN-Typewt"
"Pathway.REACTOME_GABA_RECEPTOR_ACTIVATION",0.36811373488043,0.27454819960267,18.2439886225524,1.75719747169556e-10,1.37348924520777e-08,14.5478242176367,"TypePSEN-Typewt"
"Pathway.REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE",0.328454186478619,1.63862523184881,18.1904645259696,1.8216037734851e-10,1.37348924520777e-08,14.5109354468572,"TypePSEN-Typewt"
"Pathway.REACTOME_GPCR_LIGAND_BINDING",0.268956202788419,-2.15715006526715,18.0402499377548,2.01631578045087e-10,1.42528321730621e-08,14.4068149666777,"TypePSEN-Typewt"
"Pathway.KEGG_ONE_CARBON_POOL_BY_FOLATE",-0.592567084499073,-1.28988545820958,-17.8990903796375,2.21981605742719e-10,1.47683056526479e-08,14.3081657255739,"TypePSEN-Typewt"
"Pathway.KEGG_SELENOAMINO_ACID_METABOLISM",-0.399764957588225,-0.275184986681268,-17.7466187585491,2.46471644674648e-10,1.54866350070571e-08,14.2007222178738,"TypePSEN-Typewt"
"Pathway.REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS",0.267629975567795,-2.52947808862861,17.5493893102814,2.82552537334414e-10,1.58853729075204e-08,14.0603479677986,"TypePSEN-Typewt"
"Pathway.REACTOME_ADP_SIGNALLING_THROUGH_P2RY12",0.337541285145091,0.0739797589620032,17.5024389209114,2.91953893643023e-10,1.58853729075204e-08,14.0266978004961,"TypePSEN-Typewt"
"Pathway.KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.364958518799803,-1.11754012074584,17.4405297527746,3.04868420157963e-10,1.58853729075204e-08,13.9821874171322,"TypePSEN-Typewt"
"Pathway.KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM",-0.482665036944159,-1.32450694456589,-17.4213212411908,3.08999296167505e-10,1.58853729075204e-08,13.9683449444869,"TypePSEN-Typewt"
"Pathway.KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",0.287904242998623,-1.8411232027124,17.3392850554418,3.27331631888729e-10,1.60961772028762e-08,13.9090532500904,"TypePSEN-Typewt"
"Pathway.REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION",-0.360920702984041,2.03276414205055,-17.1979484586222,3.61717779251159e-10,1.70459503472109e-08,13.8062396728801,"TypePSEN-Typewt"
"Pathway.REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_TRANSAMINATION",-0.414725615525777,1.26271305617292,-16.5670068718259,5.70336541544411e-10,2.42341794685338e-08,13.3367527969269,"TypePSEN-Typewt"
"Pathway.KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE",0.318708726873499,-0.528194427569143,16.5614357944691,5.72674755644881e-10,2.42341794685338e-08,13.3325288070598,"TypePSEN-Typewt"
"Pathway.REACTOME_SIGNAL_AMPLIFICATION",0.342064113948258,0.215719131769044,16.5475803511212,5.78534788373485e-10,2.42341794685338e-08,13.3220175221285,"TypePSEN-Typewt"
"Pathway.REACTOME_ADP_SIGNALLING_THROUGH_P2RY1",0.379073815312259,0.278555637192364,16.4637923898782,6.15374973681182e-10,2.45659567474057e-08,13.2582669158799,"TypePSEN-Typewt"
"Pathway.PID_P38_MKK3_6PATHWAY",-0.252935864217048,0.0100822402180753,-16.3872564287146,6.51237277115245e-10,2.45659567474057e-08,13.19975379443,"TypePSEN-Typewt"
"Pathway.KEGG_RIBOSOME",-0.262520865361445,3.22249141278284,-16.3730987434268,6.58114118824901e-10,2.45659567474057e-08,13.188900490385,"TypePSEN-Typewt"
"Pathway.REACTOME_PEPTIDE_CHAIN_ELONGATION",-0.250941260503216,3.44575507064344,-16.3423156235194,6.73337452846664e-10,2.45659567474057e-08,13.1652701886684,"TypePSEN-Typewt"
"Pathway.REACTOME_EGFR_DOWNREGULATION",0.261894132891323,1.44093364103735,16.2115973205255,7.42331868187397e-10,2.62367919662483e-08,13.0644359013774,"TypePSEN-Typewt"
"Pathway.REACTOME_PLATELET_SENSITIZATION_BY_LDL",0.276978313618498,1.36924554687856,16.1691785487208,7.66325080412648e-10,2.62640504832335e-08,13.0315430299061,"TypePSEN-Typewt"
"Pathway.REACTOME_3_UTR_MEDIATED_TRANSLATIONAL_REGULATION",-0.254655477177951,3.13087454643673,-16.0090917639306,8.64669374500921e-10,2.87629724282512e-08,12.9066404054738,"TypePSEN-Typewt"
"Pathway.BIOCARTA_HER2_PATHWAY",0.392695559492132,0.371864527817189,15.9538395763035,9.01694197767629e-10,2.91376039335768e-08,12.8632479368203,"TypePSEN-Typewt"
"Pathway.REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL",0.254970629317703,0.207225331376281,15.8878570131292,9.4815711868249e-10,2.93831326712863e-08,12.8112357377999,"TypePSEN-Typewt"
"Pathway.REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",-0.283354219851715,2.86682682752629,-15.869887749147,9.61251908786556e-10,2.93831326712863e-08,12.7970345765567,"TypePSEN-Typewt"
"Pathway.REACTOME_CELL_JUNCTION_ORGANIZATION",-0.263610318075572,-0.915211225720773,-15.6111366709914,1.17301097274628e-09,3.49125107941065e-08,12.590789885407,"TypePSEN-Typewt"
"Pathway.REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX",-0.266957112368083,3.03107768584355,-15.5478734250794,1.23208399817284e-09,3.57304359470124e-08,12.5398594834166,"TypePSEN-Typewt"
"Pathway.BIOCARTA_P53HYPOXIA_PATHWAY",-0.289803181030749,-0.511774227101843,-15.5046272579049,1.27430187742685e-09,3.60308855842441e-08,12.5049283582669,"TypePSEN-Typewt"
"Pathway.REACTOME_INHIBITION_OF_VOLTAGE_GATED_CA2_CHANNELS_VIA_GBETA_GAMMA_SUBUNITS",0.424279178964658,-0.217229808925612,15.4631723844456,1.31623380779603e-09,3.63087911370076e-08,12.4713555478566,"TypePSEN-Typewt"
"Pathway.REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING",-0.233515324241873,0.125913271380471,-15.3464920514194,1.44242411664936e-09,3.88424208554864e-08,12.3763916439758,"TypePSEN-Typewt"
"Pathway.BIOCARTA_NO1_PATHWAY",0.223454226903488,0.527742455664247,15.2298678513967,1.58164168783807e-09,4.13659047770623e-08,12.2807755125888,"TypePSEN-Typewt"
"Pathway.REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE",-0.257191656095747,-0.765013599526819,-15.2069951699278,1.61060285169262e-09,4.13659047770623e-08,12.2619404081894,"TypePSEN-Typewt"
"Pathway.REACTOME_KERATAN_SULFATE_BIOSYNTHESIS",0.271977993805534,-0.90987133727097,15.179740826811,1.64585828025447e-09,4.13659047770623e-08,12.2394615382078,"TypePSEN-Typewt"
"Pathway.REACTOME_GABA_B_RECEPTOR_ACTIVATION",0.311643742008103,-0.0306403264068184,15.1392036784132,1.69983909969559e-09,4.17760846606004e-08,12.2059554745179,"TypePSEN-Typewt"
"Pathway.BIOCARTA_CALCINEURIN_PATHWAY",-0.246750941175153,1.65315712710171,-15.1127766488179,1.73605303187287e-09,4.17760846606004e-08,12.1840657755296,"TypePSEN-Typewt"
"Pathway.BIOCARTA_UCALPAIN_PATHWAY",-0.275132727079225,0.275361119596571,-15.0812000631718,1.78041436739329e-09,4.19510135317043e-08,12.1578624875024,"TypePSEN-Typewt"
"Pathway.PID_TAP63_PATHWAY",-0.269586694012323,-1.08893283548882,-15.048965955127,1.82695872923778e-09,4.20629324052261e-08,12.1310592894841,"TypePSEN-Typewt"
"Pathway.REACTOME_CYCLIN_A_B1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION",-0.296150894420014,-1.665079388703,-15.0269186617129,1.85954608334333e-09,4.20629324052261e-08,12.1126949206322,"TypePSEN-Typewt"
"Pathway.REACTOME_GABA_A_RECEPTOR_ACTIVATION",0.454115501871732,1.0436583590152,14.8819811852341,2.08995560136622e-09,4.63478389244155e-08,11.991323534169,"TypePSEN-Typewt"
"Pathway.KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",0.411322669084198,-1.50592665338928,14.8382084016486,2.16543695692577e-09,4.70982538131356e-08,11.9544460867825,"TypePSEN-Typewt"
"Pathway.REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS",-0.41487603617188,0.00690899313653712,-14.787401530224,2.25673940175184e-09,4.81579672336101e-08,11.9115123982916,"TypePSEN-Typewt"
"Pathway.KEGG_CITRATE_CYCLE_TCA_CYCLE",0.259133879243783,1.47505615493327,14.7632091250174,2.30166062162583e-09,4.82070030196077e-08,11.8910195451266,"TypePSEN-Typewt"
"Pathway.REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS",0.348013674878658,-2.19231413452407,14.6932606631489,2.43703528167477e-09,4.94082173271472e-08,11.8315876057198,"TypePSEN-Typewt"
"Pathway.REACTOME_HS_GAG_BIOSYNTHESIS",0.349740998736755,-0.618802132543203,14.6885852829637,2.44638388180393e-09,4.94082173271472e-08,11.8276055749619,"TypePSEN-Typewt"
"Pathway.PID_ERBB_NETWORK_PATHWAY",0.278769692845144,-1.42435168097491,14.5503440011923,2.74097757914241e-09,5.43867656492993e-08,11.7093185535555,"TypePSEN-Typewt"
"Pathway.REACTOME_CELL_CELL_JUNCTION_ORGANIZATION",-0.28294650688973,-0.564067852007815,-14.4644562690683,2.94304702756998e-09,5.73894170376146e-08,11.6352910860964,"TypePSEN-Typewt"
"Pathway.PID_SYNDECAN_3_PATHWAY",-0.366382783665766,0.735822635242822,-14.3796144614639,3.15845076013516e-09,6.0545895079879e-08,11.5617563634766,"TypePSEN-Typewt"
"Pathway.REACTOME_NONSENSE_MEDIATED_DECAY_ENHANCED_BY_THE_EXON_JUNCTION_COMPLEX",-0.210909987220992,2.83733212084968,-14.1347117372482,3.88096564116651e-09,7.31562023359887e-08,11.3471783823637,"TypePSEN-Typewt"
"Pathway.REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR",0.283511760761888,0.467435346936657,14.0620582460819,4.12806242090271e-09,7.65383376728027e-08,11.282850049947,"TypePSEN-Typewt"
"Pathway.REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",-0.221410534993015,2.99794041506437,-13.9926847404135,4.37983300722602e-09,7.98966311479456e-08,11.2211351223215,"TypePSEN-Typewt"
"Pathway.REACTOME_G_PROTEIN_ACTIVATION",0.238563934818593,0.301075597878145,13.9478985933272,4.55110002600725e-09,8.1703081419273e-08,11.1811412758867,"TypePSEN-Typewt"
"Pathway.KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM",-0.433104919263032,0.480274766394702,-13.8932216165732,4.7700027036461e-09,8.33641681550938e-08,11.1321523339692,"TypePSEN-Typewt"
"Pathway.REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS",0.250866030995721,-0.242531435184227,13.8881085063369,4.79104414684447e-09,8.33641681550938e-08,11.1275619617018,"TypePSEN-Typewt"
"Pathway.REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION",-0.204847553844277,3.00638546076347,-13.8496488102315,4.95254480504714e-09,8.39634768558367e-08,11.092983690549,"TypePSEN-Typewt"
"Pathway.REACTOME_TRANSLATION",-0.232859971744746,2.69720716739893,-13.8446495051641,4.9739637041035e-09,8.39634768558367e-08,11.0884823660806,"TypePSEN-Typewt"
"Pathway.BIOCARTA_GSK3_PATHWAY",0.287330966369337,-0.284241813795071,13.8125753264942,5.11377033558459e-09,8.50540330815613e-08,11.059567096821,"TypePSEN-Typewt"
"Pathway.REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING",0.308363846986567,1.8526991738384,13.6445611645926,5.91847084099282e-09,9.59029871384916e-08,10.9070745892526,"TypePSEN-Typewt"
"Pathway.REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES",0.246570720687735,0.452127962892535,13.6412491261228,5.93564022961486e-09,9.59029871384916e-08,10.9040510807147,"TypePSEN-Typewt"
"Pathway.REACTOME_SYNTHESIS_OF_PIPS_AT_THE_LATE_ENDOSOME_MEMBRANE",-0.377845629331803,0.521329642854174,-13.5850038416142,6.23552743559157e-09,9.93293173190713e-08,10.8526017484873,"TypePSEN-Typewt"
"Pathway.REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS",0.213078215628966,0.614352058005537,13.5527920158946,6.41456820229215e-09,1.00762175511006e-07,10.823047903696,"TypePSEN-Typewt"
"Pathway.BIOCARTA_EDG1_PATHWAY",0.25531078748629,0.940890552066951,13.4853852098412,6.80734683634492e-09,1.05467250300084e-07,10.7609929969933,"TypePSEN-Typewt"
"Pathway.REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS",0.261434094371076,-1.49207920626234,13.3437407693261,7.71943897508686e-09,1.17982236227341e-07,10.6296590983641,"TypePSEN-Typewt"
"Pathway.REACTOME_GPCR_DOWNSTREAM_SIGNALING",0.177914596889317,-1.38795720194593,13.2919774124449,8.08479177569204e-09,1.21918659977436e-07,10.5813441786896,"TypePSEN-Typewt"
"Pathway.REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY",0.232591656679493,-1.72551287671011,13.2729106929805,8.22400928504914e-09,1.2238624343935e-07,10.5635042171027,"TypePSEN-Typewt"
"Pathway.PID_HDAC_CLASSIII_PATHWAY",-0.245360255416286,0.135237296756301,-13.2467773258064,8.41902142354313e-09,1.23661210779575e-07,10.5390141287191,"TypePSEN-Typewt"
"Pathway.REACTOME_INWARDLY_RECTIFYING_K_CHANNELS",0.342055336382943,-0.654754125406176,13.2059274296838,8.73386438361275e-09,1.25055502125627e-07,10.5006442294182,"TypePSEN-Typewt"
"Pathway.PID_CD40_PATHWAY",-0.2130762046744,-0.217436747737027,-13.2057717546605,8.73508812371751e-09,1.25055502125627e-07,10.5004977980379,"TypePSEN-Typewt"
"Pathway.REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE",0.203723662419975,0.799024239870012,13.1345150454902,9.31503463084204e-09,1.31691302093529e-07,10.4333061202843,"TypePSEN-Typewt"
"Pathway.REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM",0.23401606649649,-2.34093950499634,13.0838401536217,9.75255932095115e-09,1.3617462459254e-07,10.3853195479233,"TypePSEN-Typewt"
"Pathway.PID_SYNDECAN_4_PATHWAY",-0.235620440286701,-1.04899582428435,-13.0014415638516,1.05117764322839e-08,1.44985599328209e-07,10.3069298922457,"TypePSEN-Typewt"
"Pathway.PID_P73PATHWAY",-0.188370255218176,-0.413238121717614,-12.9613260199762,1.09041477123245e-08,1.48585434489626e-07,10.2686025845243,"TypePSEN-Typewt"
"Pathway.BIOCARTA_CARM1_PATHWAY",0.374534197088156,1.09674456245478,12.9394902028578,1.1124307258562e-08,1.49780851302782e-07,10.2476948883381,"TypePSEN-Typewt"
"Pathway.KEGG_ALZHEIMERS_DISEASE",0.206202843670032,1.1604477566811,12.8742629603179,1.18108552385955e-08,1.57153850292371e-07,10.1850491624058,"TypePSEN-Typewt"
"Pathway.REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM",0.239235316546317,-0.613882657164289,12.8446936260439,1.2136944720506e-08,1.59614935801073e-07,10.1565554259692,"TypePSEN-Typewt"
"Pathway.REACTOME_ION_CHANNEL_TRANSPORT",0.314131006621128,-0.012854312780599,12.8267581931417,1.23394339917273e-08,1.59931726668908e-07,10.1392434977453,"TypePSEN-Typewt"
"Pathway.REACTOME_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT",0.225221902911197,1.76423012465709,12.8176327920675,1.24438478752112e-08,1.59931726668908e-07,10.1304269346489,"TypePSEN-Typewt"
"Pathway.BIOCARTA_BARR_MAPK_PATHWAY",0.277692152835803,2.07384163470914,12.7779164459294,1.2909458575376e-08,1.64051658974721e-07,10.0919886119744,"TypePSEN-Typewt"
"Pathway.BIOCARTA_P53_PATHWAY",-0.475404787944264,-1.26507503552835,-12.76380115336,1.30794123692347e-08,1.64364615440049e-07,10.0783015652727,"TypePSEN-Typewt"
"Pathway.BIOCARTA_AGPCR_PATHWAY",0.289591268293491,2.62906836890741,12.7361217138925,1.341969540695e-08,1.65444855576818e-07,10.051422235313,"TypePSEN-Typewt"
"Pathway.REACTOME_G_ALPHA_S_SIGNALLING_EVENTS",0.197453738018622,-1.15766504244527,12.733058227275,1.34579369699976e-08,1.65444855576818e-07,10.048444068156,"TypePSEN-Typewt"
"Pathway.ST_ADRENERGIC",0.189252262490091,-0.312058757204264,12.6873215638417,1.40429911431375e-08,1.70780892289123e-07,10.0039043060141,"TypePSEN-Typewt"
"Pathway.REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS",0.245215150822457,-1.39388801954941,12.6529496341722,1.45006165692709e-08,1.73662335063215e-07,9.97033670768138,"TypePSEN-Typewt"
"Pathway.SA_TRKA_RECEPTOR",-0.288037953108737,0.357920898949829,-12.6465905332273,1.4587021954912e-08,1.73662335063215e-07,9.96411743279079,"TypePSEN-Typewt"
"Pathway.REACTOME_POTASSIUM_CHANNELS",0.308962187917803,-1.21027508651835,12.5432534763115,1.60713640528913e-08,1.89340757748126e-07,9.86265724099259,"TypePSEN-Typewt"
"Pathway.REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS",-0.180363836265881,-0.820045570072231,-12.4030076773593,1.83506264127692e-08,2.13964520338577e-07,9.72375538930954,"TypePSEN-Typewt"
"Pathway.BIOCARTA_41BB_PATHWAY",-0.264293077337109,-0.152644714203123,-12.3500486546622,1.92995190773105e-08,2.22732204861614e-07,9.67093919984502,"TypePSEN-Typewt"
"Pathway.REACTOME_SIGNALING_BY_GPCR",0.165046609799914,-1.1035534655612,12.2135257554488,2.1997045334775e-08,2.5129957852152e-07,9.53385038485368,"TypePSEN-Typewt"
"Pathway.PID_ERBB1_INTERNALIZATION_PATHWAY",0.202627167936473,0.638216591922783,12.0851354493551,2.49054849431295e-08,2.81681034706795e-07,9.4036839739644,"TypePSEN-Typewt"
"Pathway.BIOCARTA_CARDIACEGF_PATHWAY",-0.194201672946302,-0.436150023819203,-12.0312853257503,2.62458311278198e-08,2.91502751395334e-07,9.34872539298291,"TypePSEN-Typewt"
"Pathway.REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR",0.269853146953085,0.475972327545265,12.0295857897902,2.62893728048843e-08,2.91502751395334e-07,9.34698735063247,"TypePSEN-Typewt"
"Pathway.REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM",0.210405409073677,-0.752034753264836,12.017321791978,2.66058791754139e-08,2.92148051916438e-07,9.33443907965852,"TypePSEN-Typewt"
"Pathway.REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING",0.236383525950027,0.515110461470068,11.9765680192307,2.76873376645089e-08,2.99128423462525e-07,9.29265962969916,"TypePSEN-Typewt"
"Pathway.REACTOME_NEURONAL_SYSTEM",0.227645380060979,-0.0736484847727006,11.9735035038942,2.77705432922769e-08,2.99128423462525e-07,9.28951294069842,"TypePSEN-Typewt"
"Pathway.REACTOME_AMINE_LIGAND_BINDING_RECEPTORS",0.26290987685569,-2.71469733205969,11.905620658998,2.96841248603997e-08,3.16724011482189e-07,9.21962801652231,"TypePSEN-Typewt"
"Pathway.REACTOME_INFLUENZA_LIFE_CYCLE",-0.176987429208229,2.47652173622168,-11.8642557706759,3.09191559518987e-08,3.26818368052313e-07,9.17687175873096,"TypePSEN-Typewt"
"Pathway.KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.186339479315581,-0.375336580924582,11.7924264026029,3.3196608936592e-08,3.476422658082e-07,9.10231567592376,"TypePSEN-Typewt"
"Pathway.REACTOME_TRNA_AMINOACYLATION",-0.292890978218836,1.16483446419261,-11.6626775088834,3.77792483339315e-08,3.91673211837125e-07,8.96663228483302,"TypePSEN-Typewt"
"Pathway.BIOCARTA_HIF_PATHWAY",-0.230845605589815,0.517949486840728,-11.6543999483353,3.80937694978636e-08,3.91673211837125e-07,8.95793166520871,"TypePSEN-Typewt"
"Pathway.REACTOME_CALNEXIN_CALRETICULIN_CYCLE",-0.250017024666549,1.5633306658894,-11.5890798295354,4.06764554575096e-08,4.14460100202192e-07,8.889084477154,"TypePSEN-Typewt"
"Pathway.REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL",-0.426353852806622,0.07387744516006,-11.5048073627553,4.42892302763521e-08,4.47242137879949e-07,8.79976378472698,"TypePSEN-Typewt"
"Pathway.PID_WNT_NONCANONICAL_PATHWAY",-0.176052694615431,0.332247928379277,-11.3261720572923,5.31359239442415e-08,5.31829468857851e-07,8.60854809160163,"TypePSEN-Typewt"
"Pathway.BIOCARTA_BARRESTIN_SRC_PATHWAY",0.221621367161031,2.08342701917504,11.2060157763328,6.01414554637858e-08,5.9666654499598e-07,8.47847038178679,"TypePSEN-Typewt"
"Pathway.REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS_",0.234989787881754,2.07399302048674,11.1858472957056,6.14113843308095e-08,6.0396761459257e-07,8.45652001253548,"TypePSEN-Typewt"
"Pathway.PID_TCR_JNK_PATHWAY",-0.243539399438395,0.971557230771933,-11.1433235564865,6.41840758259038e-08,6.21034634213573e-07,8.41012867568084,"TypePSEN-Typewt"
"Pathway.REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT",0.235217086419505,-0.749306555836106,11.1422376606931,6.42566129733085e-08,6.21034634213573e-07,8.40894204594139,"TypePSEN-Typewt"
"Pathway.BIOCARTA_GABA_PATHWAY",0.315827649069237,0.692945831946124,11.1342325938201,6.47940644007087e-08,6.21034634213573e-07,8.40019134899554,"TypePSEN-Typewt"
"Pathway.REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING",0.194451022628495,0.149385822368763,11.1059525791193,6.67316526932561e-08,6.34231085681283e-07,8.36923435280358,"TypePSEN-Typewt"
"Pathway.REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING",0.197218587993518,0.142682791315713,11.0831883459324,6.83364243467527e-08,6.44070799468144e-07,8.34426662512653,"TypePSEN-Typewt"
"Pathway.KEGG_P53_SIGNALING_PATHWAY",-0.221335920037687,-1.13240006996693,-11.0445247972764,7.11575398142135e-08,6.65117169668392e-07,8.30176081063796,"TypePSEN-Typewt"
"Pathway.REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS",0.171999791417681,-1.46002633159721,11.0340137652527,7.19458757208649e-08,6.66973651149985e-07,8.29018344570134,"TypePSEN-Typewt"
"Pathway.REACTOME_INSULIN_RECEPTOR_RECYCLING",0.17969462746457,1.61299274739324,10.9920487129119,7.51877978858586e-08,6.88720473855297e-07,8.24386794747887,"TypePSEN-Typewt"
"Pathway.BIOCARTA_CXCR4_PATHWAY",0.17126483671685,0.721977668032882,10.9879895170064,7.5509583340457e-08,6.88720473855297e-07,8.23938002194653,"TypePSEN-Typewt"
"Pathway.REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK",0.151393034954513,-1.07997517615163,10.870216983156,8.55187092543018e-08,7.73773281332923e-07,8.1085560588794,"TypePSEN-Typewt"
"Pathway.KEGG_OXIDATIVE_PHOSPHORYLATION",0.224495605517565,2.06113877645263,10.8621147987293,8.62576847830322e-08,7.74084403663922e-07,8.09951223910444,"TypePSEN-Typewt"
"Pathway.REACTOME_STEROID_HORMONES",-0.183376405103156,-1.54273342000713,-10.8548950021597,8.69219445316694e-08,7.74084403663922e-07,8.09144858567443,"TypePSEN-Typewt"
"Pathway.BIOCARTA_SPRY_PATHWAY",0.279259631414417,-0.21237801349998,10.7803820753777,9.41066946883199e-08,8.31520872597577e-07,8.00796279147993,"TypePSEN-Typewt"
"Pathway.PID_PTP1B_PATHWAY",0.155755463723675,-0.371418152814417,10.6853190681434,1.04209661354854e-07,9.13360726279207e-07,7.90074908971507,"TypePSEN-Typewt"
"Pathway.KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",-0.241663078197267,0.195668642677013,-10.6784445733107,1.04983991526346e-07,9.13360726279207e-07,7.8929651245823,"TypePSEN-Typewt"
"Pathway.PID_TCR_RAS_PATHWAY",0.268089712645301,1.31130638360298,10.6645887902075,1.06563467692763e-07,9.20025053133699e-07,7.87726359129889,"TypePSEN-Typewt"
