"","logFC","AveExpr","t","P.Value","adj.P.Val","B","contrast"
"Pathway.REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS",0.228617931612974,1.07500124565761,5.71615062770659,0.000405695357148851,0.00266967834072746,0.102131717218313,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_MRNA_3_END_PROCESSING",0.227197955345197,1.46770518554716,4.66559570832787,0.00150438180404652,0.00647841477155986,-1.29310091394114,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.226631730373999,-0.0261619589813495,7.82000135028197,4.45912868459148e-05,0.000789445653752597,2.44965551381097,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_MICRORNA_MIRNA_BIOGENESIS",0.224440138009336,0.776623968550422,4.1379805349961,0.00308518241645819,0.0106146374035299,-2.05395022327907,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_INTERFERON_GAMMA_SIGNALING",0.223064571604027,-1.25232222668959,5.44990156393717,0.000557348699235495,0.00336764310437522,-0.236376439632279,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_41BB_PATHWAY",0.222833925010621,-0.0783107536288002,4.45808312801353,0.00198570979678153,0.00768183528711998,-1.58765378953583,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_IL22BP_PATHWAY",0.222753534719564,-0.157656447814133,6.98864903893919,0.000100595989497951,0.00112474428003254,1.58711307842276,"ConditionA5-ConditionG2B2"
"Pathway.ST_MYOCYTE_AD_PATHWAY",0.220493729478915,0.477300855948282,5.86884691397993,0.000339581301698419,0.00248728409577351,0.29175657503742,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM",0.21925225545159,0.863348993325073,7.03853678671227,9.56096767140195e-05,0.00112442366276347,1.64112783097659,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION",0.217698224415694,0.869441822882415,5.75012266328628,0.000389849645321665,0.00264877853611465,0.144601695261054,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",0.213211723371951,-0.986211102424571,7.84422851893569,4.359117814857e-05,0.000789445653752597,2.47363855089024,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_OF_REPLICATION_INDEPENDENT_DOUBLE_STRAND_BREAKS",0.205111644855038,-0.632865449479507,8.98292993522742,1.59156084680644e-05,0.00038895313261723,3.53412238283948,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1",0.204151244680397,-0.101896464121591,8.95473771158344,1.62964131467351e-05,0.00038895313261723,3.50935752849721,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_NCAM1_INTERACTIONS",0.202025228179054,-0.701455771230676,2.01960648574983,0.0772037272521285,0.128416558277943,-5.34453067352794,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_OLFACTORY_TRANSDUCTION",0.200624699224346,-0.6890712440486,8.53881832949944,2.32697009132241e-05,0.000473907323476637,3.13551220515308,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY",0.196841397091018,1.99916170992539,7.67424898780259,5.11715528326966e-05,0.000806193332364182,2.30403993168695,"ConditionA5-ConditionG2B2"
"Pathway.PID_IL6_7_PATHWAY",0.196727116347694,0.4531858468988,7.74914622253007,4.76650614627057e-05,0.000789445653752597,2.37915353099269,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_MEF2D_PATHWAY",0.196556632411963,1.49516649920772,7.30096388279376,7.34944996971847e-05,0.000958873550736707,1.92040438871483,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_TOB1_PATHWAY",0.196335271853209,0.0756313021502409,6.47578898974702,0.000172402155029482,0.00158616315428126,1.01404068771933,"ConditionA5-ConditionG2B2"
"Pathway.PID_FOXO_PATHWAY",0.193777032600528,1.15689212079715,6.75560715470775,0.000128023417779828,0.00130365309568483,1.33078142007117,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_BCELLSURVIVAL_PATHWAY",0.192117398126683,0.954718408055176,8.55932430928517,2.28570283587397e-05,0.000473907323476637,3.15432445420543,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_CELL_CELL_JUNCTION_ORGANIZATION",0.19149023398519,-1.06468775141221,6.47331574067372,0.000172863289867778,0.00158616315428126,1.01119649878768,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE",0.188911568174085,0.353598150906959,2.504382543961,0.0359814162545703,0.0708474235707367,-4.59520300116183,"ConditionA5-ConditionG2B2"
"Pathway.PID_HNF3B_PATHWAY",0.187028225277049,-0.776709401736844,7.7959877880159,4.56077153329519e-05,0.000789445653752597,2.4258220280517,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_PITX2_PATHWAY",0.186808454463677,1.9291954930017,4.17299764742407,0.00293784286252279,0.010307137773977,-2.00225393096167,"ConditionA5-ConditionG2B2"
"Pathway.ST_JNK_MAPK_PATHWAY",0.186213979639426,-0.324814117455761,5.74940047877359,0.000390179353224074,0.00264877853611465,0.143700545073668,"ConditionA5-ConditionG2B2"
"Pathway.NABA_PROTEOGLYCANS",0.185081243613328,-2.22041608209774,5.59312010609055,0.000469266716547803,0.00296846748725315,-0.053036249872636,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_ETS_PATHWAY",0.183838055415573,-0.365399754110034,7.44726725163991,6.36663598794422e-05,0.000880509528526699,2.07263233468039,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_ARACHIDONIC_ACID_METABOLISM",0.183296892433642,-1.27740695556048,2.78552783790032,0.0231376652978961,0.0500516852946715,-4.14968430864667,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_RNA_PATHWAY",0.180615752151304,0.613619376744516,5.71541355312477,0.000406046885356152,0.00266967834072746,0.1012084695401,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING",0.176416655098833,-0.0660667186239321,4.16814225645328,0.00295781295204121,0.0103337816525289,-2.00941215362792,"ConditionA5-ConditionG2B2"
"Pathway.PID_INTEGRIN5_PATHWAY",0.175476644652429,-1.39139101768949,5.73768244038164,0.000395572069551301,0.0026637312748011,0.129068416608949,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_DEATH_PATHWAY",0.174543531747862,-0.71312340138448,4.13227913368214,0.00310991455077099,0.0106146374035299,-2.06238287824208,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_RNA_POL_I_TRANSCRIPTION",0.174288809140702,-0.43633030649265,3.97659698752847,0.00387460638574249,0.0123957713873371,-2.29430103008595,"ConditionA5-ConditionG2B2"
"Pathway.ST_ADRENERGIC",0.173600926012616,0.885158857436243,5.56537502975186,0.000485063122234135,0.00302259482884704,-0.0883252564519594,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_CIRCADIAN_RHYTHM_MAMMAL",0.173348956087111,0.200107303681808,5.9268187890314,0.000317656637460445,0.0024113026570861,0.362899378239171,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_DORSO_VENTRAL_AXIS_FORMATION",0.173238802929684,0.56299793707301,4.14874736432061,0.00303905144272962,0.0105594766043441,-2.03803743185701,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_ALPHA_LINOLENIC_ACID_ALA_METABOLISM",0.172904849845286,1.41217093068854,4.09581948134958,0.00327319584665642,0.0109763796464181,-2.11641104023038,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_LONG_TERM_POTENTIATION",0.171314617056006,0.194829780622988,6.51587973638253,0.000165113163487731,0.00158470679899144,1.06003415794707,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.17095207088217,-1.72164259479843,5.0297250449543,0.000938451970660379,0.00474913573031162,-0.791343392172007,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_ATRBRCA_PATHWAY",0.17090780837389,-1.64398899402647,6.70653043253076,0.000134795772331657,0.00135607795056546,1.27594477887166,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS",0.170746662720405,1.24670137755879,3.64831049010585,0.00622985048954199,0.0176936229890053,-2.79321232735895,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_EIF_PATHWAY",0.169902354913284,1.87507572612379,4.64383260282936,0.0015483628075552,0.00659634155259487,-1.3237011977607,"ConditionA5-ConditionG2B2"
"Pathway.PID_BMP_PATHWAY",0.169141753886927,0.642896773556268,7.59939892504982,5.49633691947964e-05,0.000834443877775545,2.22836155427619,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_CCR5_PATHWAY",0.168940658997924,1.22157874797603,6.33457330105215,0.00020104189968696,0.00174864568998554,0.850371265504101,"ConditionA5-ConditionG2B2"
"Pathway.PID_LKB1_PATHWAY",0.167700148461985,1.08831811123089,4.80897449014645,0.00124641150074298,0.0058469303546089,-1.09322108113957,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES",0.166248844931323,-1.30451868139416,5.64628454080829,0.000440548188464544,0.00280807433105262,0.0142782211327939,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_GLYCEROPHOSPHOLIPID_METABOLISM",0.166113238863151,-0.914578750983742,4.45754452858431,0.00198715739163822,0.00768183528711998,-1.58842632985932,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_LYSINE_DEGRADATION",0.16583849616537,0.151047870323618,7.30438202595896,7.32465889735969e-05,0.000958873550736707,1.92398892046147,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_REPAIR_SYNTHESIS_FOR_GAP_FILLING_BY_DNA_POL_IN_TC_NER",0.165412417696833,-1.78520451648121,4.70818584042929,0.00142217885545918,0.00621737876601264,-1.2334152434833,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",0.164328980095301,1.29796734435602,5.09448587918115,0.000864632361128737,0.00442925166590488,-0.704133557053318,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_BASE_EXCISION_REPAIR",0.164066835473489,-1.07239727444452,4.79921382420454,0.00126235564747515,0.00585779455225652,-1.10673316619636,"ConditionA5-ConditionG2B2"
"Pathway.PID_RHOA_PATHWAY",0.163633748894949,0.594981393052494,5.24328895531983,0.000717885889692197,0.00391787397315676,-0.506065948796143,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.161311683462772,0.0123083263974605,4.21341835127441,0.00277711365346716,0.0098676165984897,-1.94278638282923,"ConditionA5-ConditionG2B2"
"Pathway.PID_S1P_S1P4_PATHWAY",0.160247643057513,2.2642799990354,5.4715669522273,0.00054293511128134,0.00330913005780962,-0.208453269883975,"ConditionA5-ConditionG2B2"
"Pathway.PID_CONE_PATHWAY",0.160187494225968,-3.26019992275696,3.29892235928239,0.0104925136878837,0.0264690299981356,-3.33673911314127,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION",0.160136141148994,0.0371485794152277,6.40531417107703,0.000186089756719423,0.00168896681370346,0.932685280435948,"ConditionA5-ConditionG2B2"
"Pathway.PID_SYNDECAN_1_PATHWAY",0.159170002126105,-0.211942490044144,1.58157437153008,0.151444155514855,0.219923251921572,-5.97223398288835,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION",0.158782913145118,0.338388521203777,2.77898030853093,0.0233756633892741,0.0502860117395805,-4.16008862932887,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_NFKB_PATHWAY",0.156828611886235,-0.898365402175897,4.23609938430689,0.00269108978353676,0.0096028203814239,-1.90951520850483,"ConditionA5-ConditionG2B2"
"Pathway.PID_HEDGEHOG_GLI_PATHWAY",0.156553306493743,0.796207496024458,4.83261329047663,0.00120869610315483,0.00575652795587924,-1.06055452827546,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_PPAR_SIGNALING_PATHWAY",0.155898906797367,-0.897924743270155,6.60334306567673,0.000150361159304771,0.00149466152404147,1.15965914748845,"ConditionA5-ConditionG2B2"
"Pathway.ST_GA13_PATHWAY",0.155619559271308,0.0951864553529492,4.83806842564678,0.00120016968576422,0.00575652795587924,-1.05302763706888,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_POL_SWITCHING",0.155186113796999,-2.4092056366648,5.53388336927934,0.000503701249448025,0.00309257752418457,-0.128512409466678,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",0.155136863816881,-1.05553472372435,6.78517938828122,0.000124124300962901,0.00129530377180642,1.3636794073502,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_HOMOLOGOUS_RECOMBINATION",0.154735600626512,-1.74566022393769,4.61132435311467,0.00161667406623336,0.00668278636289534,-1.36953747044511,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS",0.15469471348593,-0.220033672875924,6.34487215074203,0.000198785121051766,0.00174721659029711,0.862395815004085,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_REGULATION_OF_AUTOPHAGY",0.152861731224683,0.00617992235973127,4.78137608796519,0.00129206887223861,0.00588427546913033,-1.13146256122828,"ConditionA5-ConditionG2B2"
"Pathway.ST_GAQ_PATHWAY",0.150988928654746,-0.240817314847124,5.1528429124482,0.000803509742097461,0.00424639642184418,-0.62607170154905,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_CALNEXIN_CALRETICULIN_CYCLE",0.149760131866729,1.92211029901326,5.07816021545442,0.000882625706573238,0.00449385649383325,-0.726060688462575,"ConditionA5-ConditionG2B2"
"Pathway.PID_EPHA_FWDPATHWAY",0.149081332953228,-0.462728729718153,3.7280814721288,0.0055432042361223,0.0160158323085195,-2.67082368077579,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_CHROMOSOME_MAINTENANCE",0.148710053360468,-1.17909082826347,6.55582954588558,0.000158186036835236,0.00153587605531886,1.10566032250558,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_MTOR_PATHWAY",0.146134590628317,1.69392630837446,3.81614935034493,0.00487765968996068,0.0145980137674451,-2.53654379449288,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION",0.145848149260156,1.52451503339855,4.57408098856307,0.00169897156415892,0.00698838057178669,-1.4222377352734,"ConditionA5-ConditionG2B2"
"Pathway.SA_CASPASE_CASCADE",0.145756509658314,0.149573949324504,3.90878533013074,0.00426865207012899,0.0132997182035735,-2.3962943708659,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",0.145237812773638,-1.60363541426557,3.93912139636202,0.00408731531514317,0.0129594547238341,-2.35059539654957,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_MAPK_PATHWAY",0.144768057315548,-0.286463759666203,4.81382212349759,0.00123857422498769,0.00584299140036564,-1.08651547110463,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND",0.143699738691568,-2.02605684410075,4.76292646963912,0.00132360186263884,0.00591119863720972,-1.15708903007806,"ConditionA5-ConditionG2B2"
"Pathway.PID_AVB3_OPN_PATHWAY",0.142846322325238,0.553817064556933,4.34460675615511,0.00231742627857729,0.0084870655377721,-1.75132545696752,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_SPLICEOSOME",0.142062806724674,0.992191476268834,5.13681033901174,0.000819818732296675,0.00427239962759037,-0.647468350617581,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_NOS1_PATHWAY",0.141907924452085,0.620761414575232,6.17518984608194,0.000239814140177613,0.00198262185196343,0.662491101515743,"ConditionA5-ConditionG2B2"
"Pathway.PID_LYSOPHOSPHOLIPID_PATHWAY",0.140292638585954,0.48322332356189,5.53838805487999,0.000500987799641857,0.00309257752418457,-0.122755217676009,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE",0.140103770394881,-3.53051373564457,3.76167664276613,0.0052785577600982,0.0153574764100418,-2.61949395446048,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_PERK_REGULATED_GENE_EXPRESSION",0.139440787315101,-0.692495356633516,5.34019210097508,0.000637056868299745,0.00364788875991307,-0.378810988798654,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION",0.139391785422317,-0.693745597363128,4.26566214412226,0.00258324539102055,0.00929745647199207,-1.86625504921862,"ConditionA5-ConditionG2B2"
"Pathway.PID_TCR_PATHWAY",0.139355092358362,0.290594271308225,4.46370352576495,0.001970671640128,0.00768183528711998,-1.57959463177377,"ConditionA5-ConditionG2B2"
"Pathway.PID_ERB_GENOMIC_PATHWAY",0.138995778779872,0.181835772368868,4.66520234481436,0.00150516462956002,0.00647841477155986,-1.29365339865925,"ConditionA5-ConditionG2B2"
"Pathway.KEGG_MISMATCH_REPAIR",0.13755108376689,-1.34520656787534,4.52056864672239,0.00182525864153087,0.00724577860977835,-1.4983083934464,"ConditionA5-ConditionG2B2"
"Pathway.PID_BETA_CATENIN_DEG_PATHWAY",0.137096944081279,1.4320753452043,5.3418890546559,0.000635733050434069,0.00364788875991307,-0.376594632582569,"ConditionA5-ConditionG2B2"
"Pathway.PID_HNF3A_PATHWAY",0.136828001267808,0.281668546296989,4.9073795407794,0.00109734348115993,0.00537906716032516,-0.957771911804182,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_TRANSCRIPTION",0.136615004276246,0.0282580822262315,4.10767572818582,0.00321911085482023,0.010882419286538,-2.09882231909916,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_NUCLEAR_SIGNALING_BY_ERBB4",0.136571305037184,0.167860482739762,4.61467692214472,0.00160948042686271,0.00668278636289534,-1.36480332160776,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_REGULATION_OF_IFNA_SIGNALING",0.136491254845191,-0.148245314481963,4.37200079053861,0.00223220688611614,0.00832094977637042,-1.71164772465845,"ConditionA5-ConditionG2B2"
"Pathway.ST_ERK1_ERK2_MAPK_PATHWAY",0.13603896287544,-0.535157785207833,5.7209978412154,0.000403391898075226,0.00266967834072746,0.108201354916035,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_TOLL_PATHWAY",0.135899211640437,-0.304643226813218,5.41195097742869,0.000583615226003329,0.00343432337887232,-0.28545110092417,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_HIVNEF_PATHWAY",0.135032150993787,-0.193416361818554,5.83705158186839,0.000352307201650594,0.00253600442567454,0.252539821974093,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_RNA_POL_I_TRANSCRIPTION_TERMINATION",0.133935204903719,-0.335941811007005,3.07160795562137,0.0148447535973047,0.0355168173459868,-3.69543876643483,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_SIGNALING_BY_FGFR1_MUTANTS",0.132354610079942,1.17887770774567,4.56558686231795,0.00171836946000257,0.0070335220544223,-1.43428511722107,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_MEIOSIS",0.13224550946928,-0.529750392455901,5.6486549714003,0.000439313341103371,0.00280807433105262,0.0172702290738611,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_FANCONI_ANEMIA_PATHWAY",0.130835533361393,-1.59597042384381,4.27938318579303,0.00253478098866153,0.0091625200239497,-1.84621751633703,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS",0.130546009596743,0.663185680070964,4.82965209942869,0.00121335200028113,0.00575652795587924,-1.06464214208357,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_ACTIVATION_OF_CHAPERONE_GENES_BY_XBP1S",0.130049333291111,0.861607502229826,4.01309728947285,0.00367879321308033,0.0119061718330313,-2.23964369458493,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_GENERIC_TRANSCRIPTION_PATHWAY",0.129748384990096,-1.39824107011036,4.77283454718735,0.00130656501809896,0.00589719886547368,-1.14332057217924,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_IGF1_PATHWAY",0.129693791546829,0.844908309086398,5.41135181542166,0.000584040622514813,0.00343432337887232,-0.286227550541972,"ConditionA5-ConditionG2B2"
"Pathway.SIG_CD40PATHWAYMAP",0.129134670246729,-0.386455777245834,4.42330312634042,0.00208157017435368,0.00797298667699689,-1.63762506452283,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_EPO_PATHWAY",0.12890978401502,-0.0674555207561182,4.72567452046282,0.00138984606828348,0.00610800772114058,-1.20898296058333,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_BASE_EXCISION_REPAIR",0.128861347482875,-1.5231095779852,3.47996326884513,0.00799324446172559,0.0212559207819773,-3.05369408326496,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_RNA_POL_II_TRANSCRIPTION",0.128057632308031,0.276809010053456,3.20868697813551,0.0120338569949913,0.0296409161971024,-3.47875863845237,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS",0.127862059886303,0.521091699671954,4.52442595512401,0.00181582405227374,0.00724577860977835,-1.49281128006261,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_AKAPCENTROSOME_PATHWAY",0.126904542539158,1.08654864089286,4.13708023224797,0.00308907375200846,0.0106146374035299,-2.05528152626566,"ConditionA5-ConditionG2B2"
"Pathway.REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR",0.126835449534053,0.240535734735321,3.88253091008646,0.00443254112075352,0.0136072493964308,-2.43593688441805,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_HDAC_PATHWAY",0.126670814088434,0.174137826610563,5.02458501860624,0.000944598380706586,0.00475144366198795,-0.798291423705114,"ConditionA5-ConditionG2B2"
"Pathway.BIOCARTA_AKT_PATHWAY",0.126073688085213,0.402446552998336,3.97694262477868,0.00387270063329997,0.0123957713873371,-2.29378265634136,"ConditionA5-ConditionG2B2"
