"","logFC","AveExpr","t","P.Value","adj.P.Val","B","contrast"
"Pathway.BIOCARTA_CTCF_PATHWAY",0.219953608853928,-0.676740170523976,7.43415248193832,4.80353338453553e-13,4.73948627274172e-11,19.1207582962568,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS",-0.205543053063274,-1.37034453876851,-7.21157187354295,2.13970242686312e-12,1.94877513338918e-10,17.679187202491,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.KEGG_BASAL_TRANSCRIPTION_FACTORS",-0.127868154118929,-0.494770664461376,-7.12641582561464,3.75448972702194e-12,3.17522559770998e-10,17.1369529824497,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION",-0.146413946849866,-1.44589959968541,-7.09616986130968,4.57873063359931e-12,3.61414471345439e-10,16.945610512867,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.BIOCARTA_GCR_PATHWAY",0.154092862476902,0.948589615319916,7.02777047618425,7.1551320782227e-12,5.17155937970552e-10,16.5153303270833,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_PTP1B_PATHWAY",0.20409360033157,-0.439331609906078,7.02206664286331,7.42538086613124e-12,5.17155937970552e-10,16.4796018338774,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.BIOCARTA_MCM_PATHWAY",-0.19227520624476,-1.3145393312359,-7.00816178458521,8.1269471591659e-12,5.34572524247357e-10,16.3926012855012,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.KEGG_TGF_BETA_SIGNALING_PATHWAY",0.149824851355321,-0.672975767016988,6.98818169662788,9.25040891396992e-12,5.5512541886702e-10,16.2678343412928,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_DNA_PK_PATHWAY",-0.154283726000395,-0.635942724677961,-6.98607979518391,9.3771185619429e-12,5.5512541886702e-10,16.2547257221331,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION",-0.149512963236993,-1.18278147273197,-6.94053000834792,1.2582577554841e-11,7.09417705949129e-10,15.9714411012791,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.BIOCARTA_MET_PATHWAY",0.106932270832958,0.787676320861236,6.92624932276435,1.37934063283833e-11,7.42336049672991e-10,15.8829373771947,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS",-0.157594651574296,-1.57160355244972,-6.90541029328832,1.57682262207338e-11,8.11720862841253e-10,15.7540558301547,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_MITOTIC_G2_G2_M_PHASES",-0.124808003265672,0.190821781887049,-6.88069448951776,1.84725587912583e-11,9.11312900368742e-10,15.6016095670225,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_RNA_POL_II_TRANSCRIPTION_PRE_INITIATION_AND_PROMOTER_OPENING",-0.139521869649731,0.154020723524417,-6.86717124285769,2.0139962414218e-11,9.53828619937366e-10,15.5183880187768,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_TOLL_ENDOGENOUS_PATHWAY",0.381950233704783,-1.05072288416339,6.73966212873025,4.51942643457997e-11,2.05807726867026e-09,14.7403188541654,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",-0.0891895976704979,0.274667040911858,-6.70753666997961,5.52973705524267e-11,2.42489210126197e-09,14.5461833926814,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_CS_DS_DEGRADATION",0.274821705884799,-0.703156688443406,6.68374776029345,6.41763104437549e-11,2.71374112733592e-09,14.4029203859754,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.KEGG_HOMOLOGOUS_RECOMBINATION",-0.149582842536762,-1.73112162193185,-6.65718665078854,7.57471714867783e-11,3.03235002489209e-09,14.2434606321053,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_UPA_UPAR_PATHWAY",0.214264917684722,-0.904941124494869,6.65490173850383,7.68331931982794e-11,3.03235002489209e-09,14.2297677370059,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.NABA_PROTEOGLYCANS",0.270725571425835,-0.914652140491653,6.64006738586749,8.42648469792558e-11,3.21837351043351e-09,14.1409641028724,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_ATR_PATHWAY",-0.125942976267728,-0.896670770454584,-6.63360555036344,8.77184068209555e-11,3.24558105237535e-09,14.1023327205028,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_RAS_ACTIVATION_UOPN_CA2_INFUX_THROUGH_NMDA_RECEPTOR",-0.279665273390941,1.37986330170965,-6.59448148909045,1.11794854073286e-10,3.95857957536087e-09,13.8691014164703,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.BIOCARTA_INTEGRIN_PATHWAY",0.103964944370737,0.709311624708902,6.5900770138641,1.148811328939e-10,3.95857957536087e-09,13.8429167695689,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.BIOCARTA_MCALPAIN_PATHWAY",0.173286143716808,0.80301021453688,6.58709378088066,1.17018821906782e-10,3.95857957536087e-09,13.8251896933362,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_SIGNALING_BY_HIPPO",0.236610387339849,-0.430937407030447,6.57711940080615,1.24453206636443e-10,4.09312768493189e-09,13.7659680996109,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS",-0.184981843242274,0.853913631651395,-6.5456533197865,1.51071999103949e-10,4.83430397132635e-09,13.5796325528234,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_GLYPICAN_1PATHWAY",0.296920657224912,-0.656135897328964,6.4866150798364,2.16897713866537e-10,6.75807613731526e-09,13.2320347779436,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_MRNA_CAPPING",-0.149922750345274,0.456272083999469,-6.47886767137637,2.27395930797265e-10,6.90350723240927e-09,13.1866161564544,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_GLYCOSPHINGOLIPID_METABOLISM",-0.132385637180201,-0.948084252585475,-6.47108709494333,2.38439707903552e-10,7.05781535394514e-09,13.1410488485759,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_FORMATION_OF_TRANSCRIPTION_COUPLED_NER_TC_NER_REPAIR_COMPLEX",-0.154266281186733,-0.141121967352631,-6.45605438529885,2.61285647377328e-10,7.54541967060381e-09,13.0531390794526,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.BIOCARTA_TGFB_PATHWAY",0.191522996915592,-0.0276658088969727,6.44846400106644,2.73622420154141e-10,7.71354632053578e-09,13.0088164213275,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX",-0.18457086213737,-1.5413489182755,-6.42811519218709,3.09580006327827e-10,8.52424947656156e-09,12.890209204314,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_RAS_PATHWAY",-0.152478459844145,0.104332344201646,-6.40808182167745,3.49486567226714e-10,9.40436580900975e-09,12.7737482272911,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_CELL_CYCLE_MITOTIC",-0.0914551741301154,-0.236080598577326,-6.40261648704383,3.61221212882045e-10,9.50413146782980e-09,12.7420293887549,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.BIOCARTA_ECM_PATHWAY",0.175199653612012,0.987988835056566,6.38689401880714,3.97172624871514e-10,1.02228779966929e-08,12.6509088050513,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_S1P_S1P3_PATHWAY",0.18484405925969,0.594543240635878,6.33863199748477,5.30834211651515e-10,1.33725043956467e-08,12.3723823127306,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.KEGG_FOCAL_ADHESION",0.0734353731489819,-0.588461945236403,6.31281189086629,6.19502161015183e-10,1.52535179373643e-08,12.2241032145194,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE",0.163117293835259,-1.06575400931725,6.30966091802855,6.3126890112403e-10,1.52535179373643e-08,12.2060428937563,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.0646048261461534,-0.0687269878780311,6.2757939963334,7.72388838312157e-10,1.82901676912319e-08,12.0124106602475,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.ST_GA12_PATHWAY",-0.145903315135059,-0.388847868044487,-6.26952431413365,8.01706671738914e-10,1.86121705752721e-08,11.9766608831235,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_CELL_CYCLE",-0.086671470106766,-0.309490799935062,-6.26471697997536,8.24921196555363e-10,1.8782821090799e-08,11.9492699298995,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER",-0.142752642218192,-0.392897543987551,-6.25488852449281,8.74447768951326e-10,1.95348331780824e-08,11.8933253365135,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_PI3KCI_AKT_PATHWAY",0.0723293970363044,1.2041935721517,6.25126349074576,8.93439399816496e-10,1.95894860996802e-08,11.8727100637916,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_BMP_PATHWAY",0.129972806236143,-0.404439340491507,6.20505191559066,1.17391463670977e-09,2.52711805429884e-08,11.6107976181132,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_RNA_POL_II_TRANSCRIPTION",-0.10160787946639,0.68709984842822,-6.16686079797431,1.4692401309454e-09,3.0597646789865e-08,11.3955897160853,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_RNA_POL_II_PRE_TRANSCRIPTION_EVENTS",-0.109539487359415,0.44676631421827,-6.16485293061541,1.48663043663481e-09,3.0597646789865e-08,11.3843066310063,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY",0.0758609256257771,0.711763897286863,6.16345334590971,1.49887121099001e-09,3.0597646789865e-08,11.3764436034562,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS",0.22657089396666,-0.684729066791329,6.15051352222044,1.61681098806672e-09,3.24458340656102e-08,11.3038182433009,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM",0.155403788784079,-1.06396940956679,6.1451774191187,1.66804642785437e-09,3.29161161763263e-08,11.2739070073371,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_SYNDECAN_4_PATHWAY",0.18502496710751,-0.39931997436799,6.13127327643518,1.80912018210123e-09,3.51147261575058e-08,11.1960721144707,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_INTEGRIN4_PATHWAY",0.260798923389438,-1.84017561559964,6.10771938885944,2.07515160239133e-09,3.96287015682473e-08,11.0645617384146,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_HIV_LIFE_CYCLE",-0.0962727173647757,0.267997198443464,-6.09535143085572,2.22977847806535e-09,4.19056780639583e-08,10.9956798531864,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES",-0.183372242846594,-2.20654108814809,-6.09150967402634,2.28006054320725e-09,4.21811200493341e-08,10.9743079371262,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_TCPTP_PATHWAY",0.132725193561756,-0.49568492295315,6.05498486733287,2.81691827520419e-09,5.13112498129501e-08,10.7716943116146,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",-0.167828433369464,-0.184318726116057,-6.03746162516065,3.11652624458803e-09,5.59085920241247e-08,10.6748583767266,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE",-0.106106962072853,0.182013708525577,-6.03234048873231,3.20981479453938e-09,5.6722697264696e-08,10.6466036834254,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.BIOCARTA_LONGEVITY_PATHWAY",0.186943008379695,0.437620268593386,6.02871914998574,3.27742287946751e-09,5.70657160189637e-08,10.626636191944,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_GLYCOSAMINOGLYCAN_METABOLISM",0.107554700525961,-1.21027456480476,6.01811072152834,3.48357913976967e-09,5.97761985722796e-08,10.5682022022747,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_DNA_REPAIR",-0.138754380339529,-0.685283239358939,-6.00073047132494,3.84900703056691e-09,6.51032046313032e-08,10.4726582188026,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.BIOCARTA_NFKB_PATHWAY",0.207396850241096,-1.33793710362173,5.97865736746581,4.36739581784003e-09,7.2830938708769e-08,10.3516586350256,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_INTEGRIN_CS_PATHWAY",0.192407220259258,-1.909543886861,5.97147746276225,4.55026174435518e-09,7.48265264627296e-08,10.3123827307059,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.BIOCARTA_AKAP13_PATHWAY",0.160399090403381,0.425610984333174,5.96325752939822,4.76880099885559e-09,7.73460326389729e-08,10.2674674644538,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.KEGG_ECM_RECEPTOR_INTERACTION",0.133308737996443,-1.50823746827112,5.9491968395027,5.16660396189682e-09,8.26656633903492e-08,10.1907606870489,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES",-0.118364855386497,0.5798166684558,-5.94623399283882,5.2544685197931e-09,8.2950543032467e-08,10.1746170477249,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_PDGFRA_PATHWAY",0.177375409008796,1.02376793027347,5.91700912043576,6.20309066356489e-09,9.66376229692214e-08,10.0157511512708,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_UNWINDING_OF_DNA",-0.20379475108458,-1.75495896032404,-5.90754054586381,6.54484015247694e-09,1.0063754208484e-07,9.96442495792855,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.BIOCARTA_CARDIACEGF_PATHWAY",0.242744094926846,0.227663326219367,5.89544200331291,7.00833605718585e-09,1.0638294732959e-07,9.89894579162999,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",0.139149693056539,-0.674663593809801,5.89233535633295,7.13242644091156e-09,1.06896112734675e-07,9.88215084764063,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER",-0.163492958584658,-0.275285673002796,-5.87905616299001,7.68744114673043e-09,1.1377412897161e-07,9.81044799818683,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.137101772902559,-1.92227549799011,5.87393953037066,7.91235195460931e-09,1.15657095237746e-07,9.78285734750757,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_ASSOCIATION_OF_LICENSING_FACTORS_WITH_THE_PRE_REPLICATIVE_COMPLEX",-0.152141638461256,-0.720357865541261,-5.85246448674146,8.92836938171524e-09,1.28916943267693e-07,9.66728312275169,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_FGF_PATHWAY",0.117314842011834,0.359258378213463,5.84563731612852,9.27724449058583e-09,1.32340451528357e-07,9.63061745330502,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.KEGG_PYRIMIDINE_METABOLISM",-0.11499319100154,-0.786785481459285,-5.83406875520962,9.89898461803449e-09,1.39528545092296e-07,9.56857251090539,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_PDGFRB_PATHWAY",0.0645384939456008,0.846870674409709,5.82682245488416,1.03089286407235e-08,1.43597311889607e-07,9.52976311637745,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_DNA_STRAND_ELONGATION",-0.158607679725119,-1.31940551962268,-5.8239336750053,1.04769291424026e-08,1.44240512844241e-07,9.51430317815814,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING",0.095615985943823,1.23312843985308,5.81594941089271,1.09552678574511e-08,1.49092380956575e-07,9.47160820848878,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_RNA_POL_I_TRANSCRIPTION_INITIATION",-0.140755806099514,-0.603929017989164,-5.80739776271306,1.14912083654609e-08,1.54608985280746e-07,9.42593554978817,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_DNA_REPLICATION",-0.0829623519327329,-0.238798229733444,-5.80265598620356,1.17993067627535e-08,1.56970552888766e-07,9.40063578535227,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_MITOTIC_G1_G1_S_PHASES",-0.0779385005154082,-0.271121025631535,-5.79835317020156,1.20858416881491e-08,1.5731671933312e-07,9.37769361448286,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_G1_S_SPECIFIC_TRANSCRIPTION",-0.148050017348165,-1.93929344021383,-5.79827565322861,1.20910654217179e-08,1.5731671933312e-07,9.3772804374087,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_CELL_CYCLE_CHECKPOINTS",-0.110865099072168,-0.139996249886482,-5.77714248045012,1.36004013678085e-08,1.73184834806208e-07,9.26481635048881,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_RNA_POL_III_CHAIN_ELONGATION",-0.169339995728205,-0.210712140198968,-5.77710545100563,1.36032007069066e-08,1.73184834806208e-07,9.2646196044612,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION",-0.0726366228576345,0.484255384824969,-5.75157102505344,1.56734148356197e-08,1.94226927539045e-07,9.12921028290817,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.SA_MMP_CYTOKINE_CONNECTION",0.519201655855099,-2.03204253558093,5.75077702276897,1.5742478679775e-08,1.94226927539045e-07,9.12500804228151,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_PHOSPHORYLATION_OF_THE_APC_C",-0.148320254672425,-0.290209291709786,-5.75071221034055,1.57481292599226e-08,1.94226927539045e-07,9.12466504612586,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.BIOCARTA_SKP2E2F_PATHWAY",-0.114727205743707,-0.148878905202195,-5.73765036402056,1.69281664402483e-08,2.06628340878907e-07,9.05560863150143,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.PID_TGFBR_PATHWAY",0.111593467241653,0.261259937766511,5.73182784540405,1.7481536774486e-08,2.11205505520321e-07,9.02486971615603,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.BIOCARTA_CALCINEURIN_PATHWAY",0.117923531605736,1.07053585417763,5.72185899152027,1.84701486371689e-08,2.20895515014222e-07,8.97230408522516,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.BIOCARTA_ATRBRCA_PATHWAY",-0.124100726068178,-2.11090571883406,-5.71843558379059,1.8822047450289e-08,2.22853041811421e-07,8.95427088779801,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.KEGG_MISMATCH_REPAIR",-0.167553089847857,-0.727452427351989,-5.71311152205936,1.93823294318087e-08,2.27214634131302e-07,8.92624445882042,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_PYRIMIDINE_CATABOLISM",-0.21799090789326,-1.7036710533669,-5.70796246450891,1.99396291225341e-08,2.31456087069415e-07,8.89916091211991,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.KEGG_RIBOFLAVIN_METABOLISM",-0.210140192583476,-0.628902878052438,-5.69262176072002,2.16941090428064e-08,2.49376942783328e-07,8.81859650926857,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS",-0.244529460148673,-1.22058147692072,-5.67392439706435,2.40364806111026e-08,2.73646086957168e-07,8.72065981498155,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES",0.0791198294345615,1.07050998627687,5.67187855722686,2.43072531663212e-08,2.74093216656421e-07,8.70996078783685,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
"Pathway.REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER",-0.153033006978388,-0.356147923971669,-5.66810297102223,2.48147806180265e-08,2.77176417469277e-07,8.69022463866256,"Tissue.DiagnosisTCX.AD-Tissue.DiagnosisTCX.CONTROL"
