"","logFC","AveExpr","t","P.Value","adj.P.Val","B","contrast"
"Pathway.KEGG_HUNTINGTONS_DISEASE",-0.125034849906461,1.04204073381772,-5.10030863619435,4.36219833041376e-07,3.16704460171846e-05,6.04204378400696,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_TGFBR_PATHWAY",0.109005912231133,0.332507130835911,5.0753966145741,4.95126155649411e-07,3.16704460171846e-05,5.92312662411153,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_RNA_POL_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER",-0.193443410060203,-0.88006279455783,-5.07414091103709,4.98290422285877e-07,3.16704460171846e-05,5.91714683705254,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN",-0.161321126878401,-2.10450404383942,-5.069245672126,5.10813645438462e-07,3.16704460171846e-05,5.89384832007981,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.BIOCARTA_TGFB_PATHWAY",0.178551700312828,0.132630629369861,5.03998138182722,5.92268577508142e-07,3.28925959731756e-05,5.75500246921827,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_OXIDATIVE_PHOSPHORYLATION",-0.167815873494708,2.01697673430066,-5.03533173990921,6.06315133146094e-07,3.28925959731756e-05,5.73301072252305,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION",0.232495170856277,-0.80893380741888,5.01340892965758,6.76995544945975e-07,3.45665960595945e-05,5.62957485141141,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_RNA_POLYMERASE",-0.172682308056034,-0.762643785521523,-4.99654802835686,7.36704444268874e-07,3.55255254236324e-05,5.55030733637839,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS",0.173933015831027,0.621644904224451,4.94677729338966,9.44113729734641e-07,4.31310903899826e-05,5.31777095402367,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_INSULIN_SYNTHESIS_AND_PROCESSING",-0.200410104938072,1.1263005716807,-4.92413307466109,1.05616089235284e-06,4.48904074463703e-05,5.21269108266163,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_ALZHEIMERS_DISEASE",-0.119158896735059,1.35128674069355,-4.91848284783497,1.08605824467025e-06,4.48904074463703e-05,5.18654137571211,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE",-0.126025586533869,-0.768672643160331,-4.90200450671104,1.17798578790696e-06,4.64768938137838e-05,5.11043807515599,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_CARDIAC_MUSCLE_CONTRACTION",-0.17677477712547,1.51038614437794,-4.88675770579437,1.26969248193824e-06,4.79170901879302e-05,5.04023458498828,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_GLYCEROLIPID_METABOLISM",-0.116040097978828,-0.681644517537813,-4.87799841249301,1.32545123898282e-06,4.79371531432119e-05,4.99999490174488,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_TGF_BETA_SIGNALING_PATHWAY",0.135653920626816,-0.540882346505382,4.84546898323465,1.55391531883908e-06,5.39519398700928e-05,4.85114629882364,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_REGULATION_OF_ACTIN_CYTOSKELETON",0.0547745077670495,0.0949397090768826,4.79051612858896,2.02857112211981e-06,6.68307200989505e-05,4.60180587023424,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING",-0.243036766451569,1.9307699103051,-4.78544274378727,2.07883576344662e-06,6.68307200989505e-05,4.57892020232118,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS",-0.158279294521262,-0.671854754961816,-4.7519242453362,2.44233130363117e-06,7.57122704125664e-05,4.42829088983088,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.BIOCARTA_ECM_PATHWAY",0.142557596040766,0.840779191664594,4.72802127718848,2.7381201380124e-06,8.19547682687851e-05,4.32147848964661,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.BIOCARTA_MCALPAIN_PATHWAY",0.126155693993821,1.19100875518843,4.71969017487645,2.84908777128035e-06,8.24336061823781e-05,4.28436884813836,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION",-0.0652340697347018,0.414118507471218,-4.68099411875149,3.4237227195509e-06,9.38802073239694e-05,4.11280742315771,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.BIOCARTA_RAC1_PATHWAY",-0.101184836513174,0.639033611417362,-4.6708511717155,3.59186305436058e-06,9.38802073239694e-05,4.06805714633623,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE",-0.166164819566147,0.139802621127289,-4.66731500768441,3.65232603362581e-06,9.38802073239694e-05,4.05247714398954,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.BIOCARTA_VDR_PATHWAY",0.198718931222129,0.237503441998354,4.66586876287467,3.67733530992507e-06,9.38802073239694e-05,4.04610831726826,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_CELL_CYCLE_CHECKPOINTS",-0.119433049016142,-0.361977011162822,-4.65752331139394,3.82489482471901e-06,9.48573916530316e-05,4.00939364757885,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_BASAL_TRANSCRIPTION_FACTORS",-0.12436698259354,-0.751572014929735,-4.63208413500643,4.31062094516419e-06,0.000103933860566736,3.89785824789671,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.BIOCARTA_INTEGRIN_PATHWAY",0.106416114333548,0.794040688216379,4.61983011981057,4.56522357434244e-06,0.000107097677365655,3.84433656619806,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.BIOCARTA_ETC_PATHWAY",-0.154863129707306,2.53289565061539,-4.56893020235314,5.7859042504859e-06,0.000132162233932151,3.62344847139595,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_MYC_REPRESS_PATHWAY",0.188542437551764,-0.123665957720768,4.55270097353523,6.23700620688841e-06,0.000135829295489878,3.55350326296895,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.BIOCARTA_TOB1_PATHWAY",0.416487904588288,-0.465831922367561,4.55192445207293,6.25941453870407e-06,0.000135829295489878,3.55016246036412,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.BIOCARTA_IL12_PATHWAY",-0.194699914345847,-0.750834002022336,-4.54645045165088,6.41958405229875e-06,0.000135907291643788,3.52662706962233,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_BASE_EXCISION_REPAIR",-0.151439448054196,-1.60548610408553,-4.53074109232588,6.90135700081454e-06,0.000142628044683501,3.45923296579495,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.BIOCARTA_ALK_PATHWAY",0.123377003422581,-0.335729166508133,4.50542977877291,7.75128444308493e-06,0.00015646778829297,3.35110817931141,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE",-0.182593914705988,1.97416201207197,-4.49824267782402,8.01034610851667e-06,0.000158022282322556,3.32051040414436,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_ERBB1_INTERNALIZATION_PATHWAY",-0.088819656552933,0.714798320518051,-4.48459032928134,8.52546860382872e-06,0.000164446816624963,3.26251484242345,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_NITROGEN_METABOLISM",-0.157333580502699,-1.11335821899301,-4.46680493580169,9.24427273182791e-06,0.000168077298574928,3.18721136746915,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES",0.0735310774426799,1.01910376684737,4.46611054375765,9.27348199759342e-06,0.000168077298574928,3.18427703258014,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION",0.125697529351741,-0.709077205696579,4.46560987579873,9.29459715621723e-06,0.000168077298574928,3.1821615964313,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_FAK_PATHWAY",0.0758305227410588,0.794590094969184,4.46069621338065,9.50428324726232e-06,0.000168361588951504,3.16141212818388,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_INTEGRIN_CS_PATHWAY",0.182435236245225,-1.64135316451012,4.45149454762587,9.90919808829039e-06,0.000172023678812721,3.12261321539044,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_PYRIMIDINE_METABOLISM",-0.114732495219837,-1.05276635529298,-4.43903461682485,1.04838801198927e-05,0.00017651336029185,3.07019632851148,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_S1P_S1P3_PATHWAY",0.136133059721982,0.573739169142185,4.43298283167843,1.07743805705791e-05,0.00017651336029185,3.04478750760046,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_SIGNALING_BY_SCF_KIT",0.053144446225645,-0.0376307192714404,4.4329106911605,1.07778895109079e-05,0.00017651336029185,3.04448481826381,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_INTEGRIN4_PATHWAY",0.271398351806738,-1.47380412314407,4.41903965919831,1.14732882188721e-05,0.000183999416499849,2.98637077307351,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",-0.0710973553634099,0.276321736335187,-4.41547237186889,1.16589492021794e-05,0.000183999416499849,2.9714530842351,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS",-0.432103255889779,-0.338672139034186,-4.39891012802407,1.2559233326202e-05,0.000194668116556131,2.90234217146856,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_S1P_S1P1_PATHWAY",0.116414364621983,0.454766275237025,4.37246522672913,1.41359538705129e-05,0.000215263297536933,2.79250188766179,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",-0.125764400367274,0.297345371188746,-4.36379837536238,1.4692643676151e-05,0.00021988301225688,2.75663993906315,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS",-0.114369419949573,-0.878143664822565,-4.35593297110098,1.52159369132453e-05,0.000220338630724014,2.72415250346329,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",-0.161243111319476,0.409289007351287,-4.35571364725892,1.52307809256231e-05,0.000220338630724014,2.72324739817868,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_CITRATE_CYCLE_TCA_CYCLE",-0.152097711145408,1.44568003110568,-4.35176727228735,1.55002507606615e-05,0.000220560945250069,2.70696887263089,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_PDGFRB_PATHWAY",0.066956323419209,0.830042990962031,4.34485167115017,1.59834878282289e-05,0.000223768829595204,2.67847616677331,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_PTP1B_PATHWAY",0.162849146639194,-0.568505602033961,4.32423848668009,1.75107154448471e-05,0.000235584187846993,2.59380304799421,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_MYC_ACTIV_PATHWAY",-0.0602653822861502,0.386896343487917,-4.32099314315845,1.77635105585272e-05,0.000235584187846993,2.58050683390214,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_HIV_INFECTION",-0.082301644808087,0.413659404260364,-4.31933476399809,1.78940310535088e-05,0.000235584187846993,2.57371608272626,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION",-0.1382632497961,1.17265881231837,-4.31628903138716,1.81361299911301e-05,0.000235584187846993,2.5612508102033,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT",-0.105495024923043,0.638235630435881,-4.31568524405696,1.81844937623831e-05,0.000235584187846993,2.55878067832412,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE",-0.134975780844522,0.958628698402202,-4.31161230227685,1.85139703534716e-05,0.000236325386276667,2.54212656829953,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_SELENOAMINO_ACID_METABOLISM",-0.0950405739826063,-0.431547553130588,-4.29005127052925,2.03552327989703e-05,0.000256062928543568,2.45421247994338,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_SEROTONIN_RECEPTORS",-0.364434220923139,-2.21601769896291,-4.25701654306831,2.35190222690774e-05,0.000283139673996579,2.3203253993118,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_DSCAM_INTERACTIONS",-0.208916874061599,-0.309276425029063,-4.25343618529919,2.38888012847776e-05,0.000283139673996579,2.30587345101714,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_NECTIN_PATHWAY",0.0988312987391943,0.49205295489377,4.25140680120542,2.41008505958413e-05,0.000283139673996579,2.29768705800116,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_REGULATION_OF_KIT_SIGNALING",0.119686613320336,-0.414014582046994,4.25063803761362,2.4181646027715e-05,0.000283139673996579,2.29458688749816,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION",0.13973843298196,-1.51563442647227,4.24932900557122,2.43198171081987e-05,0.000283139673996579,2.28930921603903,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_BMP_PATHWAY",0.10222769996397,-0.545038150007417,4.24694665672022,2.45732127051956e-05,0.000283139673996579,2.27970817196291,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_S1P_S1P4_PATHWAY",0.183551970477462,1.89006804258361,4.2449174367406,2.47910313637558e-05,0.000283139673996579,2.27153429225976,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_RETINOL_METABOLISM",-0.113581003363004,-1.92820127402893,-4.24091022517732,2.52265878369073e-05,0.000284372444706955,2.255403772215,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.BIOCARTA_PROTEASOME_PATHWAY",-0.130316742211208,1.33722953919014,-4.22879015993353,2.65887909325826e-05,0.00029588551960874,2.20670398385863,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_LYSOPHOSPHOLIPID_PATHWAY",0.0633711859551237,0.198740906292416,4.22083473678056,2.75207232784203e-05,0.000302379592476821,2.17481011396342,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_RIBOFLAVIN_METABOLISM",-0.211614333943717,-0.0702206001726766,-4.2067080269621,2.92527851899862e-05,0.00031739271931135,2.11831563625981,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_INTEGRIN5_PATHWAY",0.312335489998048,-0.689371776682155,4.19957990162129,3.01656986541715e-05,0.000320026825956321,2.08987764903492,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_FCER1_PATHWAY",0.111580500862936,-0.324916543718967,4.19906296076471,3.02329489958736e-05,0.000320026825956321,2.08781707093247,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",-0.0950416391925241,0.556600171816221,-4.18460580686454,3.21726079439871e-05,0.000336455707173263,2.03028701552618,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_ALK1_PATHWAY",0.183132568845442,-0.47690122645093,4.17561871624827,3.34374842483129e-05,0.000342105223931693,1.99461927717804,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.BIOCARTA_CHREBP2_PATHWAY",-0.084518961321923,1.48905037192141,-4.17223380480339,3.39260499389537e-05,0.000342105223931693,1.98120422018245,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS",0.207225725177943,-0.213648878513679,4.17118909307601,3.40782068972455e-05,0.000342105223931693,1.97706591428663,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_INTEGRIN_A4B1_PATHWAY",0.154406079143265,1.01259279108704,4.1688512895321,3.44210525477218e-05,0.000342105223931693,1.96780898931557,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS",0.109294605453702,-0.0358391372586523,4.16707677713081,3.46834789239505e-05,0.000342105223931693,1.96078580338216,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS",-0.152890508977382,-1.65950120591521,-4.13404137948221,3.99308795125522e-05,0.000389438240639273,1.83055713695479,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_HDAC_CLASSIII_PATHWAY",0.114325890083333,0.479675369409565,4.12649897488625,4.12306045321635e-05,0.000393774393604924,1.80096252020398,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_NOTCH_SIGNALING_PATHWAY",0.114390097778864,-0.892929555668533,4.12456733242997,4.15698837761787e-05,0.000393774393604924,1.79339148203063,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_PYRIMIDINE_CATABOLISM",-0.142375807783591,-1.78489315227653,-4.12362445246541,4.17364564650381e-05,0.000393774393604924,1.78969710595513,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_SHP2_PATHWAY",0.0717694797902424,0.377272911918938,4.11870454932633,4.2615970315981e-05,0.000397749056282489,1.77043306559276,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_TRANSCRIPTION_COUPLED_NER_TC_NER",-0.116827664269128,-0.924102910236748,-4.11554993267627,4.31891509552696e-05,0.00039881045775717,1.75809257805728,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_TNF_PATHWAY",0.0772071999567935,-0.510506322616709,4.08749943616882,4.86182966952866e-05,0.000444217700331671,1.64875826667342,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_AJDISS_2PATHWAY",0.103655180683989,0.155240070787983,4.08202666216686,4.97505326290001e-05,0.000449827732520542,1.62750968594796,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX",-0.182680533055507,0.475496690773205,-4.07642898556148,5.09344940818878e-05,0.000451978871076708,1.60580421300961,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_SMAD2_3NUCLEAR_PATHWAY",0.0941373347987173,-0.547264142871227,4.07598343836521,5.10298725409186e-05,0.000451978871076708,1.60407778452623,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_TYPE_II_DIABETES_MELLITUS",-0.152859029442936,-0.255223857521154,-4.07283527938816,5.17086499221322e-05,0.00045336472861021,1.59188426430978,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.PID_TELOMERASE_PATHWAY",0.0556203419243628,-0.0436202666876319,4.06059535507169,5.4430070159111e-05,0.000472453008981084,1.54456161962931,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.BIOCARTA_HER2_PATHWAY",0.0823548174584016,0.493738585702977,4.05179370553628,5.64704939928736e-05,0.000478460808337512,1.51061611895162,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING",0.0885753467257393,0.804574703940812,4.05106769050956,5.66420038070226e-05,0.000478460808337512,1.507819216638,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.119519914679329,0.00351215485667453,4.05050243318145,5.6775879330373e-05,0.000478460808337512,1.5056419485307,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT",0.13521923851202,-0.354305404315012,4.04673249047882,5.76764637337251e-05,0.000481376639623783,1.49112822448316,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_PURINE_METABOLISM",-0.10165008221641,-0.7563905760913,-4.04225593891521,5.87634565700948e-05,0.000485777907646117,1.47391089383972,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.BIOCARTA_MTOR_PATHWAY",-0.0856259021967585,1.0696905561772,-4.01898308955449,6.47349662075833e-05,0.000530093874228135,1.38469368982764,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
"Pathway.KEGG_RNA_DEGRADATION",-0.0708878577830153,-0.314160886567054,-4.01495014013693,6.58265942842486e-05,0.000531929148313709,1.36928320478874,"Tissue.DiagnosisPHG.AD-Tissue.DiagnosisPHG.CONTROL"
